lambda,radiance
0.4,159.485
0.401,
0.402,162.793
0.403,162.793
0.404,166.115
0.405,166.115
0.406,166.115
0.40700000000000003,170.681
0.40800000000000003,170.681
0.40900000000000003,175.284
0.41000000000000003,175.284
0.41100000000000003,175.284
0.41200000000000003,180.893
0.41300000000000003,180.893
0.41400000000000003,186.5
0.41500000000000004,186.5
0.41600000000000004,186.5
0.41700000000000004,184.572
0.41800000000000004,184.572
0.41900000000000004,182.566
0.42000000000000004,182.566
0.42100000000000004,182.566
0.42200000000000004,182.797
0.42300000000000004,182.797
0.42400000000000004,182.99
0.42500000000000004,182.99
0.42600000000000005,182.99
0.42700000000000005,173.953
0.42800000000000005,173.953
0.42900000000000005,164.728
0.43000000000000005,164.728
0.43100000000000005,164.728
0.43200000000000005,180.18
0.43300000000000005,180.18
0.43400000000000005,195.818
0.43500000000000005,195.818
0.43600000000000005,195.818
0.437,198.875
0.438,198.875
0.439,201.938
0.44,201.938
0.441,201.938
0.442,211.184
0.443,211.184
0.444,220.412
0.445,220.412
0.446,220.412
0.447,229.063
0.448,229.063
0.449,237.809
0.45,237.809
0.451,237.809
0.452,237.042
0.453,237.042
0.454,236.191
0.455,236.191
0.456,236.191
0.457,238.406
0.458,238.406
0.459,240.614
0.46,240.614
0.461,240.614
0.462,240.032
0.463,240.032
0.464,239.809
0.465,239.809
0.466,239.809
0.467,239.689
0.468,239.689
0.46900000000000003,239.178
0.47000000000000003,239.178
0.47100000000000003,
0.47200000000000003,242.12
0.47300000000000003,242.12
0.47400000000000003,244.905
0.47500000000000003,244.905
0.47600000000000003,244.905
0.47700000000000004,247.91
0.47800000000000004,247.91
0.47900000000000004,250.873
0.48000000000000004,250.873
0.48100000000000004,250.873
0.48200000000000004,240.813
0.48300000000000004,240.813
0.48400000000000004,230.732
0.48500000000000004,230.732
0.48600000000000004,230.732
0.48700000000000004,235.148
0.488,235.148
0.489,239.539
0.49,239.539
0.491,239.539
0.492,242.771
0.493,242.771
0.494,245.978
0.495,245.978
0.496,245.978
0.497,241.321
0.498,241.321
0.499,236.642
0.5,236.642
0.501,236.642
0.502,239.174
0.503,239.174
0.504,241.702
0.505,241.702
0.506,241.702
0.507,242.572
0.508,242.572
0.509,243.448
0.51,243.448
0.511,243.448
0.512,236.962
0.513,236.962
0.514,230.421
0.515,230.421
0.516,
0.517,229.325
0.518,229.325
0.519,228.146
0.52,228.146
0.521,228.146
0.522,231.926
0.523,231.926
0.524,235.684
0.525,235.684
0.526,235.684
0.527,238.847
0.528,238.847
0.529,241.915
0.53,241.915
0.531,241.915
0.532,241.154
0.533,241.154
