lambda,radiance
0.4,51.881
0.401,
0.402,53.12
0.403,53.12
0.404,54.368
0.405,54.368
0.406,54.368
0.40700000000000003,56.029
0.40800000000000003,56.029
0.40900000000000003,57.709
0.41000000000000003,57.709
0.41100000000000003,57.709
0.41200000000000003,59.727
0.41300000000000003,59.727
0.41400000000000003,61.748
0.41500000000000004,61.748
0.41600000000000004,61.748
0.41700000000000004,61.275
0.41800000000000004,61.275
0.41900000000000004,60.771
0.42000000000000004,60.771
0.42100000000000004,60.771
0.42200000000000004,61.009
0.42300000000000004,61.009
0.42400000000000004,61.232
0.42500000000000004,61.232
0.42600000000000005,61.232
0.42700000000000005,58.352
0.42800000000000005,58.352
0.42900000000000005,55.391
0.43000000000000005,55.391
0.43100000000000005,55.391
0.43200000000000005,60.731
0.43300000000000005,60.731
0.43400000000000005,66.157
0.43500000000000005,66.157
0.43600000000000005,66.157
0.437,67.345
0.438,67.345
0.439,68.539
0.44,68.539
0.441,68.539
0.442,71.839
0.443,71.839
0.444,75.131
0.445,75.131
0.446,75.131
0.447,78.237
0.448,78.237
0.449,81.389
0.45,81.389
0.451,81.389
0.452,81.284
0.453,81.284
0.454,81.142
0.455,81.142
0.456,81.142
0.457,82.029
0.458,82.029
0.459,82.914
0.46,82.914
0.461,82.914
0.462,82.838
0.463,82.838
0.464,82.941
0.465,82.941
0.466,82.941
0.467,83.087
0.468,83.087
0.46900000000000003,83.042
0.47000000000000003,83.042
0.47100000000000003,
0.47200000000000003,84.179
0.47300000000000003,84.179
0.47400000000000003,85.24
0.47500000000000003,85.24
0.47600000000000003,85.24
0.47700000000000004,86.372
0.47800000000000004,86.372
0.47900000000000004,87.484
0.48000000000000004,87.484
0.48100000000000004,87.484
0.48200000000000004,84.074
0.48300000000000004,84.074
0.48400000000000004,80.658
0.48500000000000004,80.658
0.48600000000000004,80.658
0.48700000000000004,82.346
0.488,82.346
0.489,84.021
0.49,84.021
0.491,84.021
0.492,85.239
0.493,85.239
0.494,86.445
0.495,86.445
0.496,86.445
0.497,84.815
0.498,84.815
0.499,83.175
0.5,83.175
0.501,83.175
0.502,84.066
0.503,84.066
0.504,84.955
0.505,84.955
0.506,84.955
0.507,85.365
0.508,85.365
0.509,85.779
0.51,85.779
0.511,85.779
0.512,83.581
0.513,83.581
0.514,81.356
0.515,81.356
0.516,
0.517,80.996
0.518,80.996
0.519,80.594
0.52,80.594
0.521,80.594
0.522,81.939
