lambda,radiance
0.4,11.183
0.401,
0.402,11.477
0.403,11.477
0.404,11.774
0.405,11.774
0.406,11.774
0.40700000000000003,12.161
0.40800000000000003,12.161
0.40900000000000003,12.554
0.41000000000000003,12.554
0.41100000000000003,12.554
0.41200000000000003,13.021
0.41300000000000003,13.021
0.41400000000000003,13.49
0.41500000000000004,13.49
0.41600000000000004,13.49
0.41700000000000004,13.415
0.41800000000000004,13.415
0.41900000000000004,13.332
0.42000000000000004,13.332
0.42100000000000004,13.332
0.42200000000000004,13.41
0.42300000000000004,13.41
0.42400000000000004,13.486
0.42500000000000004,13.486
0.42600000000000005,13.486
0.42700000000000005,12.876
0.42800000000000005,12.876
0.42900000000000005,12.246
0.43000000000000005,12.246
0.43100000000000005,12.246
0.43200000000000005,13.451
0.43300000000000005,13.451
0.43400000000000005,14.679
0.43500000000000005,14.679
0.43600000000000005,14.679
0.437,14.969
0.438,14.969
0.439,15.261
0.44,15.261
0.441,15.261
0.442,16.023
0.443,16.023
0.444,16.784
0.445,16.784
0.446,16.784
0.447,17.505
0.448,17.505
0.449,18.237
0.45,18.237
0.451,18.237
0.452,18.241
0.453,18.241
0.454,18.235
0.455,18.235
0.456,18.235
0.457,18.461
0.458,18.461
0.459,18.686
0.46,18.686
0.461,18.686
0.462,18.695
0.463,18.695
0.464,18.744
0.465,18.744
0.466,18.744
0.467,18.802
0.468,18.802
0.46900000000000003,18.816
0.47000000000000003,18.816
0.47100000000000003,
0.47200000000000003,19.099
0.47300000000000003,19.099
0.47400000000000003,19.364
0.47500000000000003,19.364
0.47600000000000003,19.364
0.47700000000000004,19.646
0.47800000000000004,19.646
0.47900000000000004,19.923
0.48000000000000004,19.923
0.48100000000000004,19.923
0.48200000000000004,19.17
0.48300000000000004,19.17
0.48400000000000004,18.413
0.48500000000000004,18.413
0.48600000000000004,18.413
0.48700000000000004,18.82
0.488,18.82
0.489,19.224
0.49,19.224
0.491,19.224
0.492,19.522
0.493,19.522
0.494,19.818
0.495,19.818
0.496,19.818
0.497,19.464
0.498,19.464
0.499,19.106
0.5,19.106
0.501,19.106
0.502,19.329
0.503,19.329
0.504,19.552
0.505,19.552
0.506,19.552
0.507,19.665
0.508,19.665
0.509,19.778
0.51,19.778
0.511,19.778
0.512,19.289
0.513,19.289
0.514,18.792
0.515,18.792
0.516,
0.517,18.725
0.518,18.725
0.519,18.649
0.52,18.649
0.521,18.649
0.522,18.977
0.523,18.977
0.524,19.302
0.525,19.302
0.526,19.302
0.527,19.576
0.528,19.576
0.529,19.839
0.53,19.839
0.531,19.839
0.532,19.792
0.533,19.792
0.534,19.78
0.535,19.78
0.536,19.78
0.537,19.591
0.538,19.591
0.539,19.401
0.54,19.401
0.541,19.401
0.542,19.582
0.543,19.582
0.544,19.752
0.545,19.752
0.546,19.752
0.547,19.743
0.548,19.743
0.549,19.728
0.55,19.728
0.551,
0.552,19.736
0.553,19.736
0.554,19.745
0.555,19.745
0.556,19.745
0.557,19.486
0.558,19.486
