lambda,radiance
0.4,85.586
0.401,
0.402,87.548
0.403,87.548
0.404,89.521
0.405,89.521
0.406,89.521
0.40700000000000003,92.169
0.40800000000000003,92.169
0.40900000000000003,94.842
0.41000000000000003,94.842
0.41100000000000003,94.842
0.41200000000000003,98.067
0.41300000000000003,98.067
0.41400000000000003,101.296
0.41500000000000004,101.296
0.41600000000000004,101.296
0.41700000000000004,100.433
0.41800000000000004,100.433
0.41900000000000004,99.519
0.42000000000000004,99.519
0.42100000000000004,99.519
0.42200000000000004,99.82
0.42300000000000004,99.82
0.42400000000000004,100.097
0.42500000000000004,100.097
0.42600000000000005,100.097
0.42700000000000005,95.313
0.42800000000000005,95.313
0.42900000000000005,90.406
0.43000000000000005,90.406
0.43100000000000005,90.406
0.43200000000000005,99.045
0.43300000000000005,99.045
0.43400000000000005,107.811
0.43500000000000005,107.811
0.43600000000000005,107.811
0.437,109.662
0.438,109.662
0.439,111.519
0.44,111.519
0.441,111.519
0.442,116.798
0.443,116.798
0.444,122.067
0.445,122.067
0.446,122.067
0.447,127.025
0.448,127.025
0.449,132.046
0.45,132.046
0.451,132.046
0.452,131.787
0.453,131.787
0.454,131.476
0.455,131.476
0.456,131.476
0.457,132.868
0.458,132.868
0.459,134.256
0.46,134.256
0.461,134.256
0.462,134.086
0.463,134.086
0.464,134.119
0.465,134.119
0.466,134.119
0.467,134.209
0.468,134.209
0.46900000000000003,134.07
0.47000000000000003,134.07
0.47100000000000003,
0.47200000000000003,135.865
0.47300000000000003,135.865
0.47400000000000003,137.57
0.47500000000000003,137.57
0.47600000000000003,137.57
0.47700000000000004,139.399
0.47800000000000004,139.399
0.47900000000000004,141.205
0.48000000000000004,141.205
0.48100000000000004,141.205
0.48200000000000004,135.676
0.48300000000000004,135.676
0.48400000000000004,130.124
0.48500000000000004,130.124
0.48600000000000004,130.124
0.48700000000000004,132.747
0.488,132.747
0.489,135.347
0.49,135.347
0.491,135.347
0.492,137.287
0.493,137.287
0.494,139.212
0.495,139.212
0.496,139.212
0.497,136.677
0.498,136.677
0.499,134.124
0.5,134.124
0.501,134.124
0.502,135.655
0.503,135.655
0.504,137.184
0.505,137.184
0.506,137.184
0.507,137.784
0.508,137.784
0.509,138.387
0.51,138.387
0.511,138.387
0.512,134.8
0.513,134.8
0.514,131.174
0.515,131.174
0.516,
0.517,130.638
0.518,130.638
0.519,130.051
0.52,130.051
0.521,130.051
0.522,132.29
0.523,132.29
0.524,134.518
0.525,134.518
0.526,134.518
0.527,136.407
0.528,136.407
0.529,138.24
0.53,138.24
0.531,138.24
0.532,137.887
0.533,137.887
0.534,137.711
0.535,137.711
0.536,137.711
0.537,136.312
0.538,136.312
0.539,134.898
0.54,134.898
0.541,134.898
0.542,136.072
0.543,136.072
0.544,137.189
0.545,137.189
0.546,137.189
0.547,137.071
0.548,137.071
0.549,136.926
0.55,136.926
0.551,
0.552,137.006
0.553,137.006
0.554,137.084
0.555,137.084
0.556,137.084
0.557,135.318
0.558,135.318
0.559,133.543
0.56,133.543
0.561,133.543
0.562,134.219
0.5630000000000001,134.219
0.5640000000000001,134.91
0.5650000000000001,134.91
0.5660000000000001,134.91
0.5670000000000001,134.433
0.5680000000000001,134.433
0.5690000000000001,129.245
0.5700000000000001,129.245
0.5710000000000001,129.245
0.5720000000000001,134.391
0.5730000000000001,134.391
0.5740000000000001,134.113
0.5750000000000001,134.113
0.5760000000000001,134.113
0.577,134.725
0.5780000000000001,134.725
0.579,135.116
0.5800000000000001,135.116
0.581,135.116
