lambda,radiance
0.4,83.882
0.401,
0.402,85.809
0.403,85.809
0.404,87.747
0.405,87.747
0.406,87.747
0.40700000000000003,90.347
0.40800000000000003,90.347
0.40900000000000003,92.972
0.41000000000000003,92.972
0.41100000000000003,92.972
0.41200000000000003,96.138
0.41300000000000003,96.138
0.41400000000000003,99.308
0.41500000000000004,99.308
0.41600000000000004,99.308
0.41700000000000004,98.466
0.41800000000000004,98.466
0.41900000000000004,97.574
0.42000000000000004,97.574
0.42100000000000004,97.574
0.42200000000000004,97.874
0.42300000000000004,97.874
0.42400000000000004,98.149
0.42500000000000004,98.149
0.42600000000000005,98.149
0.42700000000000005,93.462
0.42800000000000005,93.462
0.42900000000000005,88.654
0.43000000000000005,88.654
0.43100000000000005,88.654
0.43200000000000005,97.129
0.43300000000000005,97.129
0.43400000000000005,105.729
0.43500000000000005,105.729
0.43600000000000005,105.729
0.437,107.549
0.438,107.549
0.439,109.374
0.44,109.374
0.441,109.374
0.442,114.555
0.443,114.555
0.444,119.727
0.445,119.727
0.446,119.727
0.447,124.594
0.448,124.594
0.449,129.523
0.45,129.523
0.451,129.523
0.452,129.273
0.453,129.273
0.454,128.972
0.455,128.972
0.456,128.972
0.457,130.341
0.458,130.341
0.459,131.707
0.46,131.707
0.461,131.707
0.462,131.543
0.463,131.543
0.464,131.58
0.465,131.58
0.466,131.58
0.467,131.672
0.468,131.672
0.46900000000000003,131.539
0.47000000000000003,131.539
0.47100000000000003,
0.47200000000000003,133.304
0.47300000000000003,133.304
0.47400000000000003,134.98
0.47500000000000003,134.98
0.47600000000000003,134.98
0.47700000000000004,136.778
0.47800000000000004,136.778
0.47900000000000004,138.553
0.48000000000000004,138.553
0.48100000000000004,138.553
0.48200000000000004,133.132
0.48300000000000004,133.132
0.48400000000000004,127.687
0.48500000000000004,127.687
0.48600000000000004,127.687
0.48700000000000004,130.265
0.488,130.265
0.489,132.819
0.49,132.819
0.491,132.819
0.492,134.725
0.493,134.725
0.494,136.617
0.495,136.617
0.496,136.617
0.497,134.132
0.498,134.132
0.499,131.629
0.5,131.629
0.501,131.629
0.502,133.134
0.503,133.134
0.504,134.638
