lambda,radiance
0.4,0.956
0.401,
0.402,0.982
0.403,0.982
0.404,1.008
0.405,1.008
0.406,1.008
0.40700000000000003,1.042
0.40800000000000003,1.042
0.40900000000000003,1.076
0.41000000000000003,1.076
0.41100000000000003,1.076
0.41200000000000003,1.117
0.41300000000000003,1.117
0.41400000000000003,1.158
0.41500000000000004,1.158
0.41600000000000004,1.158
0.41700000000000004,1.153
0.41800000000000004,1.153
0.41900000000000004,1.147
0.42000000000000004,1.147
0.42100000000000004,1.147
0.42200000000000004,1.154
0.42300000000000004,1.154
0.42400000000000004,1.162
0.42500000000000004,1.162
0.42600000000000005,1.162
0.42700000000000005,1.11
0.42800000000000005,1.11
0.42900000000000005,1.056
0.43000000000000005,1.056
0.43100000000000005,1.056
0.43200000000000005,1.161
0.43300000000000005,1.161
0.43400000000000005,1.268
0.43500000000000005,1.268
0.43600000000000005,1.268
0.437,1.294
0.438,1.294
0.439,1.32
0.44,1.32
0.441,1.32
0.442,1.387
0.443,1.387
0.444,1.453
0.445,1.453
0.446,1.453
0.447,1.517
0.448,1.517
0.449,1.581
0.45,1.581
0.451,1.581
0.452,1.582
0.453,1.582
0.454,1.583
0.455,1.583
0.456,1.583
0.457,1.603
0.458,1.603
0.459,1.623
0.46,1.623
0.461,1.623
0.462,1.625
0.463,1.625
0.464,1.63
0.465,1.63
0.466,1.63
0.467,1.636
0.468,1.636
0.46900000000000003,1.638
0.47000000000000003,1.638
0.47100000000000003,
0.47200000000000003,1.663
0.47300000000000003,1.663
0.47400000000000003,1.687
0.47500000000000003,1.687
0.47600000000000003,1.687
0.47700000000000004,1.712
0.47800000000000004,1.712
0.47900000000000004,1.737
0.48000000000000004,1.737
0.48100000000000004,1.737
0.48200000000000004,1.672
0.48300000000000004,1.672
0.48400000000000004,1.606
0.48500000000000004,1.606
0.48600000000000004,1.606
0.48700000000000004,1.643
0.488,1.643
0.489,1.679
0.49,1.679
0.491,1.679
0.492,1.705
0.493,1.705
0.494,1.732
0.495,1.732
0.496,1.732
0.497,1.701
0.498,1.701
0.499,1.669
0.5,1.669
0.501,1.669
0.502,1.689
0.503,1.689
0.504,1.708
0.505,1.708
0.506,1.708
0.507,1.718
0.508,1.718
0.509,1.729
0.51,1.729
0.511,1.729
0.512,1.687
0.513,1.687
0.514,1.644
0.515,1.644
0.516,
0.517,1.638
0.518,1.638
0.519,1.632
0.52,1.632
0.521,1.632
0.522,1.66
0.523,1.66
0.524,1.689
0.525,1.689
0.526,1.689
0.527,1.712
0.528,1.712
0.529,1.735
0.53,1.735
0.531,1.735
0.532,1.731
0.533,1.731
0.534,1.73
0.535,1.73
0.536,1.73
0.537,1.714
0.538,1.714
0.539,1.697
0.54,1.697
0.541,1.697
0.542,1.713
0.543,1.713
0.544,1.728
0.545,1.728
0.546,1.728
0.547,1.728
0.548,1.728
0.549,1.726
0.55,1.726
0.551,
0.552,1.727
0.553,1.727
0.554,1.727
0.555,1.727
0.556,1.727
0.557,1.704
0.558,1.704
0.559,1.681
0.56,1.681
0.561,1.681
0.562,1.689
0.5630000000000001,1.689
0.5640000000000001,1.697
0.5650000000000001,1.697
0.5660000000000001,1.697
0.5670000000000001,1.69
0.5680000000000001,1.69
0.5690000000000001,1.596
0.5700000000000001,1.596
0.5710000000000001,1.596
0.5720000000000001,1.686
0.5730000000000001,1.686
0.5740000000000001,1.673
0.5750000000000001,1.673
0.5760000000000001,1.673
0.577,1.69
0.5780000000000001,1.69
0.579,1.704
0.5800000000000001,1.704
0.581,1.704
0.5820000000000001,1.717
0.583,1.717
0.5840000000000001,1.727
0.585,1.727
0.5860000000000001,1.727
0.587,1.643
0.5880000000000001,1.643
0.589,
0.5900000000000001,1.302
0.591,1.302
0.5920000000000001,1.425
0.593,1.425
0.5940000000000001,1.497
0.595,1.497
0.5960000000000001,1.497
0.597,1.607
0.5980000000000001,1.607
0.599,1.668
0.6000000000000001,1.668
0.601,1.668
0.6020000000000001,1.667
0.603,1.667
0.6040000000000001,1.681
0.605,1.681
0.6060000000000001,1.681
0.607,1.676
0.6080000000000001,1.676
0.609,1.671
0.61,1.671
0.611,1.671
0.612,1.659
0.613,1.659
0.614,1.646
0.615,1.646
0.616,1.646
0.617,1.671
0.618,1.671
0.619,1.695
0.62,1.695
0.621,1.695
0.622,1.685
0.623,1.685
0.624,1.674
0.625,1.674
0.626,1.674
0.627,1.637
0.628,1.637
0.629,1.601
0.63,1.601
0.631,1.601
0.632,1.632
0.633,1.632
0.634,1.677
0.635,1.677
0.636,1.677
0.637,1.688
0.638,1.688
0.639,1.7
0.64,1.7
0.641,1.7
0.642,1.692
0.643,1.692
0.644,1.675
0.645,1.675
0.646,1.675
0.647,1.554
