350,0.2430888292836076
351,0.2477574000319584
352,0.2527330714151108
353,0.2580158434330649
354,0.2636057160858206
355,0.26950268937337807
356,0.2757068107347139
357,0.2823559854218112
358,0.28957821448249593
359,0.29737349791676815
360,0.3057418357246278
361,0.31468322790607495
362,0.32384053481054903
363,0.3320558593924595
364,0.33924047739657237
365,0.3453943888228877
366,0.35051759367140534
367,0.35461009194212534
368,0.35767188363504776
369,0.36123362205211806
370,0.3691416321272022
371,0.3815812278555677
372,0.39855240923721447
373,0.4200551762721425
374,0.4460895289603518
375,0.47567620469548705
376,0.5014581478640536
377,0.5219239245756703
378,0.537073534830337
379,0.5469069786280539
380,0.5514242559688209
381,0.5528094807692189
382,0.5558904971243774
383,0.5608417812560108
384,0.5676633331641189
385,0.5763551528487018
386,0.5869172403097596
387,0.5993495955472921
388,0.6126564850650922
389,0.6251330077662919
390,0.636750128512013
391,0.6475078473022553
392,0.6574061641370188
393,0.6664450790163037
394,0.674648710311767
395,0.6825739318851112
396,0.6904536829166406
397,0.6982879634063552
398,0.7060767733542552
399,0.7138201127603403
400,0.7215179816246108
401,0.7291703799470666
402,0.7367523813135026
403,0.7440017578246141
404,0.7508484110209231
405,0.7572923409024298
406,0.763333547469134
407,0.7689720307210358
408,0.7742077906581353
409,0.7790408272804321
410,0.7834711405879267
411,0.787498730580619
412,0.7911873028376537
413,0.794785140038077
414,0.7983172291961507
415,0.8017835703118747
416,0.8051841633852493
417,0.8085190084162743
418,0.8117881054049497
419,0.8149914543512754
420,0.8181290552552517
421,0.8212009081168783
422,0.8242070129361554
423,0.8271473697130829
424,0.8300219545736046
425,0.8327839480766143
426,0.8353905958816568
427,0.8378418979887319
428,0.8401378543978401
429,0.842278465108981
430,0.8442637301221545
431,0.8460936494373609
432,0.8477682230546
433,0.8492874509738721
434,0.8506513331951768
435,0.8518598697185145
436,0.8529130605438847
437,0.8538109056712879
438,0.854553405100724
439,0.8551405588321928
440,0.855580533048411
441,0.8560163792191796
442,0.8565003529605391
443,0.8570324542724891
444,0.8576126831550299
445,0.8582410396081612
446,0.8589175236318831
447,0.8596421352261956
448,0.8604148743910991
449,0.8612357411265928
450,0.8621047354326773
451,0.8630218573093524
452,0.8639871067566183
453,0.8650004837744746
454,0.8660619883629216
455,0.8671716205219592
456,0.8683293802515876
457,0.8695352675518064
458,0.8707401442930942
459,0.8718886550870216
460,0.872980751530767
461,0.8740164336243307
462,0.8749957013677127
463,0.8759185547609128
464,0.8767849938039314
465,0.8775950184967678
466,0.8783486288394229
467,0.8790458248318959
468,0.8796866064741874
469,0.880270973766297
470,0.8807989267082248
471,0.881270465299971
472,0.8816855895415354
473,0.882046833423491
474,0.882419167458166
475,0.8828310564946082
476,0.883282500532818
477,0.8837734995727954
478,0.8843040536145403
479,0.8848741626580527
480,0.8854838267033325
481,0.88613304575038
482,0.8868218197991948
483,0.8875501488497772
484,0.8883180329021272
485,0.8891254719562444
486,0.8899724660121293
487,0.8908590150697817
488,0.8917851191292017
489,0.892750778190389
490,0.8937178126256875
491,0.894622268208686
492,0.895463140538085
493,0.896240429613885
494,0.8969541354360856
495,0.8976042580046871
496,0.8981907973196891
497,0.898713753381092
498,0.899173126188896
499,0.8995689157431005
500,0.8999011220437058
501,0.9001697450907115
502,0.9003747848841184
503,0.9005162414239258
504,0.900594114710134
505,0.9006084047427432
506,0.9005591115217528
507,0.9004462350471631
508,0.9002697753189745
509,0.9000501365759445
510,0.8998556746190945
511,0.8996919054008935
512,0.8995588289213418
513,0.8994564451804388
514,0.899384754178185
515,0.8993437559145804
516,0.8993334503896245
517,0.8993538376033179
518,0.8994049175556601
519,0.8994866902466516
520,0.899599155676292
521,0.8997423138445815
522,0.8999161647515201
523,0.9001207083971078
524,0.9003559447813443
525,0.90062187390423
526,0.9009184957657648
527,0.9012458103659484
528,0.9016038177047814
529,0.9019914334827879
530,0.902371613317997
531,0.9027261634038097
532,0.9030550837402258
533,0.903358374327245
534,0.9036360351648676
535,0.903888066253094
536,0.9041144675919235
537,0.9043152391813563
538,0.9044903810213926
539,0.9046398931120321
540,0.9047637754532749
541,0.9048620280451214
542,0.904934650887571
543,0.9049816439806242
544,0.9050030073242803
545,0.9049987409185402
546,0.9049688447634034
547,0.9049133188588699
548,0.9048321632049399
549,0.9047254387564513
550,0.9046205565095629
551,0.9045401664984938
552,0.9044842687232443
553,0.9044528631838141
554,0.9044459498802033
555,0.9044635288124123
556,0.9045055999804407
557,0.9045721633842885
558,0.9046632190239557
559,0.9047787668994424
560,0.9049188070107488
561,0.9050833393578744
562,0.9052723639408196
563,0.9054858807595841
564,0.9057238898141683
565,0.9059863911045719
566,0.906273384630795
567,0.9065848703928374
568,0.9069204946156896
569,0.9072630384240024
570,0.9076029786975137
571,0.9079403154362241
572,0.9082750486401332
573,0.9086071783092409
574,0.9089367044435475
575,0.9092636270430526
576,0.9095879461077567
577,0.9099096616376595
578,0.9102287736327608
579,0.910545282093061
580,0.91085918701856
581,0.9111704884092576
582,0.9114791862651541
583,0.9117852805862494
584,0.9120887713725433
585,0.912389658624036
586,0.9126879423407273
587,0.9129836225226176
588,0.9132766991697062
589,0.913567172281994
590,0.9138550344530627
591,0.914140228752206
592,0.9144227432515223
593,0.9147025779510117
594,0.9149797328506746
595,0.9152542079505102
596,0.915526003250519
597,0.9157951187507012
598,0.9160615544510563
599,0.9163253103515847
600,0.9165863864522862
601,0.916844782753161
602,0.9171004992542084
603,0.9173535359554293
604,0.9176038928568235
605,0.9178515699583908
606,0.9180965672601311
607,0.9183388847620445
608,0.9185785224641312
609,0.918815480366391
610,0.919049758468824
611,0.91928135677143
612,0.919510275274209
613,0.9197365139771614
614,0.9199600728802868
615,0.9201807969795316
616,0.9203954451239952
617,0.9206027228871554
618,0.9208026302690129
619,0.9209951672695673
620,0.9211803338888188
