lambda,radiance
0.4,62.098
0.401,
0.402,63.563
0.403,63.563
0.404,65.037
0.405,65.037
0.406,65.037
0.40700000000000003,67.002
0.40800000000000003,67.002
0.40900000000000003,68.988
0.41000000000000003,68.988
0.41100000000000003,68.988
0.41200000000000003,71.376
0.41300000000000003,71.376
0.41400000000000003,73.769
0.41500000000000004,73.769
0.41600000000000004,73.769
0.41700000000000004,73.182
0.41800000000000004,73.182
0.41900000000000004,72.557
0.42000000000000004,72.557
0.42100000000000004,72.557
0.42200000000000004,72.816
0.42300000000000004,72.816
0.42400000000000004,73.057
0.42500000000000004,73.057
0.42600000000000005,73.057
0.42700000000000005,69.602
0.42800000000000005,69.602
0.42900000000000005,66.052
0.43000000000000005,66.052
0.43100000000000005,66.052
0.43200000000000005,72.4
0.43300000000000005,72.4
0.43400000000000005,78.847
0.43500000000000005,78.847
0.43600000000000005,78.847
0.437,80.239
0.438,80.239
0.439,81.636
0.44,81.636
0.441,81.636
0.442,85.54
0.443,85.54
0.444,89.438
0.445,89.438
0.446,89.438
0.447,93.109
0.448,93.109
0.449,96.829
0.45,96.829
0.451,96.829
0.452,96.678
0.453,96.678
0.454,96.488
0.455,96.488
0.456,96.488
0.457,97.548
0.458,97.548
0.459,98.606
0.46,98.606
0.461,98.606
0.462,98.519
0.463,98.519
0.464,98.578
0.465,98.578
0.466,98.578
0.467,98.678
0.468,98.678
0.46900000000000003,98.612
0.47000000000000003,98.612
0.47100000000000003,
0.47200000000000003,99.968
0.47300000000000003,99.968
0.47400000000000003,101.259
0.47500000000000003,101.259
0.47600000000000003,101.259
0.47700000000000004,102.642
0.47800000000000004,102.642
0.47900000000000004,104.008
0.48000000000000004,104.008
0.48100000000000004,104.008
0.48200000000000004,99.97
0.48300000000000004,99.97
0.48400000000000004,95.911
0.48500000000000004,95.911
0.48600000000000004,95.911
0.48700000000000004,97.875
0.488,97.875
0.489,99.82
0.49,99.82
0.491,99.82
0.492,101.279
0.493,101.279
0.494,102.728
0.495,102.728
0.496,102.728
0.497,100.888
0.498,100.888
0.499,99.033
0.5,99.033
0.501,99.033
0.502,100.193
0.503,100.193
0.504,101.353
0.505,101.353
0.506,101.353
0.507,101.822
0.508,101.822
0.509,102.292
0.51,102.292
0.511,102.292
0.512,99.665
0.513,99.665
0.514,97.008
0.515,97.008
0.516,
0.517,96.637
0.518,96.637
0.519,96.229
0.52,96.229
0.521,96.229
0.522,97.912
0.523,97.912
0.524,99.587
0.525,99.587
0.526,99.587
0.527,101.011
0.528,101.011
0.529,102.396
0.53,102.396
0.531,102.396
0.532,102.16
0.533,102.16
0.534,102.054
0.535,102.054
0.536,102.054
0.537,101.04
0.538,101.04
0.539,100.015
0.54,100.015
0.541,100.015
0.542,100.908
0.543,100.908
0.544,101.76
0.545,101.76
0.546,101.76
0.547,101.695
0.548,101.695
0.549,101.611
0.55,101.611
0.551,
0.552,101.69
0.553,101.69
0.554,101.767
0.555,101.767
0.556,101.767
0.557,100.475
0.558,100.475
0.559,99.175
0.56,99.175
0.561,99.175
0.562,99.696
0.5630000000000001,99.696
0.5640000000000001,100.227
0.5650000000000001,100.227
0.5660000000000001,100.227
0.5670000000000001,99.89
0.5680000000000001,99.89
0.5690000000000001,96.093
0.5700000000000001,96.093
0.5710000000000001,96.093
0.5720000000000001,99.899
0.5730000000000001,99.899
0.5740000000000001,99.721
0.5750000000000001,99.721
0.5760000000000001,99.721
0.577,100.179
0.5780000000000001,100.179
0.579,100.474
0.5800000000000001,100.474
0.581,100.474
0.5820000000000001,101.052
0.583,101.052
0.5840000000000001,101.482
0.585,101.482
0.5860000000000001,101.482
0.587,97.475
0.5880000000000001,97.475
0.589,
0.5900000000000001,81.791
0.591,81.791
0.5920000000000001,87.701
0.593,87.701
0.5940000000000001,91.198
0.595,91.198
0.5960000000000001,91.198
0.597,95.525
0.5980000000000001,95.525
0.599,97.726
0.6000000000000001,97.726
0.601,97.726
0.6020000000000001,97.816
0.603,97.816
0.6040000000000001,98.474
0.605,98.474
