lambda,radiance
0.4,65.846
0.401,
0.402,67.387
0.403,67.387
0.404,68.937
0.405,68.937
0.406,68.937
0.40700000000000003,71.01
0.40800000000000003,71.01
0.40900000000000003,73.105
0.41000000000000003,73.105
0.41100000000000003,73.105
0.41200000000000003,75.626
0.41300000000000003,75.626
0.41400000000000003,78.149
0.41500000000000004,78.149
0.41600000000000004,78.149
0.41700000000000004,77.517
0.41800000000000004,77.517
0.41900000000000004,76.845
0.42000000000000004,76.845
0.42100000000000004,76.845
0.42200000000000004,77.111
0.42300000000000004,77.111
0.42400000000000004,77.36
0.42500000000000004,77.36
0.42600000000000005,77.36
0.42700000000000005,73.692
0.42800000000000005,73.692
0.42900000000000005,69.925
0.43000000000000005,69.925
0.43100000000000005,69.925
0.43200000000000005,76.637
0.43300000000000005,76.637
0.43400000000000005,83.452
0.43500000000000005,83.452
0.43600000000000005,83.452
0.437,84.919
0.438,84.919
0.439,86.392
0.44,86.392
0.441,86.392
0.442,90.518
0.443,90.518
0.444,94.634
0.445,94.634
0.446,94.634
0.447,98.511
0.448,98.511
0.449,102.443
0.45,102.443
0.451,102.443
0.452,102.277
0.453,102.277
0.454,102.067
0.455,102.067
0.456,102.067
0.457,103.161
0.458,103.161
0.459,104.253
0.46,104.253
0.461,104.253
0.462,104.136
0.463,104.136
0.464,104.22
0.465,104.22
0.466,104.22
0.467,104.354
0.468,104.354
0.46900000000000003,104.271
0.47000000000000003,104.271
0.47100000000000003,
0.47200000000000003,105.679
0.47300000000000003,105.679
0.47400000000000003,107.0
0.47500000000000003,107.0
0.47600000000000003,107.0
0.47700000000000004,108.414
0.47800000000000004,108.414
0.47900000000000004,109.805
0.48000000000000004,109.805
0.48100000000000004,109.805
0.48200000000000004,105.511
0.48300000000000004,105.511
0.48400000000000004,101.205
0.48500000000000004,101.205
0.48600000000000004,101.205
0.48700000000000004,103.288
0.488,103.288
0.489,105.353
0.49,105.353
0.491,105.353
0.492,106.868
0.493,106.868
0.494,108.368
0.495,108.368
0.496,108.368
0.497,106.343
0.498,106.343
0.499,104.307
0.5,104.307
0.501,104.307
0.502,105.445
0.503,105.445
0.504,106.581
0.505,106.581
0.506,106.581
0.507,107.072
0.508,107.072
0.509,107.567
0.51,107.567
0.511,107.567
0.512,104.793
0.513,104.793
0.514,101.987
0.515,101.987
0.516,
0.517,101.543
0.518,101.543
0.519,101.051
0.52,101.051
0.521,101.051
0.522,102.751
0.523,102.751
0.524,104.44
0.525,104.44
0.526,104.44
0.527,105.855
0.528,105.855
0.529,107.216
0.53,107.216
0.531,107.216
0.532,106.892
0.533,106.892
0.534,106.741
0.535,106.741
0.536,106.741
0.537,105.642
0.538,105.642
0.539,104.532
0.54,104.532
0.541,104.532
0.542,105.427
0.543,105.427
0.544,106.269
0.545,106.269
0.546,106.269
0.547,106.147
0.548,106.147
0.549,106.001
0.55,106.001
0.551,
0.552,106.01
0.553,106.01
0.554,106.018
0.555,106.018
0.556,106.018
0.557,104.596
0.558,104.596
0.559,103.167
0.56,103.167
0.561,103.167
0.562,103.634
0.5630000000000001,103.634
0.5640000000000001,104.115
0.5650000000000001,104.115
0.5660000000000001,104.115
