lambda,radiance
0.4,19.446
0.401,
0.402,19.945
0.403,19.945
0.404,20.448
0.405,20.448
0.406,20.448
0.40700000000000003,21.108
0.40800000000000003,21.108
0.40900000000000003,21.775
0.41000000000000003,21.775
0.41100000000000003,21.775
0.41200000000000003,22.572
0.41300000000000003,22.572
0.41400000000000003,23.371
0.41500000000000004,23.371
0.41600000000000004,23.371
0.41700000000000004,23.226
0.41800000000000004,23.226
0.41900000000000004,23.069
0.42000000000000004,23.069
0.42100000000000004,23.069
0.42200000000000004,23.191
0.42300000000000004,23.191
0.42400000000000004,23.308
0.42500000000000004,23.308
0.42600000000000005,23.308
0.42700000000000005,22.243
0.42800000000000005,22.243
0.42900000000000005,21.142
0.43000000000000005,21.142
0.43100000000000005,21.142
0.43200000000000005,23.211
0.43300000000000005,23.211
0.43400000000000005,25.318
0.43500000000000005,25.318
0.43600000000000005,25.318
0.437,25.805
0.438,25.805
0.439,26.295
0.44,26.295
0.441,26.295
0.442,27.594
0.443,27.594
0.444,28.891
0.445,28.891
0.446,28.891
0.447,30.118
0.448,30.118
0.449,31.363
0.45,31.363
0.451,31.363
0.452,31.355
0.453,31.355
0.454,31.333
0.455,31.333
0.456,31.333
0.457,31.711
0.458,31.711
0.459,32.088
0.46,32.088
0.461,32.088
0.462,32.093
0.463,32.093
0.464,32.159
0.465,32.159
0.466,32.159
0.467,32.24
0.468,32.24
0.46900000000000003,32.253
0.47000000000000003,32.253
0.47100000000000003,
0.47200000000000003,32.728
0.47300000000000003,32.728
0.47400000000000003,33.176
0.47500000000000003,33.176
0.47600000000000003,33.176
0.47700000000000004,33.654
0.47800000000000004,33.654
0.47900000000000004,34.124
0.48000000000000004,34.124
0.48100000000000004,34.124
0.48200000000000004,32.826
0.48300000000000004,32.826
0.48400000000000004,31.522
0.48500000000000004,31.522
0.48600000000000004,31.522
0.48700000000000004,32.205
0.488,32.205
0.489,32.881
0.49,32.881
0.491,32.881
0.492,33.385
0.493,33.385
0.494,33.885
0.495,33.885
0.496,33.885
0.497,33.282
0.498,33.282
0.499,32.674
0.5,32.674
0.501,32.674
0.502,33.06
0.503,33.06
0.504,33.445
0.505,33.445
0.506,33.445
0.507,33.628
0.508,33.628
0.509,33.812
0.51,33.812
0.511,33.812
0.512,32.967
0.513,32.967
0.514,32.111
0.515,32.111
0.516,
0.517,31.997
0.518,31.997
0.519,31.868
0.52,31.868
0.521,31.868
0.522,32.43
0.523,32.43
0.524,32.989
0.525,32.989
0.526,32.989
0.527,33.462
0.528,33.462
0.529,33.918
0.53,33.918
0.531,33.918
0.532,33.841
0.533,33.841
0.534,33.818
0.535,33.818
0.536,33.818
0.537,33.495
0.538,33.495
0.539,33.167
0.54,33.167
0.541,33.167
0.542,33.474
0.543,33.474
0.544,33.765
0.545,33.765
0.546,33.765
0.547,33.75
0.548,33.75
0.549,33.727
0.55,33.727
0.551,
0.552,33.748
0.553,33.748
0.554,33.768
0.555,33.768
0.556,33.768
0.557,33.333
0.558,33.333
0.559,32.894
0.56,32.894
0.561,32.894
0.562,33.06
0.5630000000000001,33.06
0.5640000000000001,33.231
0.5650000000000001,33.231
0.5660000000000001,33.231
0.5670000000000001,33.114
0.5680000000000001,33.114
0.5690000000000001,31.582
0.5700000000000001,31.582
0.5710000000000001,31.582
0.5720000000000001,33.075
0.5730000000000001,33.075
0.5740000000000001,32.935
0.5750000000000001,32.935
0.5760000000000001,32.935
0.577,33.175
0.5780000000000001,33.175
0.579,33.353
0.5800000000000001,33.353
0.581,33.353
0.5820000000000001,33.58
0.583,33.58
0.5840000000000001,33.746
0.585,33.746
0.5860000000000001,33.746
0.587,32.274
0.5880000000000001,32.274
0.589,
0.5900000000000001,26.334
0.591,26.334
0.5920000000000001,28.523
0.593,28.523
0.5940000000000001,29.813
0.595,29.813
0.5960000000000001,29.813
0.597,31.596
0.5980000000000001,31.596
0.599,32.55
0.6000000000000001,32.55
0.601,32.55
0.6020000000000001,32.562
0.603,32.562
0.6040000000000001,32.812
0.605,32.812
0.6060000000000001,32.812
0.607,32.676
0.6080000000000001,32.676
0.609,32.539
0.61,32.539
0.611,32.539
0.612,32.268
0.613,32.268
0.614,31.991
0.615,31.991
0.616,31.991
0.617,32.438
0.618,32.438
0.619,32.87
0.62,32.87
0.621,32.87
0.622,32.63
0.623,32.63
0.624,32.386
0.625,32.386
0.626,32.386
0.627,31.788
0.628,31.788
0.629,31.164
0.63,31.164
0.631,31.164
0.632,31.682
0.633,31.682
0.634,32.383
0.635,32.383
0.636,32.383
0.637,32.52
0.638,32.52
0.639,32.683
0.64,32.683
0.641,32.683
0.642,32.531
0.643,32.531
0.644,32.228
0.645,32.228
0.646,32.228
0.647,30.179
0.648,30.179
0.649,31.575
0.65,31.575
0.651,31.575
0.652,30.005
0.653,30.005
0.654,29.386
0.655,29.386
0.656,29.386
0.657,29.702
0.658,29.702
0.659,31.78
0.66,31.78
0.661,31.78
0.662,32.129
0.663,32.129
0.664,32.556
0.665,32.556
0.666,32.556
0.667,32.468
0.668,32.468
0.669,32.38
0.67,32.38
0.671,
0.672,32.328
0.673,32.328
0.674,32.274
0.675,32.274
0.676,32.274
0.677,32.196
0.678,32.196
0.679,32.089
0.68,32.089
0.681,32.089
0.682,31.834
0.683,31.834
0.684,31.621
0.685,31.621
0.686,31.621
0.687,20.438
0.6880000000000001,20.438
0.6890000000000001,27.458
0.69,27.458
0.6910000000000001,27.458
0.692,28.892
0.6930000000000001,28.892
0.694,24.012
0.6950000000000001,24.012
0.696,24.012
0.6970000000000001,30.098
0.698,30.098
0.6990000000000001,26.937
0.7,26.937
0.7010000000000001,26.937
0.702,28.491
0.7030000000000001,28.491
0.704,29.588
0.7050000000000001,29.588
0.706,29.588
0.7070000000000001,28.876
0.708,28.876
