lambda,radiance
0.4,2.917
0.401,
0.402,2.994
0.403,2.994
0.404,3.072
0.405,3.072
0.406,3.072
0.40700000000000003,3.173
0.40800000000000003,3.173
0.40900000000000003,3.276
0.41000000000000003,3.276
0.41100000000000003,3.276
0.41200000000000003,3.398
0.41300000000000003,3.398
0.41400000000000003,3.521
0.41500000000000004,3.521
0.41600000000000004,3.521
0.41700000000000004,3.502
0.41800000000000004,3.502
0.41900000000000004,3.48
0.42000000000000004,3.48
0.42100000000000004,3.48
0.42200000000000004,3.501
0.42300000000000004,3.501
0.42400000000000004,3.521
0.42500000000000004,3.521
0.42600000000000005,3.521
0.42700000000000005,3.362
0.42800000000000005,3.362
0.42900000000000005,3.198
0.43000000000000005,3.198
0.43100000000000005,3.198
0.43200000000000005,3.513
0.43300000000000005,3.513
0.43400000000000005,3.835
0.43500000000000005,3.835
0.43600000000000005,3.835
0.437,3.911
0.438,3.911
0.439,3.987
0.44,3.987
0.441,3.987
0.442,4.187
0.443,4.187
0.444,4.386
0.445,4.386
0.446,4.386
0.447,4.575
0.448,4.575
0.449,4.766
0.45,4.766
0.451,4.766
0.452,4.767
0.453,4.767
0.454,4.766
0.455,4.766
0.456,4.766
0.457,4.826
0.458,4.826
0.459,4.886
0.46,4.886
0.461,4.886
0.462,4.889
0.463,4.889
0.464,4.902
0.465,4.902
0.466,4.902
0.467,4.916
0.468,4.916
0.46900000000000003,4.921
0.47000000000000003,4.921
0.47100000000000003,
0.47200000000000003,4.995
0.47300000000000003,4.995
0.47400000000000003,5.066
0.47500000000000003,5.066
0.47600000000000003,5.066
0.47700000000000004,5.141
0.47800000000000004,5.141
0.47900000000000004,5.215
0.48000000000000004,5.215
0.48100000000000004,5.215
0.48200000000000004,5.019
0.48300000000000004,5.019
0.48400000000000004,4.822
0.48500000000000004,4.822
0.48600000000000004,4.822
0.48700000000000004,4.928
0.488,4.928
0.489,5.034
0.49,5.034
0.491,5.034
0.492,5.112
0.493,5.112
0.494,5.191
0.495,5.191
0.496,5.191
0.497,5.1
0.498,5.1
0.499,5.009
0.5,5.009
0.501,5.009
0.502,5.07
0.503,5.07
0.504,5.131
0.505,5.131
0.506,5.131
0.507,5.16
0.508,5.16
0.509,5.19
0.51,5.19
0.511,5.19
0.512,5.062
0.513,5.062
0.514,4.932
0.515,4.932
0.516,
0.517,4.916
0.518,4.916
0.519,4.898
0.52,4.898
0.521,4.898
0.522,4.986
0.523,4.986
0.524,5.073
0.525,5.073
0.526,5.073
0.527,5.148
0.528,5.148
0.529,5.22
0.53,5.22
0.531,5.22
0.532,5.209
0.533,5.209
0.534,5.207
0.535,5.207
0.536,5.207
0.537,5.159
0.538,5.159
0.539,5.11
0.54,5.11
0.541,5.11
0.542,5.159
0.543,5.159
0.544,5.205
0.545,5.205
0.546,5.205
0.547,5.204
0.548,5.204
0.549,5.202
0.55,5.202
0.551,
0.552,5.206
0.553,5.206
0.554,5.21
0.555,5.21
0.556,5.21
0.557,5.144
0.558,5.144
0.559,5.078
0.56,5.078
0.561,5.078
0.562,5.104
0.5630000000000001,5.104
0.5640000000000001,5.132
0.5650000000000001,5.132
0.5660000000000001,5.132
0.5670000000000001,5.115
0.5680000000000001,5.115
0.5690000000000001,4.879
0.5700000000000001,4.879
0.5710000000000001,4.879
0.5720000000000001,5.111
0.5730000000000001,5.111
0.5740000000000001,5.09
0.5750000000000001,5.09
0.5760000000000001,5.09
0.577,5.128
0.5780000000000001,5.128
0.579,5.157
0.5800000000000001,5.157
0.581,5.157
0.5820000000000001,5.193
0.583,5.193
0.5840000000000001,5.219
0.585,5.219
0.5860000000000001,5.219
0.587,4.992
0.5880000000000001,4.992
0.589,
0.5900000000000001,4.074
0.591,4.074
0.5920000000000001,4.414
0.593,4.414
0.5940000000000001,4.614
0.595,4.614
0.5960000000000001,4.614
0.597,4.891
0.5980000000000001,4.891
0.599,5.039
0.6000000000000001,5.039
0.601,5.039
0.6020000000000001,5.042
0.603,5.042
0.6040000000000001,5.082
0.605,5.082
0.6060000000000001,5.082
0.607,5.061
0.6080000000000001,5.061
0.609,5.041
0.61,5.041
0.611,5.041
0.612,5.0
0.613,5.0
0.614,4.958
0.615,4.958
0.616,4.958
0.617,5.028
0.618,5.028
0.619,5.095
0.62,5.095
0.621,5.095
0.622,5.059
0.623,5.059
0.624,5.022
0.625,5.022
0.626,5.022
0.627,4.93
0.628,4.93
0.629,4.834
0.63,4.834
0.631,4.834
0.632,4.915
0.633,4.915
0.634,5.024
0.635,5.024
0.636,5.024
0.637,5.046
0.638,5.046
0.639,5.072
0.64,5.072
0.641,5.072
0.642,5.049
0.643,5.049
0.644,5.003
0.645,5.003
0.646,5.003
0.647,4.685
0.648,4.685
0.649,4.903
0.65,4.903
0.651,4.903
0.652,4.66
0.653,4.66
0.654,4.564
0.655,4.564
0.656,4.564
0.657,4.614
0.658,4.614
0.659,4.937
0.66,4.937
0.661,4.937
0.662,4.992
0.663,4.992
0.664,5.059
0.665,5.059
0.666,5.059
0.667,5.046
0.668,5.046
0.669,5.033
0.67,5.033
0.671,
0.672,5.025
0.673,5.025
0.674,5.017
0.675,5.017
0.676,5.017
0.677,5.005
0.678,5.005
0.679,4.989
0.68,4.989
0.681,4.989
0.682,4.95
0.683,4.95
0.684,4.917
0.685,4.917
0.686,4.917
0.687,3.178
0.6880000000000001,3.178
0.6890000000000001,4.27
0.69,4.27
0.6910000000000001,4.27
0.692,4.494
0.6930000000000001,4.494
0.694,3.735
0.6950000000000001,3.735
0.696,3.735
0.6970000000000001,4.682
0.698,4.682
0.6990000000000001,4.191
0.7,4.191
0.7010000000000001,4.191
0.702,4.433
0.7030000000000001,4.433
0.704,4.604
0.7050000000000001,4.604
0.706,4.604
0.7070000000000001,4.494
0.708,4.494
0.7090000000000001,4.531
0.71,4.531
0.7110000000000001,4.531
0.712,4.614
0.7130000000000001,4.614
0.714,4.269
0.7150000000000001,4.269
0.716,4.269
0.7170000000000001,2.823
0.718,2.823
0.7190000000000001,2.419
0.72,2.419
0.7210000000000001,2.419
0.722,4.424
0.7230000000000001,4.424
0.724,3.248
0.7250000000000001,3.248
0.726,3.248
0.7270000000000001,3.081
0.728,3.081
0.7290000000000001,3.475
0.73,3.475
0.7310000000000001,3.475
0.732,3.851
0.7330000000000001,3.851
0.734,3.861
0.7350000000000001,3.861
0.736,3.861
0.7370000000000001,4.244
0.738,4.244
0.7390000000000001,4.087
0.74,4.087
0.7410000000000001,4.087
0.742,4.347
0.7430000000000001,4.347
0.744,4.531
0.7450000000000001,4.531
0.746,4.531
0.7470000000000001,4.52
0.748,4.52
0.7490000000000001,4.503
0.75,4.503
0.7510000000000001,4.503
0.752,4.488
0.753,4.488
0.754,4.473
0.755,4.473
0.756,4.473
0.757,4.455
0.758,4.455
0.759,0.849
0.76,0.849
0.761,
0.762,2.181
0.763,2.181
0.764,2.695
0.765,2.695
0.766,2.695
0.767,3.953
0.768,3.953
0.769,4.261
0.77,4.261
0.771,4.261
0.772,4.316
0.773,4.316
0.774,4.332
0.775,4.332
0.776,4.332
0.777,4.326
0.778,4.326
0.779,4.313
0.78,4.313
0.781,4.313
0.782,4.302
0.783,4.302
0.784,4.269
0.785,4.269
0.786,4.269
0.787,4.031
0.788,4.031
0.789,3.85
0.79,3.85
0.791,3.85
0.792,4.052
0.793,4.052
0.794,3.984
0.795,3.984
0.796,3.984
0.797,4.03
0.798,4.03
0.799,4.065
0.8,4.065
0.801,4.065
0.802,3.973
0.803,3.973
0.804,3.788
0.805,3.788
0.806,3.788
0.807,3.995
0.808,3.995
0.809,3.883
0.81,3.883
0.811,3.883
0.812,3.285
0.8130000000000001,3.285
0.8140000000000001,2.473
0.8150000000000001,2.473
0.8160000000000001,2.473
0.817,2.684
0.8180000000000001,2.684
0.819,2.717
0.8200000000000001,2.717
0.821,2.717
0.8220000000000001,2.04
0.823,2.04
0.8240000000000001,3.12
0.825,3.12
0.8260000000000001,3.12
0.827,2.775
0.8280000000000001,2.775
0.829,3.291
0.8300000000000001,3.291
0.831,3.291
0.8320000000000001,2.689
0.833,2.689
0.8340000000000001,3.493
0.835,3.493
0.8360000000000001,3.493
0.837,3.505
0.8380000000000001,3.505
0.839,3.566
0.8400000000000001,3.566
0.841,3.566
0.8420000000000001,3.807
0.843,3.807
0.8440000000000001,3.745
0.845,3.745
0.8460000000000001,3.745
0.847,3.714
0.8480000000000001,3.714
0.849,3.621
0.8500000000000001,3.621
0.851,3.621
0.8520000000000001,3.508
0.853,3.508
0.8540000000000001,3.48
0.855,3.48
0.8560000000000001,3.48
0.857,3.577
0.8580000000000001,3.577
0.859,3.742
0.8600000000000001,3.742
0.861,
0.8620000000000001,3.653
0.863,3.653
0.8640000000000001,3.567
0.865,3.567
0.8660000000000001,3.567
0.867,3.591
0.8680000000000001,3.591
0.869,3.616
0.8700000000000001,3.616
0.871,3.616
0.8720000000000001,3.68
0.873,3.68
0.8740000000000001,3.739
0.875,3.739
0.8760000000000001,3.739
0.877,3.713
0.8780000000000001,3.713
0.879,3.679
0.88,3.679
0.881,3.679
0.882,3.616
0.883,3.616
0.884,3.622
0.885,3.622
0.886,3.622
0.887,3.614
0.888,3.614
0.889,3.48
0.89,3.48
0.891,3.48
0.892,3.528
0.893,3.528
0.894,2.752
0.895,2.752
0.896,2.752
