lambda,radiance
0.4,33.602
0.401,
0.402,34.44
0.403,34.44
0.404,35.286
0.405,35.286
0.406,35.286
0.40700000000000003,36.4
0.40800000000000003,36.4
0.40900000000000003,37.527
0.41000000000000003,37.527
0.41100000000000003,37.527
0.41200000000000003,38.876
0.41300000000000003,38.876
0.41400000000000003,40.228
0.41500000000000004,40.228
0.41600000000000004,40.228
0.41700000000000004,39.956
0.41800000000000004,39.956
0.41900000000000004,39.661
0.42000000000000004,39.661
0.42100000000000004,39.661
0.42200000000000004,39.849
0.42300000000000004,39.849
0.42400000000000004,40.028
0.42500000000000004,40.028
0.42600000000000005,40.028
0.42700000000000005,38.177
0.42800000000000005,38.177
0.42900000000000005,36.269
0.43000000000000005,36.269
0.43100000000000005,36.269
0.43200000000000005,39.797
0.43300000000000005,39.797
0.43400000000000005,43.386
0.43500000000000005,43.386
0.43600000000000005,43.386
0.437,44.198
0.438,44.198
0.439,45.015
0.44,45.015
0.441,45.015
0.442,47.216
0.443,47.216
0.444,49.413
0.445,49.413
0.446,49.413
0.447,51.488
0.448,51.488
0.449,53.594
0.45,53.594
0.451,53.594
0.452,53.557
0.453,53.557
0.454,53.496
0.455,53.496
0.456,53.496
0.457,54.119
0.458,54.119
0.459,54.741
0.46,54.741
0.461,54.741
0.462,54.727
0.463,54.727
0.464,54.818
0.465,54.818
0.466,54.818
0.467,54.935
0.468,54.935
0.46900000000000003,54.937
0.47000000000000003,54.937
0.47100000000000003,
0.47200000000000003,55.725
0.47300000000000003,55.725
0.47400000000000003,56.467
0.47500000000000003,56.467
0.47600000000000003,56.467
0.47700000000000004,57.258
0.47800000000000004,57.258
0.47900000000000004,58.038
0.48000000000000004,58.038
0.48100000000000004,58.038
0.48200000000000004,55.811
0.48300000000000004,55.811
0.48400000000000004,53.574
0.48500000000000004,53.574
0.48600000000000004,53.574
0.48700000000000004,54.717
0.488,54.717
0.489,55.848
0.49,55.848
0.491,55.848
0.492,56.687
0.493,56.687
0.494,57.519
0.495,57.519
0.496,57.519
0.497,56.479
0.498,56.479
0.499,55.432
0.5,55.432
0.501,55.432
0.502,56.07
0.503,56.07
0.504,56.708
0.505,56.708
0.506,56.708
0.507,57.003
0.508,57.003
0.509,57.299
0.51,57.299
0.511,57.299
0.512,55.853
0.513,55.853
0.514,54.388
0.515,54.388
0.516,
0.517,54.181
0.518,54.181
0.519,53.949
0.52,53.949
0.521,53.949
0.522,54.886
0.523,54.886
0.524,55.818
0.525,55.818
0.526,55.818
0.527,56.604
0.528,56.604
0.529,57.361
0.53,57.361
0.531,57.361
0.532,57.217
0.533,57.217
0.534,57.165
0.535,57.165
0.536,57.165
0.537,56.605
0.538,56.605
0.539,56.038
0.54,56.038
0.541,56.038
0.542,56.545
0.543,56.545
0.544,57.024
0.545,57.024
0.546,57.024
0.547,56.985
0.548,56.985
0.549,56.934
0.55,56.934
0.551,
0.552,56.959
0.553,56.959
0.554,56.984
0.555,56.984
0.556,56.984
0.557,56.239
0.558,56.239
0.559,55.491
0.56,55.491
0.561,55.491
0.562,55.761
0.5630000000000001,55.761
0.5640000000000001,56.04
0.5650000000000001,56.04
0.5660000000000001,56.04
0.5670000000000001,55.833
0.5680000000000001,55.833
0.5690000000000001,53.241
0.5700000000000001,53.241
0.5710000000000001,53.241
0.5720000000000001,55.75
0.5730000000000001,55.75
0.5740000000000001,55.506
0.5750000000000001,55.506
0.5760000000000001,55.506
0.577,55.901
0.5780000000000001,55.901
0.579,56.192
0.5800000000000001,56.192
0.581,56.192
0.5820000000000001,56.567
0.583,56.567
0.5840000000000001,56.838
0.585,56.838
0.5860000000000001,56.838
0.587,54.35
0.5880000000000001,54.35
0.589,
0.5900000000000001,44.341
0.591,44.341
