lambda,radiance
0.4,16.289
0.401,
0.402,16.648
0.403,16.648
0.404,17.009
0.405,17.009
0.406,17.009
0.40700000000000003,17.498
0.40800000000000003,17.498
0.40900000000000003,17.992
0.41000000000000003,17.992
0.41100000000000003,17.992
0.41200000000000003,18.591
0.41300000000000003,18.591
0.41400000000000003,19.192
0.41500000000000004,19.192
0.41600000000000004,19.192
0.41700000000000004,19.018
0.41800000000000004,19.018
0.41900000000000004,18.835
0.42000000000000004,18.835
0.42100000000000004,18.835
0.42200000000000004,18.883
0.42300000000000004,18.883
0.42400000000000004,18.927
0.42500000000000004,18.927
0.42600000000000005,18.927
0.42700000000000005,18.006
0.42800000000000005,18.006
0.42900000000000005,17.06
0.43000000000000005,17.06
0.43100000000000005,17.06
0.43200000000000005,18.67
0.43300000000000005,18.67
0.43400000000000005,20.302
0.43500000000000005,20.302
0.43600000000000005,20.302
0.437,20.629
0.438,20.629
0.439,20.958
0.44,20.958
0.441,20.958
0.442,21.93
0.443,21.93
0.444,22.901
0.445,22.901
0.446,22.901
0.447,23.818
0.448,23.818
0.449,24.754
0.45,24.754
0.451,24.754
0.452,24.691
0.453,24.691
0.454,24.608
0.455,24.608
0.456,24.608
0.457,24.802
0.458,24.802
0.459,24.996
0.46,24.996
0.461,24.996
0.462,24.901
0.463,24.901
0.464,24.945
0.465,24.945
0.466,24.945
0.467,25.014
0.468,25.014
0.46900000000000003,24.948
0.47000000000000003,24.948
0.47100000000000003,
0.47200000000000003,25.223
0.47300000000000003,25.223
0.47400000000000003,25.439
0.47500000000000003,25.439
0.47600000000000003,25.439
0.47700000000000004,25.667
0.47800000000000004,25.667
0.47900000000000004,25.878
0.48000000000000004,25.878
0.48100000000000004,25.878
0.48200000000000004,24.789
0.48300000000000004,24.789
0.48400000000000004,23.721
0.48500000000000004,23.721
0.48600000000000004,23.721
0.48700000000000004,24.213
0.488,24.213
0.489,24.714
0.49,24.714
0.491,24.714
0.492,25.011
0.493,25.011
0.494,25.297
0.495,25.297
0.496,25.297
0.497,24.651
0.498,24.651
0.499,24.009
0.5,24.009
0.501,24.009
0.502,24.097
0.503,24.097
0.504,24.184
0.505,24.184
0.506,24.184
0.507,24.279
0.508,24.279
0.509,24.378
0.51,24.378
0.511,24.378
0.512,23.714
0.513,23.714
0.514,23.042
0.515,23.042
0.516,
0.517,22.833
0.518,22.833
0.519,22.6
0.52,22.6
0.521,22.6
0.522,22.848
0.523,22.848
0.524,23.088
0.525,23.088
0.526,23.088
0.527,23.246
0.528,23.246
0.529,23.371
