lambda,radiance
0.4,1.158
0.401,
0.402,1.189
0.403,1.189
0.404,1.22
0.405,1.22
0.406,1.22
0.40700000000000003,1.26
0.40800000000000003,1.26
0.40900000000000003,1.3
0.41000000000000003,1.3
0.41100000000000003,1.3
0.41200000000000003,1.349
0.41300000000000003,1.349
0.41400000000000003,1.397
0.41500000000000004,1.397
0.41600000000000004,1.397
0.41700000000000004,1.39
0.41800000000000004,1.39
0.41900000000000004,1.381
0.42000000000000004,1.381
0.42100000000000004,1.381
0.42200000000000004,1.389
0.42300000000000004,1.389
0.42400000000000004,1.397
0.42500000000000004,1.397
0.42600000000000005,1.397
0.42700000000000005,1.334
0.42800000000000005,1.334
0.42900000000000005,1.268
0.43000000000000005,1.268
0.43100000000000005,1.268
0.43200000000000005,1.392
0.43300000000000005,1.392
0.43400000000000005,1.518
0.43500000000000005,1.518
0.43600000000000005,1.518
0.437,1.547
0.438,1.547
0.439,1.577
0.44,1.577
0.441,1.577
0.442,1.655
0.443,1.655
0.444,1.733
0.445,1.733
0.446,1.733
0.447,1.807
0.448,1.807
0.449,1.883
0.45,1.883
0.451,1.883
0.452,1.883
0.453,1.883
0.454,1.881
0.455,1.881
0.456,1.881
0.457,1.901
0.458,1.901
0.459,1.92
0.46,1.92
0.461,1.92
0.462,1.917
0.463,1.917
0.464,1.925
0.465,1.925
0.466,1.925
0.467,1.935
0.468,1.935
0.46900000000000003,1.934
0.47000000000000003,1.934
0.47100000000000003,
0.47200000000000003,1.96
0.47300000000000003,1.96
0.47400000000000003,1.981
0.47500000000000003,1.981
0.47600000000000003,1.981
0.47700000000000004,2.003
0.47800000000000004,2.003
0.47900000000000004,2.023
0.48000000000000004,2.023
0.48100000000000004,2.023
0.48200000000000004,1.942
0.48300000000000004,1.942
0.48400000000000004,1.862
0.48500000000000004,1.862
0.48600000000000004,1.862
0.48700000000000004,1.905
0.488,1.905
0.489,1.948
0.49,1.948
0.491,1.948
0.492,1.975
0.493,1.975
0.494,2.001
0.495,2.001
0.496,2.001
0.497,1.953
0.498,1.953
0.499,1.905
0.5,1.905
0.501,1.905
0.502,1.915
0.503,1.915
0.504,1.925
0.505,1.925
0.506,1.925
0.507,1.936
0.508,1.936
0.509,1.947
0.51,1.947
0.511,1.947
0.512,1.897
0.513,1.897
0.514,1.846
0.515,1.846
0.516,
0.517,1.832
0.518,1.832
0.519,1.816
0.52,1.816
0.521,1.816
0.522,1.838
0.523,1.838
0.524,1.86
0.525,1.86
0.526,1.86
0.527,1.876
0.528,1.876
0.529,1.888
0.53,1.888
0.531,1.888
