lambda,radiance
0.4,6.334
0.401,
0.402,6.492
0.403,6.492
0.404,6.65
0.405,6.65
0.406,6.65
0.40700000000000003,6.859
0.40800000000000003,6.859
0.40900000000000003,7.071
0.41000000000000003,7.071
0.41100000000000003,7.071
0.41200000000000003,7.324
0.41300000000000003,7.324
0.41400000000000003,7.579
0.41500000000000004,7.579
0.41600000000000004,7.579
0.41700000000000004,7.528
0.41800000000000004,7.528
0.41900000000000004,7.473
0.42000000000000004,7.473
0.42100000000000004,7.473
0.42200000000000004,7.509
0.42300000000000004,7.509
0.42400000000000004,7.542
0.42500000000000004,7.542
0.42600000000000005,7.542
0.42700000000000005,7.191
0.42800000000000005,7.191
0.42900000000000005,6.827
0.43000000000000005,6.827
0.43100000000000005,6.827
0.43200000000000005,7.487
0.43300000000000005,7.487
0.43400000000000005,8.158
0.43500000000000005,8.158
0.43600000000000005,8.158
0.437,8.306
0.438,8.306
0.439,8.455
0.44,8.455
0.441,8.455
0.442,8.863
0.443,8.863
0.444,9.272
0.445,9.272
0.446,9.272
0.447,9.66
0.448,9.66
0.449,10.056
0.45,10.056
0.451,10.056
0.452,10.046
0.453,10.046
0.454,10.029
0.455,10.029
0.456,10.029
0.457,10.124
0.458,10.124
0.459,10.219
0.46,10.219
0.461,10.219
0.462,10.195
0.463,10.195
0.464,10.228
0.465,10.228
0.466,10.228
0.467,10.272
0.468,10.272
0.46900000000000003,10.259
0.47000000000000003,10.259
0.47100000000000003,
0.47200000000000003,10.387
0.47300000000000003,10.387
0.47400000000000003,10.491
0.47500000000000003,10.491
0.47600000000000003,10.491
0.47700000000000004,10.599
0.47800000000000004,10.599
0.47900000000000004,10.7
0.48000000000000004,10.7
0.48100000000000004,10.7
0.48200000000000004,10.264
0.48300000000000004,10.264
0.48400000000000004,9.834
0.48500000000000004,9.834
0.48600000000000004,9.834
0.48700000000000004,10.051
0.488,10.051
0.489,10.271
0.49,10.271
0.491,10.271
0.492,10.405
0.493,10.405
0.494,10.536
0.495,10.536
0.496,10.536
0.497,10.277
0.498,10.277
0.499,10.02
0.5,10.02
0.501,10.02
0.502,10.068
0.503,10.068
0.504,10.114
0.505,10.114
0.506,10.114
0.507,10.164
0.508,10.164
0.509,10.215
0.51,10.215
0.511,10.215
0.512,9.947
0.513,9.947
0.514,9.674
0.515,9.674
0.516,
0.517,9.596
0.518,9.596
0.519,9.506
0.52,9.506
0.521,9.506
0.522,9.62
0.523,9.62
0.524,9.729
0.525,9.729
0.526,9.729
0.527,9.805
0.528,9.805
0.529,9.866
0.53,9.866
0.531,9.866
0.532,9.782
0.533,9.782
0.534,9.741
0.535,9.741
0.536,9.741
0.537,9.616
0.538,9.616
0.539,9.489
0.54,9.489
0.541,9.489
0.542,9.544
0.543,9.544
0.544,9.587
0.545,9.587
0.546,9.587
0.547,9.537
0.548,9.537
0.549,9.482
0.55,9.482
0.551,
0.552,9.43
0.553,9.43
0.554,9.378
0.555,9.378
0.556,9.378
0.557,9.196
0.558,9.196
0.559,9.015
0.56,9.015
0.561,9.015
0.562,9.002
0.5630000000000001,9.002
0.5640000000000001,8.993
0.5650000000000001,8.993
0.5660000000000001,8.993
0.5670000000000001,8.907
0.5680000000000001,8.907
0.5690000000000001,7.931
0.5700000000000001,7.931
0.5710000000000001,7.931
0.5720000000000001,8.734
0.5730000000000001,8.734
0.5740000000000001,8.493
0.5750000000000001,8.493
0.5760000000000001,8.493
0.577,8.691
0.5780000000000001,8.691
0.579,8.872
0.5800000000000001,8.872
0.581,8.872
0.5820000000000001,8.972
0.583,8.972
0.5840000000000001,9.03
0.585,9.03
0.5860000000000001,9.03
0.587,8.335
0.5880000000000001,8.335
0.589,
0.5900000000000001,5.742
0.591,5.742
0.5920000000000001,6.567
0.593,6.567
0.5940000000000001,7.04
0.595,7.04
0.5960000000000001,7.04
0.597,8.026
0.5980000000000001,8.026
0.599,8.622
0.6000000000000001,8.622
0.601,8.622
0.6020000000000001,8.554
0.603,8.554
0.6040000000000001,8.659
0.605,8.659
0.6060000000000001,8.659
0.607,8.662
0.6080000000000001,8.662
0.609,8.665
0.61,8.665
0.611,8.665
0.612,8.645
0.613,8.645
0.614,8.622
0.615,8.622
0.616,8.622
0.617,8.794
0.618,8.794
0.619,8.954
0.62,8.954
0.621,8.954
0.622,8.931
0.623,8.931
0.624,8.907
0.625,8.907
0.626,8.907
0.627,8.518
0.628,8.518
0.629,8.245
0.63,8.245
0.631,8.245
0.632,8.468
0.633,8.468
0.634,8.963
0.635,8.963
0.636,8.963
0.637,9.107
0.638,9.107
0.639,9.3
0.64,9.3
0.641,9.3
0.642,9.234
0.643,9.234
0.644,9.064
0.645,9.064
0.646,9.064
0.647,8.044
0.648,8.044
0.649,8.919
0.65,8.919
0.651,8.919
0.652,8.212
0.653,8.212
0.654,8.145
0.655,8.145
0.656,8.145
0.657,8.206
0.658,8.206
0.659,9.309
0.66,9.309
0.661,9.309
0.662,9.489
0.663,9.489
0.664,9.734
0.665,9.734
0.666,9.734
0.667,9.749
0.668,9.749
0.669,9.765
0.67,9.765
0.671,
0.672,9.792
0.673,9.792
