lambda,radiance
0.4,81.424
0.401,
0.402,83.295
0.403,83.295
0.404,85.175
0.405,85.175
0.406,85.175
0.40700000000000003,87.698
0.40800000000000003,87.698
0.40900000000000003,90.244
0.41000000000000003,90.244
0.41100000000000003,90.244
0.41200000000000003,93.315
0.41300000000000003,93.315
0.41400000000000003,96.392
0.41500000000000004,96.392
0.41600000000000004,96.392
0.41700000000000004,95.575
0.41800000000000004,95.575
0.41900000000000004,94.709
0.42000000000000004,94.709
0.42100000000000004,94.709
0.42200000000000004,94.998
0.42300000000000004,94.998
0.42400000000000004,95.264
0.42500000000000004,95.264
0.42600000000000005,95.264
0.42700000000000005,90.714
0.42800000000000005,90.714
0.42900000000000005,86.047
0.43000000000000005,86.047
0.43100000000000005,86.047
0.43200000000000005,94.272
0.43300000000000005,94.272
0.43400000000000005,102.617
0.43500000000000005,102.617
0.43600000000000005,102.617
0.437,104.381
0.438,104.381
0.439,106.15
0.44,106.15
0.441,106.15
0.442,111.175
0.443,111.175
0.444,116.195
0.445,116.195
0.446,116.195
0.447,120.918
0.448,120.918
0.449,125.699
0.45,125.699
0.451,125.699
0.452,125.455
0.453,125.455
0.454,125.164
0.455,125.164
0.456,125.164
0.457,126.499
0.458,126.499
0.459,127.831
0.46,127.831
0.461,127.831
0.462,127.678
0.463,127.678
0.464,127.702
0.465,127.702
0.466,127.702
0.467,127.778
0.468,127.778
0.46900000000000003,127.651
0.47000000000000003,127.651
0.47100000000000003,
0.47200000000000003,129.37
0.47300000000000003,129.37
0.47400000000000003,131.009
0.47500000000000003,131.009
0.47600000000000003,131.009
0.47700000000000004,132.769
0.47800000000000004,132.769
0.47900000000000004,134.507
0.48000000000000004,134.507
0.48100000000000004,134.507
0.48200000000000004,129.253
0.48300000000000004,129.253
0.48400000000000004,123.971
0.48500000000000004,123.971
0.48600000000000004,123.971
0.48700000000000004,126.467
0.488,126.467
0.489,128.941
0.49,128.941
0.491,128.941
0.492,130.799
0.493,130.799
0.494,132.645
0.495,132.645
0.496,132.645
0.497,130.26
0.498,130.26
0.499,127.858
0.5,127.858
0.501,127.858
0.502,129.349
0.503,129.349
0.504,130.838
0.505,130.838
0.506,130.838
0.507,131.412
0.508,131.412
0.509,131.988
0.51,131.988
0.511,131.988
0.512,128.572
0.513,128.572
0.514,125.118
0.515,125.118
0.516,
0.517,124.628
0.518,124.628
0.519,124.092
0.52,124.092
0.521,124.092
0.522,126.253
0.523,126.253
0.524,128.406
0.525,128.406
0.526,128.406
0.527,130.238
0.528,130.238
0.529,132.021
0.53,132.021
0.531,132.021
0.532,131.713
0.533,131.713
0.534,131.56
0.535,131.56
0.536,131.56
0.537,130.238
0.538,130.238
0.539,128.902
0.54,128.902
0.541,128.902
0.542,130.037
0.543,130.037
0.544,131.123
0.545,131.123
0.546,131.123
0.547,131.031
0.548,131.031
0.549,130.914
0.55,130.914
0.551,
0.552,131.018
0.553,131.018
0.554,131.12
0.555,131.12
0.556,131.12
0.557,129.459
0.558,129.459
0.559,127.79
0.56,127.79
0.561,127.79
0.562,128.465
0.5630000000000001,128.465
0.5640000000000001,129.152
0.5650000000000001,129.152
0.5660000000000001,129.152
0.5670000000000001,128.722
0.5680000000000001,128.722
0.5690000000000001,124.091
0.5700000000000001,124.091
0.5710000000000001,124.091
0.5720000000000001,128.769
0.5730000000000001,128.769
0.5740000000000001,128.615
0.5750000000000001,128.615
0.5760000000000001,128.615
0.577,129.118
0.5780000000000001,129.118
0.579,129.421
0.5800000000000001,129.421
0.581,129.421
0.5820000000000001,130.13
0.583,130.13
0.5840000000000001,130.658
0.585,130.658
0.5860000000000001,130.658
0.587,125.634
0.5880000000000001,125.634
0.589,
0.5900000000000001,106.187
0.591,106.187
0.5920000000000001,113.557
0.593,113.557
0.5940000000000001,117.923
0.595,117.923
0.5960000000000001,117.923
0.597,123.148
0.5980000000000001,123.148
0.599,125.763
0.6000000000000001,125.763
0.601,125.763
0.6020000000000001,125.894
0.603,125.894
0.6040000000000001,126.71
0.605,126.71
0.6060000000000001,126.71
0.607,126.033
0.6080000000000001,126.033
0.609,125.352
0.61,125.352
0.611,125.352
0.612,124.133
0.613,124.133
0.614,122.895
0.615,122.895
0.616,122.895
0.617,124.442
0.618,124.442
0.619,125.944
0.62,125.944
0.621,125.944
0.622,124.875
0.623,124.875
0.624,123.791
0.625,123.791
0.626,123.791
0.627,121.987
0.628,121.987
0.629,119.924
0.63,119.924
0.631,119.924
0.632,121.525
0.633,121.525
0.634,123.46
0.635,123.46
0.636,123.46
0.637,123.677
0.638,123.677
0.639,123.946
0.64,123.946
0.641,123.946
0.642,123.379
0.643,123.379
0.644,122.373
0.645,122.373
0.646,122.373
0.647,115.873
0.648,115.873
0.649,119.816
0.65,119.816
0.651,119.816
0.652,114.527
0.653,114.527
0.654,111.951
0.655,111.951
0.656,111.951
0.657,113.164
0.658,113.164
0.659,119.61
0.66,119.61
0.661,119.61
0.662,120.719
0.663,120.719
0.664,122.047
0.665,122.047
0.666,122.047
0.667,121.59
0.668,121.59
0.669,121.133
0.67,121.133
0.671,
0.672,120.823
0.673,120.823
0.674,120.508
0.675,120.508
0.676,120.508
0.677,120.114
0.678,120.114
0.679,119.637
0.68,119.637
0.681,119.637
0.682,118.63
0.683,118.63
0.684,117.736
0.685,117.736
0.686,117.736
0.687,81.101
0.6880000000000001,81.101
0.6890000000000001,104.237
0.69,104.237
0.6910000000000001,104.237
0.692,109.125
0.6930000000000001,109.125
0.694,93.597
0.6950000000000001,93.597
0.696,93.597
0.6970000000000001,112.537
0.698,112.537
0.6990000000000001,102.446
0.7,102.446
0.7010000000000001,102.446
0.702,107.13
0.7030000000000001,107.13
0.704,110.72
0.7050000000000001,110.72
0.706,110.72
0.7070000000000001,108.562
0.708,108.562
0.7090000000000001,109.133
0.71,109.133
0.7110000000000001,109.133
0.712,110.41
0.7130000000000001,110.41
0.714,103.692
0.7150000000000001,103.692
0.716,103.692
0.7170000000000001,72.739
0.718,72.739
0.7190000000000001,63.323
0.72,63.323
0.7210000000000001,63.323
0.722,106.085
0.7230000000000001,106.085
0.724,82.163
0.7250000000000001,82.163
0.726,82.163
0.7270000000000001,77.76
0.728,77.76
0.7290000000000001,86.858
0.73,86.858
0.7310000000000001,86.858
0.732,94.016
0.7330000000000001,94.016
0.734,94.686
0.7350000000000001,94.686
0.736,94.686
0.7370000000000001,101.94
0.738,101.94
0.7390000000000001,98.526
0.74,98.526
0.7410000000000001,98.526
0.742,103.599
0.7430000000000001,103.599
0.744,107.015
0.7450000000000001,107.015
0.746,107.015
0.7470000000000001,106.644
0.748,106.644
0.7490000000000001,106.182
0.75,106.182
0.7510000000000001,106.182
0.752,105.777
0.753,105.777
0.754,105.371
0.755,105.371
0.756,105.371
0.757,104.889
0.758,104.889
0.759,25.219
0.76,25.219
0.761,
0.762,56.644
0.763,56.644
0.764,67.833
0.765,67.833
0.766,67.833
0.767,94.254
0.768,94.254
0.769,100.399
0.77,100.399
0.771,100.399
0.772,101.403
0.773,101.403
0.774,101.635
0.775,101.635
0.776,101.635
0.777,101.437
0.778,101.437
0.779,101.106
0.78,101.106
0.781,101.106
0.782,100.811
0.783,100.811
0.784,100.138
0.785,100.138
0.786,100.138
0.787,95.627
0.788,95.627
0.789,92.017
0.79,92.017
0.791,92.017
0.792,95.574
0.793,95.574
0.794,94.229
0.795,94.229
0.796,94.229
0.797,95.095
0.798,95.095
0.799,95.711
0.8,95.711
0.801,95.711
0.802,93.817
0.803,93.817
0.804,90.242
0.805,90.242
0.806,90.242
0.807,93.926
0.808,93.926
0.809,91.768
0.81,91.768
0.811,91.768
0.812,80.213
0.8130000000000001,80.213
0.8140000000000001,62.756
0.8150000000000001,62.756
0.8160000000000001,62.756
0.817,66.535
0.8180000000000001,66.535
0.819,67.104
0.8200000000000001,67.104
0.821,67.104
0.8220000000000001,52.629
0.823,52.629
0.8240000000000001,75.582
0.825,75.582
0.8260000000000001,75.582
0.827,68.345
0.8280000000000001,68.345
0.829,79.22
0.8300000000000001,79.22
0.831,79.22
0.8320000000000001,66.342
0.833,66.342
0.8340000000000001,83.181
0.835,83.181
0.8360000000000001,83.181
0.837,83.512
0.8380000000000001,83.512
0.839,84.653
0.8400000000000001,84.653
0.841,84.653
0.8420000000000001,88.898
0.843,88.898
0.8440000000000001,87.662
0.845,87.662
0.8460000000000001,87.662
0.847,86.695
0.8480000000000001,86.695
0.849,84.645
0.8500000000000001,84.645
0.851,84.645
0.8520000000000001,82.128
0.853,82.128
0.8540000000000001,81.151
0.855,81.151
0.8560000000000001,81.151
0.857,83.484
0.8580000000000001,83.484
0.859,87.012
0.8600000000000001,87.012
0.861,
0.8620000000000001,84.939
0.863,84.939
0.8640000000000001,82.934
0.865,82.934
0.8660000000000001,82.934
0.867,83.469
0.8680000000000001,83.469
0.869,84.048
0.8700000000000001,84.048
0.871,84.048
0.8720000000000001,85.515
0.873,85.515
0.8740000000000001,86.906
0.875,86.906
0.8760000000000001,86.906
0.877,86.272
0.8780000000000001,86.272
0.879,85.51
0.88,85.51
0.881,85.51
0.882,84.289
0.883,84.289
0.884,84.294
0.885,84.294
0.886,84.294
0.887,84.049
0.888,84.049
0.889,81.517
0.89,81.517
0.891,81.517
0.892,82.289
0.893,82.289
0.894,66.957
0.895,66.957
0.896,66.957
0.897,52.601
0.898,52.601
0.899,50.1
0.9,50.1
