lambda,radiance
0.4,186.914
0.401,
0.402,190.7
0.403,190.7
0.404,194.5
0.405,194.5
0.406,194.5
0.40700000000000003,199.753
0.40800000000000003,199.753
0.40900000000000003,205.045
0.41000000000000003,205.045
0.41100000000000003,205.045
0.41200000000000003,211.512
0.41300000000000003,211.512
0.41400000000000003,217.976
0.41500000000000004,217.976
0.41600000000000004,217.976
0.41700000000000004,215.634
0.41800000000000004,215.634
0.41900000000000004,213.203
0.42000000000000004,213.203
0.42100000000000004,213.203
0.42200000000000004,213.388
0.42300000000000004,213.388
0.42400000000000004,213.529
0.42500000000000004,213.529
0.42600000000000005,213.529
0.42700000000000005,202.905
0.42800000000000005,202.905
0.42900000000000005,192.073
0.43000000000000005,192.073
0.43100000000000005,192.073
0.43200000000000005,210.013
0.43300000000000005,210.013
0.43400000000000005,228.158
0.43500000000000005,228.158
0.43600000000000005,228.158
0.437,231.636
0.438,231.636
0.439,235.12
0.44,235.12
0.441,235.12
0.442,245.8
0.443,245.8
0.444,256.461
0.445,256.461
0.446,256.461
0.447,266.448
0.448,266.448
0.449,276.538
0.45,276.538
0.451,276.538
0.452,275.566
0.453,275.566
0.454,274.501
0.455,274.501
0.456,274.501
0.457,277.008
0.458,277.008
0.459,279.506
0.46,279.506
0.461,279.506
0.462,278.763
0.463,278.763
0.464,278.417
0.465,278.417
0.466,278.417
0.467,278.189
0.468,278.189
0.46900000000000003,277.527
0.47000000000000003,277.527
0.47100000000000003,
0.47200000000000003,280.881
0.47300000000000003,280.881
0.47400000000000003,284.059
0.47500000000000003,284.059
0.47600000000000003,284.059
0.47700000000000004,287.496
0.47800000000000004,287.496
0.47900000000000004,290.885
0.48000000000000004,290.885
0.48100000000000004,290.885
0.48200000000000004,279.166
0.48300000000000004,279.166
0.48400000000000004,267.425
0.48500000000000004,267.425
0.48600000000000004,267.425
0.48700000000000004,272.475
0.488,272.475
0.489,277.499
0.49,277.499
0.491,277.499
0.492,281.201
0.493,281.201
0.494,284.873
0.495,284.873
0.496,284.873
0.497,279.466
0.498,279.466
0.499,274.035
0.5,274.035
0.501,274.035
0.502,276.955
0.503,276.955
0.504,279.87
0.505,279.87
0.506,279.87
0.507,280.828
0.508,280.828
0.509,281.791
0.51,281.791
0.511,281.791
0.512,274.242
0.513,274.242
0.514,266.63
0.515,266.63
0.516,
0.517,265.343
0.518,265.343
0.519,263.963
0.52,263.963
0.521,263.963
0.522,268.323
0.523,268.323
0.524,272.658
0.525,272.658
0.526,272.658
0.527,276.311
0.528,276.311
0.529,279.857
0.53,279.857
0.531,279.857
0.532,278.969
0.533,278.969
0.534,278.416
0.535,278.416
0.536,278.416
0.537,275.394
0.538,275.394
0.539,272.351
0.54,272.351
0.541,272.351
0.542,274.533
0.543,274.533
0.544,276.61
0.545,276.61
0.546,276.61
0.547,276.202
0.548,276.202
0.549,275.747
0.55,275.747
0.551,
0.552,275.803
0.553,275.803
0.554,275.855
0.555,275.855
0.556,275.855
0.557,272.205
0.558,272.205
0.559,268.541
0.56,268.541
0.561,268.541
0.562,269.807
0.5630000000000001,269.807
0.5640000000000001,271.099
0.5650000000000001,271.099
0.5660000000000001,271.099
0.5670000000000001,270.047
0.5680000000000001,270.047
0.5690000000000001,260.19
0.5700000000000001,260.19
0.5710000000000001,260.19
0.5720000000000001,269.853
0.5730000000000001,269.853
0.5740000000000001,269.387
0.5750000000000001,269.387
0.5760000000000001,269.387
0.577,270.298
0.5780000000000001,270.298
0.579,270.791
0.5800000000000001,270.791
0.581,270.791
0.5820000000000001,272.133
0.583,272.133
0.5840000000000001,273.1
0.585,273.1
0.5860000000000001,273.1
0.587,262.465
0.5880000000000001,262.465
0.589,
0.5900000000000001,221.728
0.591,221.728
0.5920000000000001,237.008
0.593,237.008
0.5940000000000001,246.009
0.595,246.009
0.5960000000000001,246.009
0.597,256.792
0.5980000000000001,256.792
0.599,262.127
0.6000000000000001,262.127
0.601,262.127
0.6020000000000001,262.285
0.603,262.285
0.6040000000000001,263.87
0.605,263.87
0.6060000000000001,263.87
0.607,262.345
0.6080000000000001,262.345
0.609,260.816
0.61,260.816
0.611,260.816
0.612,258.17
0.613,258.17
0.614,255.488
0.615,255.488
0.616,255.488
0.617,258.596
0.618,258.596
0.619,261.61
0.62,261.61
0.621,261.61
0.622,259.283
0.623,259.283
0.624,256.929
0.625,256.929
0.626,256.929
0.627,253.084
0.628,253.084
0.629,248.705
0.63,248.705
0.631,248.705
0.632,251.927
0.633,251.927
0.634,255.845
0.635,255.845
0.636,255.845
0.637,256.206
0.638,256.206
0.639,256.674
0.64,256.674
0.641,256.674
0.642,255.413
0.643,255.413
0.644,253.244
0.645,253.244
0.646,253.244
0.647,239.712
0.648,239.712
0.649,247.787
0.65,247.787
0.651,247.787
0.652,236.771
0.653,236.771
0.654,231.369
0.655,231.369
0.656,231.369
0.657,233.8
0.658,233.8
0.659,247.037
0.66,247.037
0.661,247.037
0.662,249.249
0.663,249.249
0.664,251.912
0.665,251.912
0.666,251.912
0.667,250.888
0.668,250.888
0.669,249.868
0.67,249.868
0.671,
0.672,249.173
0.673,249.173
0.674,248.465
0.675,248.465
0.676,248.465
0.677,247.597
0.678,247.597
0.679,246.559
0.68,246.559
0.681,246.559
0.682,244.428
0.683,244.428
0.684,242.532
0.685,242.532
0.686,242.532
0.687,167.029
0.6880000000000001,167.029
0.6890000000000001,214.629
0.69,214.629
0.6910000000000001,214.629
0.692,224.646
0.6930000000000001,224.646
0.694,192.636
0.6950000000000001,192.636
0.696,192.636
0.6970000000000001,231.561
0.698,231.561
0.6990000000000001,210.747
0.7,210.747
0.7010000000000001,210.747
0.702,220.33
0.7030000000000001,220.33
0.704,227.659
0.7050000000000001,227.659
0.706,227.659
0.7070000000000001,223.169
0.708,223.169
0.7090000000000001,224.29
0.71,224.29
0.7110000000000001,224.29
0.712,226.862
0.7130000000000001,226.862
0.714,213.01
0.7150000000000001,213.01
0.716,213.01
0.7170000000000001,149.39
0.718,149.39
0.7190000000000001,130.022
0.72,130.022
0.7210000000000001,130.022
0.722,217.776
0.7230000000000001,217.776
0.724,168.631
0.7250000000000001,168.631
0.726,168.631
0.7270000000000001,159.559
0.728,159.559
0.7290000000000001,178.188
0.73,178.188
0.7310000000000001,178.188
0.732,192.83
0.7330000000000001,192.83
0.734,194.161
0.7350000000000001,194.161
0.736,194.161
0.7370000000000001,208.991
0.738,208.991
0.7390000000000001,201.948
0.74,201.948
0.7410000000000001,201.948
0.742,212.302
0.7430000000000001,212.302
0.744,219.256
0.7450000000000001,219.256
0.746,219.256
0.7470000000000001,218.448
0.748,218.448
0.7490000000000001,217.458
0.75,217.458
0.7510000000000001,217.458
0.752,216.584
0.753,216.584
0.754,215.708
0.755,215.708
0.756,215.708
0.757,214.676
0.758,214.676
0.759,51.605
0.76,51.605
0.761,
0.762,115.893
0.763,115.893
0.764,138.763
0.765,138.763
0.766,138.763
0.767,192.781
0.768,192.781
0.769,205.317
0.77,205.317
0.771,205.317
0.772,207.339
0.773,207.339
0.774,207.783
0.775,207.783
0.776,207.783
0.777,207.346
0.778,207.346
0.779,206.639
0.78,206.639
0.781,206.639
0.782,206.005
0.783,206.005
0.784,204.599
0.785,204.599
0.786,204.599
0.787,195.355
0.788,195.355
0.789,187.952
0.79,187.952
0.791,187.952
0.792,195.189
0.793,195.189
0.794,192.415
0.795,192.415
0.796,192.415
0.797,194.155
0.798,194.155
0.799,195.384
0.8,195.384
0.801,195.384
0.802,191.49
0.803,191.49
0.804,184.167
0.805,184.167
0.806,184.167
0.807,191.658
0.808,191.658
0.809,187.229
0.81,187.229
0.811,187.229
0.812,163.632
0.8130000000000001,163.632
0.8140000000000001,128.002
0.8150000000000001,128.002
0.8160000000000001,128.002
0.817,135.692
0.8180000000000001,135.692
0.819,136.833
0.8200000000000001,136.833
0.821,136.833
0.8220000000000001,107.303
0.823,107.303
0.8240000000000001,154.08
0.825,154.08
0.8260000000000001,154.08
0.827,139.308
0.8280000000000001,139.308
0.829,161.453
0.8300000000000001,161.453
0.831,161.453
0.8320000000000001,135.189
0.833,135.189
0.8340000000000001,169.479
0.835,169.479
0.8360000000000001,169.479
0.837,170.131
0.8380000000000001,170.131
0.839,172.433
0.8400000000000001,172.433
0.841,172.433
0.8420000000000001,181.057
0.843,181.057
0.8440000000000001,178.517
0.845,178.517
0.8460000000000001,178.517
0.847,176.524
0.8480000000000001,176.524
0.849,172.328
0.8500000000000001,172.328
0.851,172.328
0.8520000000000001,167.183
0.853,167.183
0.8540000000000001,165.173
0.855,165.173
0.8560000000000001,165.173
0.857,169.899
0.8580000000000001,169.899
0.859,177.057
0.8600000000000001,177.057
0.861,
0.8620000000000001,172.823
0.863,172.823
0.8640000000000001,168.73
0.865,168.73
0.8660000000000001,168.73
0.867,169.802
0.8680000000000001,169.802
0.869,170.965
0.8700000000000001,170.965
0.871,170.965
0.8720000000000001,173.935
0.873,173.935
0.8740000000000001,176.748
0.875,176.748
0.8760000000000001,176.748
0.877,175.443
0.8780000000000001,175.443
0.879,173.879
0.88,173.879
0.881,173.879
0.882,171.381
0.883,171.381
0.884,171.378
0.885,171.378
0.886,171.378
0.887,170.863
0.888,170.863
0.889,165.703
0.89,165.703
0.891,165.703
0.892,167.258
0.893,167.258
0.894,136.084
0.895,136.084
0.896,136.084
0.897,106.897
0.898,106.897
0.899,101.805
0.9,101.805
