lambda,radiance
0.4,35.038
0.401,
0.402,35.885
0.403,35.885
0.404,36.737
0.405,36.737
0.406,36.737
0.40700000000000003,37.868
0.40800000000000003,37.868
0.40900000000000003,39.01
0.41000000000000003,39.01
0.41100000000000003,39.01
0.41200000000000003,40.381
0.41300000000000003,40.381
0.41400000000000003,41.757
0.41500000000000004,41.757
0.41600000000000004,41.757
0.41700000000000004,41.445
0.41800000000000004,41.445
0.41900000000000004,41.111
0.42000000000000004,41.111
0.42100000000000004,41.111
0.42200000000000004,41.278
0.42300000000000004,41.278
0.42400000000000004,41.434
0.42500000000000004,41.434
0.42600000000000005,41.434
0.42700000000000005,39.492
0.42800000000000005,39.492
0.42900000000000005,37.495
0.43000000000000005,37.495
0.43100000000000005,37.495
0.43200000000000005,41.117
0.43300000000000005,41.117
0.43400000000000005,44.797
0.43500000000000005,44.797
0.43600000000000005,44.797
0.437,45.607
0.438,45.607
0.439,46.42
0.44,46.42
0.441,46.42
0.442,48.659
0.443,48.659
0.444,50.896
0.445,50.896
0.446,50.896
0.447,53.006
0.448,53.006
0.449,55.143
0.45,55.143
0.451,55.143
0.452,55.077
0.453,55.077
0.454,54.989
0.455,54.989
0.456,54.989
0.457,55.616
0.458,55.616
0.459,56.24
0.46,56.24
0.461,56.24
0.462,56.212
0.463,56.212
0.464,56.261
0.465,56.261
0.466,56.261
0.467,56.332
0.468,56.332
0.46900000000000003,56.313
0.47000000000000003,56.313
0.47100000000000003,
0.47200000000000003,57.108
0.47300000000000003,57.108
0.47400000000000003,57.869
0.47500000000000003,57.869
0.47600000000000003,57.869
0.47700000000000004,58.683
0.47800000000000004,58.683
0.47900000000000004,59.489
0.48000000000000004,59.489
0.48100000000000004,59.489
0.48200000000000004,57.2
0.48300000000000004,57.2
0.48400000000000004,54.895
0.48500000000000004,54.895
0.48600000000000004,54.895
0.48700000000000004,56.034
0.488,56.034
0.489,57.16
0.49,57.16
0.491,57.16
0.492,58.013
0.493,58.013
0.494,58.862
0.495,58.862
0.496,58.862
0.497,57.832
0.498,57.832
0.499,56.793
0.5,56.793
0.501,56.793
0.502,57.483
0.503,57.483
0.504,58.173
0.505,58.173
0.506,58.173
0.507,58.456
0.508,58.456
0.509,58.739
0.51,58.739
0.511,58.739
0.512,57.245
0.513,57.245
0.514,55.732
0.515,55.732
0.516,
0.517,55.539
0.518,55.539
0.519,55.324
0.52,55.324
0.521,55.324
0.522,56.313
0.523,56.313
0.524,57.297
0.525,57.297
0.526,57.297
0.527,58.14
0.528,58.14
0.529,58.96
0.53,58.96
0.531,58.96
0.532,58.847
0.533,58.847
0.534,58.803
0.535,58.803
0.536,58.803
0.537,58.235
0.538,58.235
0.539,57.661
0.54,57.661
0.541,57.661
0.542,58.192
0.543,58.192
0.544,58.7
0.545,58.7
0.546,58.7
0.547,58.681
0.548,58.681
0.549,58.651
0.55,58.651
0.551,
0.552,58.715
0.553,58.715
0.554,58.778
0.555,58.778
0.556,58.778
0.557,58.05
0.558,58.05
0.559,57.318
0.56,57.318
0.561,57.318
0.562,57.637
0.5630000000000001,57.637
0.5640000000000001,57.962
0.5650000000000001,57.962
0.5660000000000001,57.962
0.5670000000000001,57.785
0.5680000000000001,57.785
0.5690000000000001,55.721
0.5700000000000001,55.721
0.5710000000000001,55.721
0.5720000000000001,57.837
0.5730000000000001,57.837
0.5740000000000001,57.784
0.5750000000000001,57.784
0.5760000000000001,57.784
0.577,58.025
0.5780000000000001,58.025
0.579,58.176
0.5800000000000001,58.176
0.581,58.176
0.5820000000000001,58.51
0.583,58.51
0.5840000000000001,58.763
0.585,58.763
0.5860000000000001,58.763
0.587,56.518
0.5880000000000001,56.518
0.589,
0.5900000000000001,47.782
0.591,47.782
0.5920000000000001,51.11
0.593,51.11
0.5940000000000001,53.087
0.595,53.087
0.5960000000000001,53.087
0.597,55.452
0.5980000000000001,55.452
0.599,56.642
0.6000000000000001,56.642
0.601,56.642
0.6020000000000001,56.714
0.603,56.714
0.6040000000000001,57.094
0.605,57.094
0.6060000000000001,57.094
0.607,56.801
0.6080000000000001,56.801
0.609,56.507
0.61,56.507
0.611,56.507
0.612,55.969
0.613,55.969
0.614,55.423
0.615,55.423
0.616,55.423
0.617,56.133
0.618,56.133
0.619,56.822
0.62,56.822
0.621,56.822
0.622,56.352
0.623,56.352
0.624,55.874
0.625,55.874
0.626,55.874
0.627,55.071
0.628,55.071
0.629,54.151
0.63,54.151
0.631,54.151
0.632,54.885
0.633,54.885
0.634,55.769
0.635,55.769
0.636,55.769
0.637,55.877
0.638,55.877
0.639,56.008
0.64,56.008
0.641,56.008
0.642,55.762
0.643,55.762
0.644,55.317
0.645,55.317
0.646,55.317
0.647,52.387
0.648,52.387
0.649,54.18
0.65,54.18
0.651,54.18
0.652,51.797
0.653,51.797
0.654,50.64
0.655,50.64
0.656,50.64
0.657,51.197
0.658,51.197
0.659,54.122
0.66,54.122
0.661,54.122
0.662,54.633
0.663,54.633
0.664,55.243
0.665,55.243
0.666,55.243
0.667,55.045
0.668,55.045
0.669,54.847
0.67,54.847
0.671,
0.672,54.713
0.673,54.713
0.674,54.577
0.675,54.577
0.676,54.577
0.677,54.405
0.678,54.405
0.679,54.195
0.68,54.195
0.681,54.195
0.682,53.745
0.683,53.745
0.684,53.346
0.685,53.346
0.686,53.346
0.687,36.751
0.6880000000000001,36.751
0.6890000000000001,47.24
0.69,47.24
0.6910000000000001,47.24
0.692,49.461
0.6930000000000001,49.461
0.694,42.428
0.6950000000000001,42.428
0.696,42.428
0.6970000000000001,51.02
0.698,51.02
0.6990000000000001,46.451
0.7,46.451
0.7010000000000001,46.451
0.702,48.581
0.7030000000000001,48.581
0.704,50.215
0.7050000000000001,50.215
0.706,50.215
0.7070000000000001,49.243
0.708,49.243
0.7090000000000001,49.507
0.71,49.507
0.7110000000000001,49.507
0.712,50.093
0.7130000000000001,50.093
0.714,47.051
0.7150000000000001,47.051
0.716,47.051
0.7170000000000001,33.009
0.718,33.009
0.7190000000000001,28.74
0.72,28.74
0.7210000000000001,28.74
0.722,48.153
0.7230000000000001,48.153
0.724,37.299
0.7250000000000001,37.299
0.726,37.299
0.7270000000000001,35.304
0.728,35.304
0.7290000000000001,39.44
0.73,39.44
0.7310000000000001,39.44
0.732,42.695
0.7330000000000001,42.695
0.734,43.004
0.7350000000000001,43.004
0.736,43.004
0.7370000000000001,46.304
0.738,46.304
0.7390000000000001,44.758
0.74,44.758
0.7410000000000001,44.758
0.742,47.068
0.7430000000000001,47.068
0.744,48.625
0.7450000000000001,48.625
0.746,48.625
0.7470000000000001,48.461
0.748,48.461
0.7490000000000001,48.257
0.75,48.257
0.7510000000000001,48.257
0.752,48.078
0.753,48.078
0.754,47.899
0.755,47.899
0.756,47.899
0.757,47.685
0.758,47.685
0.759,11.466
0.76,11.466
0.761,
0.762,25.756
0.763,25.756
0.764,30.847
0.765,30.847
0.766,30.847
0.767,42.865
0.768,42.865
0.769,45.663
0.77,45.663
0.771,45.663
0.772,46.123
0.773,46.123
0.774,46.233
0.775,46.233
0.776,46.233
0.777,46.146
0.778,46.146
0.779,45.999
0.78,45.999
0.781,45.999
0.782,45.868
0.783,45.868
0.784,45.566
0.785,45.566
0.786,45.566
0.787,43.517
0.788,43.517
0.789,41.877
0.79,41.877
0.791,41.877
0.792,43.499
0.793,43.499
0.794,42.89
0.795,42.89
0.796,42.89
0.797,43.288
0.798,43.288
0.799,43.571
0.8,43.571
0.801,43.571
0.802,42.712
0.803,42.712
0.804,41.087
0.805,41.087
0.806,41.087
0.807,42.768
0.808,42.768
0.809,41.789
0.81,41.789
0.811,41.789
0.812,36.529
0.8130000000000001,36.529
0.8140000000000001,28.581
0.8150000000000001,28.581
0.8160000000000001,28.581
0.817,30.305
0.8180000000000001,30.305
0.819,30.566
0.8200000000000001,30.566
0.821,30.566
0.8220000000000001,23.975
0.823,23.975
0.8240000000000001,34.433
0.825,34.433
0.8260000000000001,34.433
0.827,31.138
0.8280000000000001,31.138
0.829,36.095
0.8300000000000001,36.095
0.831,36.095
0.8320000000000001,30.23
0.833,30.23
0.8340000000000001,37.905
0.835,37.905
0.8360000000000001,37.905
0.837,38.059
0.8380000000000001,38.059
0.839,38.581
0.8400000000000001,38.581
0.841,38.581
0.8420000000000001,40.519
0.843,40.519
0.8440000000000001,39.958
0.845,39.958
0.8460000000000001,39.958
0.847,39.52
0.8480000000000001,39.52
0.849,38.588
0.8500000000000001,38.588
0.851,38.588
0.8520000000000001,37.443
0.853,37.443
0.8540000000000001,37.0
0.855,37.0
0.8560000000000001,37.0
0.857,38.066
0.8580000000000001,38.066
0.859,39.678
0.8600000000000001,39.678
0.861,
0.8620000000000001,38.734
0.863,38.734
0.8640000000000001,37.822
0.865,37.822
0.8660000000000001,37.822
0.867,38.067
0.8680000000000001,38.067
0.869,38.333
0.8700000000000001,38.333
0.871,38.333
0.8720000000000001,39.004
0.873,39.004
0.8740000000000001,39.64
0.875,39.64
0.8760000000000001,39.64
0.877,39.353
0.8780000000000001,39.353
0.879,39.007
0.88,39.007
0.881,39.007
0.882,38.452
0.883,38.452
0.884,38.456
0.885,38.456
0.886,38.456
0.887,38.346
0.888,38.346
0.889,37.192
0.89,37.192
0.891,37.192
0.892,37.546
0.893,37.546
0.894,30.552
0.895,30.552
0.896,30.552
0.897,24.002
0.898,24.002
0.899,22.862
0.9,22.862
