lambda,radiance
0.4,117.493
0.401,
0.402,120.083
0.403,120.083
0.404,122.685
0.405,122.685
0.406,122.685
0.40700000000000003,126.208
0.40800000000000003,126.208
0.40900000000000003,129.762
0.41000000000000003,129.762
0.41100000000000003,129.762
0.41200000000000003,134.067
0.41300000000000003,134.067
0.41400000000000003,138.376
0.41500000000000004,138.376
0.41600000000000004,138.376
0.41700000000000004,137.094
0.41800000000000004,137.094
0.41900000000000004,135.747
0.42000000000000004,135.747
0.42100000000000004,135.747
0.42200000000000004,136.059
0.42300000000000004,136.059
0.42400000000000004,136.338
0.42500000000000004,136.338
0.42600000000000005,136.338
0.42700000000000005,129.732
0.42800000000000005,129.732
0.42900000000000005,122.97
0.43000000000000005,122.97
0.43100000000000005,122.97
0.43200000000000005,134.63
0.43300000000000005,134.63
0.43400000000000005,146.449
0.43500000000000005,146.449
0.43600000000000005,146.449
0.437,148.867
0.438,148.867
0.439,151.29
0.44,151.29
0.441,151.29
0.442,158.351
0.443,158.351
0.444,165.401
0.445,165.401
0.446,165.401
0.447,172.025
0.448,172.025
0.449,178.726
0.45,178.726
0.451,178.726
0.452,178.281
0.453,178.281
0.454,177.77
0.455,177.77
0.456,177.77
0.457,179.57
0.458,179.57
0.459,181.364
0.46,181.364
0.461,181.364
0.462,181.054
0.463,181.054
0.464,180.997
0.465,180.997
0.466,180.997
0.467,181.014
0.468,181.014
0.46900000000000003,180.745
0.47000000000000003,180.745
0.47100000000000003,
0.47200000000000003,183.09
0.47300000000000003,183.09
0.47400000000000003,185.322
0.47500000000000003,185.322
0.47600000000000003,185.322
0.47700000000000004,187.723
0.47800000000000004,187.723
0.47900000000000004,190.095
0.48000000000000004,190.095
0.48100000000000004,190.095
0.48200000000000004,182.586
0.48300000000000004,182.586
0.48400000000000004,175.047
0.48500000000000004,175.047
0.48600000000000004,175.047
0.48700000000000004,178.494
0.488,178.494
0.489,181.913
0.49,181.913
0.491,181.913
0.492,184.465
0.493,184.465
0.494,186.999
0.495,186.999
0.496,186.999
0.497,183.571
0.498,183.571
0.499,180.12
0.5,180.12
0.501,180.12
0.502,182.155
0.503,182.155
0.504,184.188
0.505,184.188
0.506,184.188
0.507,184.933
0.508,184.933
0.509,185.68
0.51,185.68
0.511,185.68
0.512,180.814
0.513,180.814
0.514,175.899
0.515,175.899
0.516,
0.517,175.152
0.518,175.152
0.519,174.342
0.52,174.342
0.521,174.342
0.522,177.323
0.523,177.323
0.524,180.289
0.525,180.289
0.526,180.289
0.527,182.805
0.528,182.805
0.529,185.251
0.53,185.251
0.531,185.251
0.532,184.763
0.533,184.763
0.534,184.493
0.535,184.493
0.536,184.493
0.537,182.586
0.538,182.586
0.539,180.661
0.54,180.661
0.541,180.661
0.542,182.2
0.543,182.2
0.544,183.67
0.545,183.67
0.546,183.67
0.547,183.489
0.548,183.489
0.549,183.276
0.55,183.276
0.551,
0.552,183.382
0.553,183.382
0.554,183.485
0.555,183.485
0.556,183.485
0.557,181.124
0.558,181.124
0.559,178.751
0.56,178.751
0.561,178.751
0.562,179.658
0.5630000000000001,179.658
0.5640000000000001,180.583
0.5650000000000001,180.583
0.5660000000000001,180.583
0.5670000000000001,179.946
0.5680000000000001,179.946
0.5690000000000001,173.438
0.5700000000000001,173.438
0.5710000000000001,173.438
0.5720000000000001,179.941
0.5730000000000001,179.941
0.5740000000000001,179.691
0.5750000000000001,179.691
0.5760000000000001,179.691
0.577,180.359
0.5780000000000001,180.359
0.579,180.748
0.5800000000000001,180.748
0.581,180.748
0.5820000000000001,181.704
0.583,181.704
0.5840000000000001,182.409
0.585,182.409
0.5860000000000001,182.409
0.587,175.362
0.5880000000000001,175.362
0.589,
0.5900000000000001,148.191
0.591,148.191
