lambda,radiance
0.4,49.049
0.401,
0.402,50.229
0.403,50.229
0.404,51.417
0.405,51.417
0.406,51.417
0.40700000000000003,52.995
0.40800000000000003,52.995
0.40900000000000003,54.592
0.41000000000000003,54.592
0.41100000000000003,54.592
0.41200000000000003,56.509
0.41300000000000003,56.509
0.41400000000000003,58.429
0.41500000000000004,58.429
0.41600000000000004,58.429
0.41700000000000004,57.989
0.41800000000000004,57.989
0.41900000000000004,57.519
0.42000000000000004,57.519
0.42100000000000004,57.519
0.42200000000000004,57.751
0.42300000000000004,57.751
0.42400000000000004,57.969
0.42500000000000004,57.969
0.42600000000000005,57.969
0.42700000000000005,55.25
0.42800000000000005,55.25
0.42900000000000005,52.452
0.43000000000000005,52.452
0.43100000000000005,52.452
0.43200000000000005,57.515
0.43300000000000005,57.515
0.43400000000000005,62.661
0.43500000000000005,62.661
0.43600000000000005,62.661
0.437,63.794
0.438,63.794
0.439,64.931
0.44,64.931
0.441,64.931
0.442,68.065
0.443,68.065
0.444,71.191
0.445,71.191
0.446,71.191
0.447,74.14
0.448,74.14
0.449,77.134
0.45,77.134
0.451,77.134
0.452,77.041
0.453,77.041
0.454,76.913
0.455,76.913
0.456,76.913
0.457,77.762
0.458,77.762
0.459,78.609
0.46,78.609
0.461,78.609
0.462,78.544
0.463,78.544
0.464,78.647
0.465,78.647
0.466,78.647
0.467,78.789
0.468,78.789
0.46900000000000003,78.752
0.47000000000000003,78.752
0.47100000000000003,
0.47200000000000003,79.838
0.47300000000000003,79.838
0.47400000000000003,80.853
0.47500000000000003,80.853
0.47600000000000003,80.853
0.47700000000000004,81.936
0.47800000000000004,81.936
0.47900000000000004,83.0
0.48000000000000004,83.0
0.48100000000000004,83.0
0.48200000000000004,79.773
0.48300000000000004,79.773
0.48400000000000004,76.538
0.48500000000000004,76.538
0.48600000000000004,76.538
0.48700000000000004,78.144
0.488,78.144
0.489,79.736
0.49,79.736
0.491,79.736
0.492,80.899
0.493,80.899
0.494,82.05
0.495,82.05
0.496,82.05
0.497,80.513
0.498,80.513
0.499,78.966
0.5,78.966
0.501,78.966
0.502,79.822
0.503,79.822
0.504,80.677
0.505,80.677
0.506,80.677
0.507,81.071
0.508,81.071
0.509,81.468
0.51,81.468
0.511,81.468
0.512,79.384
0.513,79.384
0.514,77.276
0.515,77.276
0.516,
0.517,76.941
0.518,76.941
0.519,76.568
0.52,76.568
0.521,76.568
0.522,77.854
0.523,77.854
0.524,79.13
0.525,79.13
0.526,79.13
0.527,80.196
0.528,80.196
0.529,81.216
0.53,81.216
0.531,81.216
0.532,80.965
0.533,80.965
0.534,80.856
0.535,80.856
0.536,80.856
0.537,80.03
0.538,80.03
0.539,79.195
0.54,79.195
0.541,79.195
0.542,79.878
0.543,79.878
0.544,80.518
0.545,80.518
0.546,80.518
0.547,80.425
0.548,80.425
