lambda,radiance
0.4,25.618
0.401,
0.402,26.269
0.403,26.269
0.404,26.925
0.405,26.925
0.406,26.925
0.40700000000000003,27.788
0.40800000000000003,27.788
0.40900000000000003,28.661
0.41000000000000003,28.661
0.41100000000000003,28.661
0.41200000000000003,29.704
0.41300000000000003,29.704
0.41400000000000003,30.75
0.41500000000000004,30.75
0.41600000000000004,30.75
0.41700000000000004,30.554
0.41800000000000004,30.554
0.41900000000000004,30.341
0.42000000000000004,30.341
0.42100000000000004,30.341
0.42200000000000004,30.498
0.42300000000000004,30.498
0.42400000000000004,30.647
0.42500000000000004,30.647
0.42600000000000005,30.647
0.42700000000000005,29.24
0.42800000000000005,29.24
0.42900000000000005,27.789
0.43000000000000005,27.789
0.43100000000000005,27.789
0.43200000000000005,30.503
0.43300000000000005,30.503
0.43400000000000005,33.266
0.43500000000000005,33.266
0.43600000000000005,33.266
0.437,33.901
0.438,33.901
0.439,34.539
0.44,34.539
0.441,34.539
0.442,36.24
0.443,36.24
0.444,37.938
0.445,37.938
0.446,37.938
0.447,39.544
0.448,39.544
0.449,41.175
0.45,41.175
0.451,41.175
0.452,41.16
0.453,41.16
0.454,41.125
0.455,41.125
0.456,41.125
0.457,41.612
0.458,41.612
0.459,42.098
0.46,42.098
0.461,42.098
0.462,42.096
0.463,42.096
0.464,42.183
0.465,42.183
0.466,42.183
0.467,42.291
0.468,42.291
0.46900000000000003,42.302
0.47000000000000003,42.302
0.47100000000000003,
0.47200000000000003,42.917
0.47300000000000003,42.917
0.47400000000000003,43.493
0.47500000000000003,43.493
0.47600000000000003,43.493
0.47700000000000004,44.106
0.47800000000000004,44.106
0.47900000000000004,44.71
0.48000000000000004,44.71
0.48100000000000004,44.71
0.48200000000000004,43.0
0.48300000000000004,43.0
0.48400000000000004,41.284
0.48500000000000004,41.284
0.48600000000000004,41.284
0.48700000000000004,42.178
0.488,42.178
0.489,43.063
0.49,43.063
0.491,43.063
0.492,43.715
0.493,43.715
0.494,44.362
0.495,44.362
0.496,44.362
0.497,43.555
0.498,43.555
0.499,42.742
0.5,42.742
0.501,42.742
0.502,43.228
0.503,43.228
0.504,43.714
0.505,43.714
0.506,43.714
0.507,43.95
0.508,43.95
0.509,44.188
0.51,44.188
0.511,44.188
0.512,43.079
0.513,43.079
0.514,41.956
0.515,41.956
0.516,
0.517,41.795
0.518,41.795
0.519,41.612
0.52,41.612
0.521,41.612
0.522,42.331
0.523,42.331
0.524,43.046
0.525,43.046
0.526,43.046
0.527,43.646
0.528,43.646
0.529,44.222
0.53,44.222
0.531,44.222
0.532,44.105
0.533,44.105
0.534,44.065
0.535,44.065
0.536,44.065
0.537,43.634
0.538,43.634
0.539,43.198
0.54,43.198
0.541,43.198
0.542,43.589
0.543,43.589
0.544,43.957
0.545,43.957
0.546,43.957
0.547,43.925
0.548,43.925
0.549,43.882
0.55,43.882
0.551,
0.552,43.894
0.553,43.894
0.554,43.905
0.555,43.905
0.556,43.905
0.557,43.323
0.558,43.323
0.559,42.737
0.56,42.737
0.561,42.737
0.562,42.937
0.5630000000000001,42.937
0.5640000000000001,43.144
0.5650000000000001,43.144
0.5660000000000001,43.144
0.5670000000000001,42.978
0.5680000000000001,42.978
0.5690000000000001,40.823
0.5700000000000001,40.823
0.5710000000000001,40.823
0.5720000000000001,42.881
0.5730000000000001,42.881
0.5740000000000001,42.643
0.5750000000000001,42.643
0.5760000000000001,42.643
0.577,42.993
0.5780000000000001,42.993
0.579,43.26
0.5800000000000001,43.26
0.581,43.26
0.5820000000000001,43.565
0.583,43.565
0.5840000000000001,43.783
0.585,43.783
0.5860000000000001,43.783
0.587,41.783
0.5880000000000001,41.783
0.589,
0.5900000000000001,33.689
0.591,33.689
0.5920000000000001,36.634
0.593,36.634
0.5940000000000001,38.363
0.595,38.363
0.5960000000000001,38.363
0.597,40.855
0.5980000000000001,40.855
0.599,42.204
0.6000000000000001,42.204
0.601,42.204
0.6020000000000001,42.201
0.603,42.201
0.6040000000000001,42.535
0.605,42.535
0.6060000000000001,42.535
0.607,42.367
0.6080000000000001,42.367
0.609,42.199
0.61,42.199
0.611,42.199
0.612,41.861
0.613,41.861
0.614,41.514
0.615,41.514
0.616,41.514
0.617,42.107
0.618,42.107
0.619,42.678
0.62,42.678
0.621,42.678
0.622,42.377
0.623,42.377
0.624,42.071
0.625,42.071
0.626,42.071
0.627,41.227
