lambda,radiance
0.4,62.661
0.401,
0.402,64.118
0.403,64.118
0.404,65.585
0.405,65.585
0.406,65.585
0.40700000000000003,67.548
0.40800000000000003,67.548
0.40900000000000003,69.533
0.41000000000000003,69.533
0.41100000000000003,69.533
0.41200000000000003,71.924
0.41300000000000003,71.924
0.41400000000000003,74.316
0.41500000000000004,74.316
0.41600000000000004,74.316
0.41700000000000004,73.708
0.41800000000000004,73.708
0.41900000000000004,73.063
0.42000000000000004,73.063
0.42100000000000004,73.063
0.42200000000000004,73.31
0.42300000000000004,73.31
0.42400000000000004,73.541
0.42500000000000004,73.541
0.42600000000000005,73.541
0.42700000000000005,70.048
0.42800000000000005,70.048
0.42900000000000005,66.461
0.43000000000000005,66.461
0.43100000000000005,66.461
0.43200000000000005,72.834
0.43300000000000005,72.834
0.43400000000000005,79.305
0.43500000000000005,79.305
0.43600000000000005,79.305
0.437,80.693
0.438,80.693
0.439,82.087
0.44,82.087
0.441,82.087
0.442,86.002
0.443,86.002
0.444,89.906
0.445,89.906
0.446,89.906
0.447,93.586
0.448,93.586
0.449,97.319
0.45,97.319
0.451,97.319
0.452,97.156
0.453,97.156
0.454,96.951
0.455,96.951
0.456,96.951
0.457,97.977
0.458,97.977
0.459,99.001
0.46,99.001
0.461,99.001
0.462,98.877
0.463,98.877
0.464,98.964
0.465,98.964
0.466,98.964
0.467,99.101
0.468,99.101
0.46900000000000003,99.015
0.47000000000000003,99.015
0.47100000000000003,
0.47200000000000003,100.341
0.47300000000000003,100.341
0.47400000000000003,101.575
0.47500000000000003,101.575
0.47600000000000003,101.575
0.47700000000000004,102.896
0.47800000000000004,102.896
0.47900000000000004,104.193
0.48000000000000004,104.193
0.48100000000000004,104.193
0.48200000000000004,100.104
0.48300000000000004,100.104
0.48400000000000004,96.009
0.48500000000000004,96.009
0.48600000000000004,96.009
0.48700000000000004,97.988
0.488,97.988
0.489,99.953
0.49,99.953
0.491,99.953
0.492,101.378
0.493,101.378
0.494,102.789
0.495,102.789
0.496,102.789
0.497,100.833
0.498,100.833
0.499,98.867
0.5,98.867
0.501,98.867
0.502,99.91
0.503,99.91
0.504,100.951
0.505,100.951
0.506,100.951
0.507,101.414
0.508,101.414
0.509,101.882
0.51,101.882
0.511,101.882
0.512,99.25
0.513,99.25
0.514,96.587
0.515,96.587
0.516,
0.517,96.143
0.518,96.143
0.519,95.651
0.52,95.651
0.521,95.651
0.522,97.232
0.523,97.232
0.524,98.8
0.525,98.8
0.526,98.8
0.527,100.105
0.528,100.105
0.529,101.354
0.53,101.354
0.531,101.354
0.532,101.015
0.533,101.015
0.534,100.855
0.535,100.855
0.536,100.855
0.537,99.8
0.538,99.8
0.539,98.735
0.54,98.735
0.541,98.735
0.542,99.564
0.543,99.564
0.544,100.338
0.545,100.338
0.546,100.338
0.547,100.2
0.548,100.2
0.549,100.037
0.55,100.037
0.551,
0.552,100.015
0.553,100.015
0.554,99.992
0.555,99.992
0.556,99.992
0.557,98.618
0.558,98.618
0.559,97.239
0.56,97.239
0.561,97.239
0.562,97.647
0.5630000000000001,97.647
0.5640000000000001,98.071
0.5650000000000001,98.071
0.5660000000000001,98.071
0.5670000000000001,97.647
0.5680000000000001,97.647
0.5690000000000001,92.709
0.5700000000000001,92.709
0.5710000000000001,92.709
0.5720000000000001,97.339
0.5730000000000001,97.339
0.5740000000000001,96.754
0.5750000000000001,96.754
0.5760000000000001,96.754
0.577,97.506
0.5780000000000001,97.506
0.579,98.067
0.5800000000000001,98.067
0.581,98.067
0.5820000000000001,98.715
0.583,98.715
0.5840000000000001,99.167
0.585,99.167
0.5860000000000001,99.167
0.587,94.596
0.5880000000000001,94.596
0.589,
0.5900000000000001,76.24
0.591,76.24
0.5920000000000001,82.872
0.593,82.872
0.5940000000000001,86.75
0.595,86.75
0.5960000000000001,86.75
0.597,92.35
0.5980000000000001,92.35
0.599,95.364
0.6000000000000001,95.364
0.601,95.364
0.6020000000000001,95.32
0.603,95.32
0.6040000000000001,96.039
0.605,96.039
0.6060000000000001,96.039
0.607,95.626
0.6080000000000001,95.626
0.609,95.212
0.61,95.212
0.611,95.212
0.612,94.414
0.613,94.414
0.614,93.598
0.615,93.598
0.616,93.598
0.617,94.902
0.618,94.902
0.619,96.155
0.62,96.155
0.621,96.155
0.622,95.445
0.623,95.445
0.624,94.721
0.625,94.721
0.626,94.721
