lambda,radiance
0.4,21.884
0.401,
0.402,22.445
0.403,22.445
0.404,23.011
0.405,23.011
0.406,23.011
0.40700000000000003,23.753
0.40800000000000003,23.753
0.40900000000000003,24.504
0.41000000000000003,24.504
0.41100000000000003,24.504
0.41200000000000003,25.401
0.41300000000000003,25.401
0.41400000000000003,26.3
0.41500000000000004,26.3
0.41600000000000004,26.3
0.41700000000000004,26.138
0.41800000000000004,26.138
0.41900000000000004,25.96
0.42000000000000004,25.96
0.42100000000000004,25.96
0.42200000000000004,26.099
0.42300000000000004,26.099
0.42400000000000004,26.231
0.42500000000000004,26.231
0.42600000000000005,26.231
0.42700000000000005,25.032
0.42800000000000005,25.032
0.42900000000000005,23.793
0.43000000000000005,23.793
0.43100000000000005,23.793
0.43200000000000005,26.121
0.43300000000000005,26.121
0.43400000000000005,28.492
0.43500000000000005,28.492
0.43600000000000005,28.492
0.437,29.04
0.438,29.04
0.439,29.592
0.44,29.592
0.441,29.592
0.442,31.055
0.443,31.055
0.444,32.514
0.445,32.514
0.446,32.514
0.447,33.895
0.448,33.895
0.449,35.298
0.45,35.298
0.451,35.298
0.452,35.29
0.453,35.29
0.454,35.264
0.455,35.264
0.456,35.264
0.457,35.687
0.458,35.687
0.459,36.109
0.46,36.109
0.461,36.109
0.462,36.111
0.463,36.111
0.464,36.19
0.465,36.19
0.466,36.19
0.467,36.287
0.468,36.287
0.46900000000000003,36.301
0.47000000000000003,36.301
0.47100000000000003,
0.47200000000000003,36.833
0.47300000000000003,36.833
0.47400000000000003,37.332
0.47500000000000003,37.332
0.47600000000000003,37.332
0.47700000000000004,37.863
0.47800000000000004,37.863
0.47900000000000004,38.385
0.48000000000000004,38.385
0.48100000000000004,38.385
0.48200000000000004,36.922
0.48300000000000004,36.922
0.48400000000000004,35.452
0.48500000000000004,35.452
0.48600000000000004,35.452
0.48700000000000004,36.224
0.488,36.224
0.489,36.987
0.49,36.987
0.491,36.987
0.492,37.551
0.493,37.551
0.494,38.11
0.495,38.11
0.496,38.11
0.497,37.42
0.498,37.42
0.499,36.725
0.5,36.725
0.501,36.725
0.502,37.146
0.503,37.146
0.504,37.567
0.505,37.567
0.506,37.567
0.507,37.773
0.508,37.773
0.509,37.98
0.51,37.98
0.511,37.98
0.512,37.031
0.513,37.031
0.514,36.068
0.515,36.068
0.516,
0.517,35.933
0.518,35.933
0.519,35.779
0.52,35.779
0.521,35.779
0.522,36.4
0.523,36.4
0.524,37.017
0.525,37.017
0.526,37.017
0.527,37.536
0.528,37.536
0.529,38.034
0.53,38.034
0.531,38.034
0.532,37.937
0.533,37.937
0.534,37.906
0.535,37.906
0.536,37.906
0.537,37.538
0.538,37.538
0.539,37.165
0.54,37.165
0.541,37.165
0.542,37.504
0.543,37.504
0.544,37.823
0.545,37.823
0.546,37.823
0.547,37.798
0.548,37.798
0.549,37.764
0.55,37.764
0.551,
0.552,37.776
0.553,37.776
0.554,37.788
0.555,37.788
0.556,37.788
0.557,37.289
0.558,37.289
0.559,36.787
0.56,36.787
0.561,36.787
0.562,36.961
0.5630000000000001,36.961
0.5640000000000001,37.141
0.5650000000000001,37.141
0.5660000000000001,37.141
0.5670000000000001,36.999
0.5680000000000001,36.999
0.5690000000000001,35.146
0.5700000000000001,35.146
0.5710000000000001,35.146
0.5720000000000001,36.92
0.5730000000000001,36.92
0.5740000000000001,36.717
0.5750000000000001,36.717
0.5760000000000001,36.717
0.577,37.02
0.5780000000000001,37.02
0.579,37.251
0.5800000000000001,37.251
0.581,37.251
0.5820000000000001,37.516
0.583,37.516
0.5840000000000001,37.705
0.585,37.705
0.5860000000000001,37.705
0.587,35.985
0.5880000000000001,35.985
0.589,
0.5900000000000001,29.016
0.591,29.016
0.5920000000000001,31.553
0.593,31.553
0.5940000000000001,33.044
0.595,33.044
0.5960000000000001,33.044
0.597,35.192
0.5980000000000001,35.192
0.599,36.356
0.6000000000000001,36.356
0.601,36.356
0.6020000000000001,36.354
0.603,36.354
0.6040000000000001,36.643
0.605,36.643
0.6060000000000001,36.643
0.607,36.5
0.6080000000000001,36.5
0.609,36.357
0.61,36.357
0.611,36.357
0.612,36.067
0.613,36.067
0.614,35.769
0.615,35.769
0.616,35.769
0.617,36.282
0.618,36.282
0.619,36.775
0.62,36.775
0.621,36.775
0.622,36.518
0.623,36.518
0.624,36.255
0.625,36.255
0.626,36.255
0.627,35.529
0.628,35.529
0.629,34.797
0.63,34.797
0.631,34.797
0.632,35.407
0.633,35.407
0.634,36.264
0.635,36.264
0.636,36.264
0.637,36.443
0.638,36.443
0.639,36.658
0.64,36.658
0.641,36.658
0.642,36.483
0.643,36.483
0.644,36.122
0.645,36.122
0.646,36.122
0.647,33.697
0.648,33.697
0.649,35.393
0.65,35.393
0.651,35.393
0.652,33.563
0.653,33.563
0.654,32.89
0.655,32.89
0.656,32.89
0.657,33.239
0.658,33.239
0.659,35.707
0.66,35.707
0.661,35.707
0.662,36.116
0.663,36.116
0.664,36.621
0.665,36.621
0.666,36.621
0.667,36.531
0.668,36.531
0.669,36.442
0.67,36.442
0.671,
0.672,36.392
0.673,36.392
0.674,36.341
0.675,36.341
0.676,36.341
0.677,36.261
0.678,36.261
0.679,36.145
0.68,36.145
0.681,36.145
0.682,35.861
0.683,35.861
0.684,35.628
0.685,35.628
0.686,35.628
0.687,22.548
0.6880000000000001,22.548
0.6890000000000001,30.737
0.69,30.737
0.6910000000000001,30.737
0.692,32.388
0.6930000000000001,32.388
0.694,26.641
0.6950000000000001,26.641
0.696,26.641
0.6970000000000001,33.848
0.698,33.848
0.6990000000000001,30.126
0.7,30.126
0.7010000000000001,30.126
0.702,31.982
0.7030000000000001,31.982
0.704,33.259
0.7050000000000001,33.259
0.706,33.259
0.7070000000000001,32.401
0.708,32.401
0.7090000000000001,32.698
0.71,32.698
0.7110000000000001,32.698
0.712,33.361
0.7130000000000001,33.361
0.714,30.709
0.7150000000000001,30.709
0.716,30.709
0.7170000000000001,19.921
0.718,19.921
0.7190000000000001,16.974
0.72,16.974
0.7210000000000001,16.974
0.722,31.95
0.7230000000000001,31.95
0.724,23.044
0.7250000000000001,23.044
0.726,23.044
0.7270000000000001,21.876
0.728,21.876
0.7290000000000001,24.741
0.73,24.741
0.7310000000000001,24.741
0.732,27.628
0.7330000000000001,27.628
0.734,27.649
0.7350000000000001,27.649
0.736,27.649
0.7370000000000001,30.591
0.738,30.591
0.7390000000000001,29.419
0.74,29.419
0.7410000000000001,29.419
0.742,31.405
0.7430000000000001,31.405
0.744,32.834
0.7450000000000001,32.834
0.746,32.834
0.7470000000000001,32.756
0.748,32.756
0.7490000000000001,32.638
0.75,32.638
0.7510000000000001,32.638
0.752,32.529
0.753,32.529
0.754,32.42
0.755,32.42
0.756,32.42
0.757,32.287
0.758,32.287
0.759,5.694
0.76,5.694
0.761,
0.762,15.296
0.763,15.296
0.764,19.099
0.765,19.099
0.766,19.099
0.767,28.51
0.768,28.51
0.769,30.851
0.77,30.851
0.771,30.851
0.772,31.275
0.773,31.275
0.774,31.401
0.775,31.401
0.776,31.401
0.777,31.362
0.778,31.362
0.779,31.264
0.78,31.264
0.781,31.264
0.782,31.185
0.783,31.185
0.784,30.936
0.785,30.936
0.786,30.936
0.787,29.091
0.788,29.091
0.789,27.709
0.79,27.709
0.791,27.709
0.792,29.292
0.793,29.292
0.794,28.774
0.795,28.774
0.796,28.774
0.797,29.124
0.798,29.124
0.799,29.393
0.8,29.393
0.801,29.393
0.802,28.694
0.803,28.694
0.804,27.275
0.805,27.275
0.806,27.275
0.807,28.886
0.808,28.886
0.809,28.022
0.81,28.022
0.811,28.022
0.812,23.451
0.8130000000000001,23.451
0.8140000000000001,17.435
0.8150000000000001,17.435
0.8160000000000001,17.435
0.817,19.067
0.8180000000000001,19.067
0.819,19.326
0.8200000000000001,19.326
0.821,19.326
0.8220000000000001,14.297
0.823,14.297
0.8240000000000001,22.325
0.825,22.325
0.8260000000000001,22.325
0.827,19.744
0.8280000000000001,19.744
0.829,23.589
0.8300000000000001,23.589
0.831,23.589
0.8320000000000001,19.123
0.833,19.123
0.8340000000000001,25.118
0.835,25.118
0.8360000000000001,25.118
0.837,25.198
0.8380000000000001,25.198
0.839,25.657
0.8400000000000001,25.657
0.841,25.657
0.8420000000000001,27.543
0.843,27.543
0.8440000000000001,27.075
0.845,27.075
0.8460000000000001,27.075
0.847,26.868
0.8480000000000001,26.868
0.849,26.181
0.8500000000000001,26.181
0.851,26.181
0.8520000000000001,25.349
0.853,25.349
0.8540000000000001,25.182
0.855,25.182
0.8560000000000001,25.182
0.857,25.871
0.8580000000000001,25.871
0.859,27.093
0.8600000000000001,27.093
0.861,
0.8620000000000001,26.445
0.863,26.445
0.8640000000000001,25.829
0.865,25.829
0.8660000000000001,25.829
0.867,25.995
0.8680000000000001,25.995
0.869,26.182
0.8700000000000001,26.182
0.871,26.182
0.8720000000000001,26.643
0.873,26.643
0.8740000000000001,27.068
0.875,27.068
0.8760000000000001,27.068
0.877,26.875
0.8780000000000001,26.875
0.879,26.624
0.88,26.624
0.881,26.624
0.882,26.14
0.883,26.14
0.884,26.197
0.885,26.197
0.886,26.197
0.887,26.144
0.888,26.144
0.889,25.113
0.89,25.113
0.891,25.113
0.892,25.49
0.893,25.49
0.894,19.612
0.895,19.612
0.896,19.612
0.897,14.738
0.898,14.738
0.899,13.991
0.9,13.991
