lambda,radiance
0.4,73.32
0.401,
0.402,74.979
0.403,74.979
0.404,76.648
0.405,76.648
0.406,76.648
0.40700000000000003,78.897
0.40800000000000003,78.897
0.40900000000000003,81.17
0.41000000000000003,81.17
0.41100000000000003,81.17
0.41200000000000003,83.914
0.41300000000000003,83.914
0.41400000000000003,86.659
0.41500000000000004,86.659
0.41600000000000004,86.659
0.41700000000000004,85.905
0.41800000000000004,85.905
0.41900000000000004,85.11
0.42000000000000004,85.11
0.42100000000000004,85.11
0.42200000000000004,85.356
0.42300000000000004,85.356
0.42400000000000004,85.583
0.42500000000000004,85.583
0.42600000000000005,85.583
0.42700000000000005,81.48
0.42800000000000005,81.48
0.42900000000000005,77.272
0.43000000000000005,77.272
0.43100000000000005,77.272
0.43200000000000005,84.643
0.43300000000000005,84.643
0.43400000000000005,92.122
0.43500000000000005,92.122
0.43600000000000005,92.122
0.437,93.694
0.438,93.694
0.439,95.272
0.44,95.272
0.441,95.272
0.442,99.774
0.443,99.774
0.444,104.264
0.445,104.264
0.446,104.264
0.447,108.491
0.448,108.491
0.449,112.777
0.45,112.777
0.451,112.777
0.452,112.549
0.453,112.549
0.454,112.272
0.455,112.272
0.456,112.272
0.457,113.421
0.458,113.421
0.459,114.569
0.46,114.569
0.461,114.569
0.462,114.388
0.463,114.388
0.464,114.452
0.465,114.452
0.466,114.452
0.467,114.574
0.468,114.574
0.46900000000000003,114.439
0.47000000000000003,114.439
0.47100000000000003,
0.47200000000000003,115.935
0.47300000000000003,115.935
0.47400000000000003,117.327
0.47500000000000003,117.327
0.47600000000000003,117.327
0.47700000000000004,118.817
0.47800000000000004,118.817
0.47900000000000004,120.28
0.48000000000000004,120.28
0.48100000000000004,120.28
0.48200000000000004,115.527
0.48300000000000004,115.527
0.48400000000000004,110.77
0.48500000000000004,110.77
0.48600000000000004,110.77
0.48700000000000004,113.022
0.488,113.022
0.489,115.26
0.49,115.26
0.491,115.26
0.492,116.876
0.493,116.876
0.494,118.476
0.495,118.476
0.496,118.476
0.497,116.195
0.498,116.195
0.499,113.903
0.5,113.903
0.501,113.903
0.502,115.079
0.503,115.079
0.504,116.253
0.505,116.253
0.506,116.253
0.507,116.761
0.508,116.761
0.509,117.276
0.51,117.276
0.511,117.276
0.512,114.221
0.513,114.221
0.514,111.134
0.515,111.134
0.516,
0.517,110.601
0.518,110.601
0.519,110.013
0.52,110.013
0.521,110.013
0.522,111.809
0.523,111.809
0.524,113.591
0.525,113.591
0.526,113.591
0.527,115.069
0.528,115.069
0.529,116.483
0.53,116.483
0.531,116.483
0.532,116.072
0.533,116.072
0.534,115.867
0.535,115.867
0.536,115.867
0.537,114.634
0.538,114.634
0.539,113.391
0.54,113.391
0.541,113.391
0.542,114.323
0.543,114.323
0.544,115.192
0.545,115.192
0.546,115.192
0.547,115.013
0.548,115.013
0.549,114.807
0.55,114.807
0.551,
0.552,114.767
0.553,114.767
0.554,114.725
0.555,114.725
0.556,114.725
0.557,113.135
0.558,113.135
0.559,111.538
0.56,111.538
0.561,111.538
0.562,111.992
0.5630000000000001,111.992
0.5640000000000001,112.465
0.5650000000000001,112.465
0.5660000000000001,112.465
0.5670000000000001,111.965
0.5680000000000001,111.965
0.5690000000000001,106.29
0.5700000000000001,106.29
0.5710000000000001,106.29
0.5720000000000001,111.585
0.5730000000000001,111.585
0.5740000000000001,110.901
0.5750000000000001,110.901
0.5760000000000001,110.901
0.577,111.75
0.5780000000000001,111.75
0.579,112.38
0.5800000000000001,112.38
0.581,112.38
0.5820000000000001,113.11
0.583,113.11
0.5840000000000001,113.615
0.585,113.615
0.5860000000000001,113.615
0.587,108.366
0.5880000000000001,108.366
0.589,
0.5900000000000001,87.329
0.591,87.329
0.5920000000000001,94.915
0.593,94.915
0.5940000000000001,99.347
0.595,99.347
0.5960000000000001,99.347
0.597,105.75
0.5980000000000001,105.75
0.599,109.19
0.6000000000000001,109.19
0.601,109.19
0.6020000000000001,109.13
0.603,109.13
0.6040000000000001,109.942
0.605,109.942
0.6060000000000001,109.942
0.607,109.458
0.6080000000000001,109.458
0.609,108.974
0.61,108.974
0.611,108.974
0.612,108.05
0.613,108.05
0.614,107.107
0.615,107.107
0.616,107.107
0.617,108.589
0.618,108.589
0.619,110.013
0.62,110.013
0.621,110.013
0.622,109.191
0.623,109.191
0.624,108.353
0.625,108.353
0.626,108.353
0.627,106.135
0.628,106.135
0.629,103.899
0.63,103.899
0.631,103.899
0.632,105.672
0.633,105.672
0.634,108.185
0.635,108.185
0.636,108.185
0.637,108.677
0.638,108.677
0.639,109.274
0.64,109.274
0.641,109.274
0.642,108.708
0.643,108.708
0.644,107.591
0.645,107.591
0.646,107.591
0.647,100.327
0.648,100.327
0.649,105.335
0.65,105.335
0.651,105.335
0.652,99.85
0.653,99.85
0.654,97.813
0.655,97.813
0.656,97.813
0.657,98.811
0.658,98.811
0.659,106.109
0.66,106.109
0.661,106.109
0.662,107.284
0.663,107.284
0.664,108.746
0.665,108.746
0.666,108.746
0.667,108.439
0.668,108.439
0.669,108.134
0.67,108.134
0.671,
0.672,107.958
0.673,107.958
0.674,107.776
0.675,107.776
0.676,107.776
0.677,107.511
0.678,107.511
0.679,107.139
0.68,107.139
0.681,107.139
0.682,106.271
0.683,106.271
0.684,105.552
0.685,105.552
0.686,105.552
0.687,66.784
0.6880000000000001,66.784
0.6890000000000001,91.015
0.69,91.015
0.6910000000000001,91.015
0.692,95.88
0.6930000000000001,95.88
0.694,78.846
0.6950000000000001,78.846
0.696,78.846
0.6970000000000001,100.146
0.698,100.146
0.6990000000000001,89.109
0.7,89.109
0.7010000000000001,89.109
0.702,94.573
0.7030000000000001,94.573
0.704,98.322
0.7050000000000001,98.322
0.706,98.322
0.7070000000000001,95.758
0.708,95.758
0.7090000000000001,96.611
0.71,96.611
0.7110000000000001,96.611
0.712,98.541
0.7130000000000001,98.541
0.714,90.683
0.7150000000000001,90.683
0.716,90.683
0.7170000000000001,58.811
0.718,58.811
0.7190000000000001,50.099
0.72,50.099
0.7210000000000001,50.099
0.722,94.274
0.7230000000000001,94.274
0.724,67.976
0.7250000000000001,67.976
0.726,67.976
0.7270000000000001,64.515
0.728,64.515
0.7290000000000001,72.944
0.73,72.944
0.7310000000000001,72.944
0.732,81.436
0.7330000000000001,81.436
0.734,81.476
0.7350000000000001,81.476
0.736,81.476
0.7370000000000001,90.124
0.738,90.124
0.7390000000000001,86.65
0.74,86.65
0.7410000000000001,86.65
0.742,92.476
0.7430000000000001,92.476
0.744,96.661
0.7450000000000001,96.661
0.746,96.661
0.7470000000000001,96.406
0.748,96.406
0.7490000000000001,96.035
0.75,96.035
0.7510000000000001,96.035
0.752,95.692
0.753,95.692
0.754,95.348
0.755,95.348
0.756,95.348
0.757,94.935
0.758,94.935
0.759,16.738
0.76,16.738
0.761,
0.762,44.955
0.763,44.955
0.764,56.124
0.765,56.124
0.766,56.124
0.767,83.764
0.768,83.764
0.769,90.625
0.77,90.625
0.771,90.625
0.772,91.853
0.773,91.853
0.774,92.207
0.775,92.207
0.776,92.207
0.777,92.075
0.778,92.075
0.779,91.771
0.78,91.771
0.781,91.771
0.782,91.523
0.783,91.523
0.784,90.778
0.785,90.778
0.786,90.778
0.787,85.348
0.788,85.348
0.789,81.28
0.79,81.28
0.791,81.28
0.792,85.909
0.793,85.909
0.794,84.374
0.795,84.374
0.796,84.374
0.797,85.389
0.798,85.389
0.799,86.161
0.8,86.161
0.801,86.161
0.802,84.1
0.803,84.1
0.804,79.926
0.805,79.926
0.806,79.926
0.807,84.632
0.808,84.632
0.809,82.089
0.81,82.089
0.811,82.089
0.812,68.688
0.8130000000000001,68.688
0.8140000000000001,51.058
0.8150000000000001,51.058
0.8160000000000001,51.058
0.817,55.829
0.8180000000000001,55.829
0.819,56.576
0.8200000000000001,56.576
0.821,56.576
0.8220000000000001,41.847
0.823,41.847
0.8240000000000001,65.338
0.825,65.338
0.8260000000000001,65.338
0.827,57.774
0.8280000000000001,57.774
0.829,69.013
0.8300000000000001,69.013
0.831,69.013
0.8320000000000001,55.939
0.833,55.939
0.8340000000000001,73.465
0.835,73.465
0.8360000000000001,73.465
0.837,73.686
0.8380000000000001,73.686
0.839,75.018
0.8400000000000001,75.018
0.841,75.018
0.8420000000000001,80.52
0.843,80.52
0.8440000000000001,79.139
0.845,79.139
0.8460000000000001,79.139
0.847,78.524
0.8480000000000001,78.524
0.849,76.502
0.8500000000000001,76.502
0.851,76.502
0.8520000000000001,74.061
0.853,74.061
0.8540000000000001,73.562
0.855,73.562
0.8560000000000001,73.562
0.857,75.564
0.8580000000000001,75.564
0.859,79.121
0.8600000000000001,79.121
0.861,
0.8620000000000001,77.221
0.863,77.221
0.8640000000000001,75.414
0.865,75.414
0.8660000000000001,75.414
0.867,75.892
0.8680000000000001,75.892
0.869,76.429
0.8700000000000001,76.429
0.871,76.429
0.8720000000000001,77.765
0.873,77.765
0.8740000000000001,78.999
0.875,78.999
0.8760000000000001,78.999
0.877,78.426
0.8780000000000001,78.426
0.879,77.687
0.88,77.687
0.881,77.687
0.882,76.266
0.883,76.266
0.884,76.426
0.885,76.426
0.886,76.426
0.887,76.264
0.888,76.264
0.889,73.248
0.89,73.248
0.891,73.248
0.892,74.342
0.893,74.342
0.894,57.191
0.895,57.191
0.896,57.191
0.897,42.975
0.898,42.975
0.899,40.791
0.9,40.791
