lambda,radiance
0.4,19.702
0.401,
0.402,20.209
0.403,20.209
0.404,20.721
0.405,20.721
0.406,20.721
0.40700000000000003,21.392
0.40800000000000003,21.392
0.40900000000000003,22.071
0.41000000000000003,22.071
0.41100000000000003,22.071
0.41200000000000003,22.881
0.41300000000000003,22.881
0.41400000000000003,23.694
0.41500000000000004,23.694
0.41600000000000004,23.694
0.41700000000000004,23.55
0.41800000000000004,23.55
0.41900000000000004,23.393
0.42000000000000004,23.393
0.42100000000000004,23.393
0.42200000000000004,23.521
0.42300000000000004,23.521
0.42400000000000004,23.642
0.42500000000000004,23.642
0.42600000000000005,23.642
0.42700000000000005,22.563
0.42800000000000005,22.563
0.42900000000000005,21.449
0.43000000000000005,21.449
0.43100000000000005,21.449
0.43200000000000005,23.551
0.43300000000000005,23.551
0.43400000000000005,25.69
0.43500000000000005,25.69
0.43600000000000005,25.69
0.437,26.187
0.438,26.187
0.439,26.687
0.44,26.687
0.441,26.687
0.442,28.009
0.443,28.009
0.444,29.328
0.445,29.328
0.446,29.328
0.447,30.576
0.448,30.576
0.449,31.844
0.45,31.844
0.451,31.844
0.452,31.839
0.453,31.839
0.454,31.818
0.455,31.818
0.456,31.818
0.457,32.202
0.458,32.202
0.459,32.585
0.46,32.585
0.461,32.585
0.462,32.59
0.463,32.59
0.464,32.664
0.465,32.664
0.466,32.664
0.467,32.753
0.468,32.753
0.46900000000000003,32.769
0.47000000000000003,32.769
0.47100000000000003,
0.47200000000000003,33.251
0.47300000000000003,33.251
0.47400000000000003,33.704
0.47500000000000003,33.704
0.47600000000000003,33.704
0.47700000000000004,34.185
0.47800000000000004,34.185
0.47900000000000004,34.659
0.48000000000000004,34.659
0.48100000000000004,34.659
0.48200000000000004,33.34
0.48300000000000004,33.34
0.48400000000000004,32.015
0.48500000000000004,32.015
0.48600000000000004,32.015
0.48700000000000004,32.714
0.488,32.714
0.489,33.405
0.49,33.405
0.491,33.405
0.492,33.917
0.493,33.917
0.494,34.423
0.495,34.423
0.496,34.423
0.497,33.802
0.498,33.802
0.499,33.175
0.5,33.175
0.501,33.175
0.502,33.558
0.503,33.558
0.504,33.94
0.505,33.94
0.506,33.94
0.507,34.128
0.508,34.128
0.509,34.317
0.51,34.317
0.511,34.317
0.512,33.461
0.513,33.461
0.514,32.592
0.515,32.592
0.516,
0.517,32.471
0.518,32.471
0.519,32.334
0.52,32.334
0.521,32.334
0.522,32.897
0.523,32.897
0.524,33.456
0.525,33.456
0.526,33.456
0.527,33.927
0.528,33.927
0.529,34.379
0.53,34.379
0.531,34.379
0.532,34.292
0.533,34.292
0.534,34.265
0.535,34.265
0.536,34.265
0.537,33.934
0.538,33.934
0.539,33.598
0.54,33.598
0.541,33.598
0.542,33.907
0.543,33.907
0.544,34.197
0.545,34.197
0.546,34.197
0.547,34.176
0.548,34.176
0.549,34.146
0.55,34.146
0.551,
0.552,34.158
0.553,34.158
0.554,34.17
0.555,34.17
0.556,34.17
0.557,33.72
0.558,33.72
0.559,33.267
0.56,33.267
0.561,33.267
0.562,33.425
0.5630000000000001,33.425
0.5640000000000001,33.589
0.5650000000000001,33.589
0.5660000000000001,33.589
0.5670000000000001,33.462
0.5680000000000001,33.462
0.5690000000000001,31.787
0.5700000000000001,31.787
0.5710000000000001,31.787
0.5720000000000001,33.392
0.5730000000000001,33.392
0.5740000000000001,33.209
0.5750000000000001,33.209
0.5760000000000001,33.209
0.577,33.485
0.5780000000000001,33.485
0.579,33.695
0.5800000000000001,33.695
0.581,33.695
0.5820000000000001,33.935
0.583,33.935
0.5840000000000001,34.107
0.585,34.107
0.5860000000000001,34.107
0.587,32.552
0.5880000000000001,32.552
0.589,
0.5900000000000001,26.248
0.591,26.248
0.5920000000000001,28.544
0.593,28.544
0.5940000000000001,29.894
0.595,29.894
0.5960000000000001,29.894
0.597,31.838
0.5980000000000001,31.838
0.599,32.891
0.6000000000000001,32.891
0.601,32.891
0.6020000000000001,32.891
0.603,32.891
0.6040000000000001,33.153
0.605,33.153
0.6060000000000001,33.153
0.607,33.025
0.6080000000000001,33.025
0.609,32.896
0.61,32.896
0.611,32.896
0.612,32.634
0.613,32.634
0.614,32.366
0.615,32.366
0.616,32.366
0.617,32.83
0.618,32.83
0.619,33.277
0.62,33.277
0.621,33.277
0.622,33.045
0.623,33.045
0.624,32.808
0.625,32.808
0.626,32.808
0.627,32.152
0.628,32.152
0.629,31.49
0.63,31.49
0.631,31.49
0.632,32.042
0.633,32.042
0.634,32.819
0.635,32.819
0.636,32.819
0.637,32.982
0.638,32.982
0.639,33.177
0.64,33.177
0.641,33.177
0.642,33.019
0.643,33.019
0.644,32.693
0.645,32.693
0.646,32.693
0.647,30.499
0.648,30.499
0.649,32.034
0.65,32.034
0.651,32.034
0.652,30.378
0.653,30.378
0.654,29.77
0.655,29.77
0.656,29.77
0.657,30.086
0.658,30.086
0.659,32.321
0.66,32.321
0.661,32.321
0.662,32.692
0.663,32.692
0.664,33.15
0.665,33.15
0.666,33.15
0.667,33.069
0.668,33.069
0.669,32.989
0.67,32.989
0.671,
0.672,32.944
0.673,32.944
0.674,32.898
0.675,32.898
0.676,32.898
0.677,32.826
0.678,32.826
0.679,32.721
0.68,32.721
0.681,32.721
0.682,32.465
0.683,32.465
0.684,32.254
0.685,32.254
0.686,32.254
0.687,20.413
0.6880000000000001,20.413
0.6890000000000001,27.827
0.69,27.827
0.6910000000000001,27.827
0.692,29.322
0.6930000000000001,29.322
0.694,24.12
0.6950000000000001,24.12
0.696,24.12
0.6970000000000001,30.645
0.698,30.645
0.6990000000000001,27.275
0.7,27.275
0.7010000000000001,27.275
0.702,28.956
0.7030000000000001,28.956
0.704,30.113
0.7050000000000001,30.113
0.706,30.113
0.7070000000000001,29.336
0.708,29.336
0.7090000000000001,29.606
0.71,29.606
0.7110000000000001,29.606
0.712,30.206
0.7130000000000001,30.206
0.714,27.805
0.7150000000000001,27.805
0.716,27.805
0.7170000000000001,18.038
0.718,18.038
0.7190000000000001,15.37
0.72,15.37
0.7210000000000001,15.37
0.722,28.93
0.7230000000000001,28.93
0.724,20.866
0.7250000000000001,20.866
0.726,20.866
0.7270000000000001,19.809
0.728,19.809
0.7290000000000001,22.403
0.73,22.403
0.7310000000000001,22.403
0.732,25.018
0.7330000000000001,25.018
0.734,25.037
0.7350000000000001,25.037
0.736,25.037
0.7370000000000001,27.702
0.738,27.702
0.7390000000000001,26.641
0.74,26.641
0.7410000000000001,26.641
0.742,28.44
0.7430000000000001,28.44
0.744,29.734
0.7450000000000001,29.734
0.746,29.734
0.7470000000000001,29.664
0.748,29.664
0.7490000000000001,29.557
0.75,29.557
0.7510000000000001,29.557
0.752,29.459
0.753,29.459
0.754,29.361
0.755,29.361
0.756,29.361
0.757,29.241
0.758,29.241
0.759,5.157
0.76,5.157
0.761,
0.762,13.853
0.763,13.853
0.764,17.298
0.765,17.298
0.766,17.298
0.767,25.821
0.768,25.821
0.769,27.941
0.77,27.941
0.771,27.941
0.772,28.326
0.773,28.326
0.774,28.44
0.775,28.44
0.776,28.44
0.777,28.405
0.778,28.405
0.779,28.316
0.78,28.316
0.781,28.316
0.782,28.245
0.783,28.245
0.784,28.02
0.785,28.02
0.786,28.02
0.787,26.349
0.788,26.349
0.789,25.097
0.79,25.097
0.791,25.097
0.792,26.531
0.793,26.531
0.794,26.062
0.795,26.062
0.796,26.062
0.797,26.38
0.798,26.38
0.799,26.623
0.8,26.623
0.801,26.623
0.802,25.991
0.803,25.991
0.804,24.705
0.805,24.705
0.806,24.705
0.807,26.164
0.808,26.164
0.809,25.383
0.81,25.383
0.811,25.383
0.812,21.242
0.8130000000000001,21.242
0.8140000000000001,15.793
0.8150000000000001,15.793
0.8160000000000001,15.793
0.817,17.272
0.8180000000000001,17.272
0.819,17.506
0.8200000000000001,17.506
0.821,17.506
0.8220000000000001,12.95
0.823,12.95
0.8240000000000001,20.223
0.825,20.223
0.8260000000000001,20.223
0.827,17.885
0.8280000000000001,17.885
0.829,21.368
0.8300000000000001,21.368
0.831,21.368
