lambda,radiance
0.4,24.861
0.401,
0.402,25.494
0.403,25.494
0.404,26.132
0.405,26.132
0.406,26.132
0.40700000000000003,26.971
0.40800000000000003,26.971
0.40900000000000003,27.819
0.41000000000000003,27.819
0.41100000000000003,27.819
0.41200000000000003,28.833
0.41300000000000003,28.833
0.41400000000000003,29.849
0.41500000000000004,29.849
0.41600000000000004,29.849
0.41700000000000004,29.66
0.41800000000000004,29.66
0.41900000000000004,29.455
0.42000000000000004,29.455
0.42100000000000004,29.455
0.42200000000000004,29.608
0.42300000000000004,29.608
0.42400000000000004,29.753
0.42500000000000004,29.753
0.42600000000000005,29.753
0.42700000000000005,28.389
0.42800000000000005,28.389
0.42900000000000005,26.981
0.43000000000000005,26.981
0.43100000000000005,26.981
0.43200000000000005,29.617
0.43300000000000005,29.617
0.43400000000000005,32.3
0.43500000000000005,32.3
0.43600000000000005,32.3
0.437,32.918
0.438,32.918
0.439,33.539
0.44,33.539
0.441,33.539
0.442,35.192
0.443,35.192
0.444,36.842
0.445,36.842
0.446,36.842
0.447,38.402
0.448,38.402
0.449,39.988
0.45,39.988
0.451,39.988
0.452,39.974
0.453,39.974
0.454,39.941
0.455,39.941
0.456,39.941
0.457,40.415
0.458,40.415
0.459,40.888
0.46,40.888
0.461,40.888
0.462,40.887
0.463,40.887
0.464,40.973
0.465,40.973
0.466,40.973
0.467,41.078
0.468,41.078
0.46900000000000003,41.091
0.47000000000000003,41.091
0.47100000000000003,
0.47200000000000003,41.688
0.47300000000000003,41.688
0.47400000000000003,42.249
0.47500000000000003,42.249
0.47600000000000003,42.249
0.47700000000000004,42.846
0.47800000000000004,42.846
0.47900000000000004,43.433
0.48000000000000004,43.433
0.48100000000000004,43.433
0.48200000000000004,41.774
0.48300000000000004,41.774
0.48400000000000004,40.107
0.48500000000000004,40.107
0.48600000000000004,40.107
0.48700000000000004,40.976
0.488,40.976
0.489,41.837
0.49,41.837
0.491,41.837
0.492,42.472
0.493,42.472
0.494,43.101
0.495,43.101
0.496,43.101
0.497,42.318
0.498,42.318
0.499,41.528
0.5,41.528
0.501,41.528
0.502,42.001
0.503,42.001
0.504,42.474
0.505,42.474
0.506,42.474
0.507,42.704
0.508,42.704
0.509,42.936
0.51,42.936
0.511,42.936
0.512,41.86
