lambda,radiance
0.4,15.462
0.401,
0.402,15.864
0.403,15.864
0.404,16.27
0.405,16.27
0.406,16.27
0.40700000000000003,16.8
0.40800000000000003,16.8
0.40900000000000003,17.338
0.41000000000000003,17.338
0.41100000000000003,17.338
0.41200000000000003,17.978
0.41300000000000003,17.978
0.41400000000000003,18.621
0.41500000000000004,18.621
0.41600000000000004,18.621
0.41700000000000004,18.512
0.41800000000000004,18.512
0.41900000000000004,18.392
0.42000000000000004,18.392
0.42100000000000004,18.392
0.42200000000000004,18.496
0.42300000000000004,18.496
0.42400000000000004,18.595
0.42500000000000004,18.595
0.42600000000000005,18.595
0.42700000000000005,17.75
0.42800000000000005,17.75
0.42900000000000005,16.877
0.43000000000000005,16.877
0.43100000000000005,16.877
0.43200000000000005,18.534
0.43300000000000005,18.534
0.43400000000000005,20.222
0.43500000000000005,20.222
0.43600000000000005,20.222
0.437,20.617
0.438,20.617
0.439,21.014
0.44,21.014
0.441,21.014
0.442,22.059
0.443,22.059
0.444,23.101
0.445,23.101
0.446,23.101
0.447,24.088
0.448,24.088
0.449,25.091
0.45,25.091
0.451,25.091
0.452,25.091
0.453,25.091
0.454,25.079
0.455,25.079
0.456,25.079
0.457,25.385
0.458,25.385
0.459,25.691
0.46,25.691
0.461,25.691
0.462,25.699
0.463,25.699
0.464,25.761
0.465,25.761
0.466,25.761
0.467,25.835
0.468,25.835
0.46900000000000003,25.851
0.47000000000000003,25.851
0.47100000000000003,
0.47200000000000003,26.235
0.47300000000000003,26.235
0.47400000000000003,26.595
0.47500000000000003,26.595
0.47600000000000003,26.595
0.47700000000000004,26.979
0.47800000000000004,26.979
0.47900000000000004,27.357
0.48000000000000004,27.357
0.48100000000000004,27.357
0.48200000000000004,26.319
0.48300000000000004,26.319
0.48400000000000004,25.276
0.48500000000000004,25.276
0.48600000000000004,25.276
0.48700000000000004,25.831
0.488,25.831
0.489,26.38
0.49,26.38
0.491,26.38
0.492,26.787
0.493,26.787
0.494,27.19
0.495,27.19
0.496,27.19
0.497,26.702
0.498,26.702
0.499,26.21
0.5,26.21
0.501,26.21
0.502,26.514
0.503,26.514
0.504,26.819
0.505,26.819
0.506,26.819
0.507,26.97
0.508,26.97
0.509,27.122
0.51,27.122
0.511,27.122
0.512,26.448
0.513,26.448
0.514,25.764
0.515,25.764
0.516,
0.517,25.671
0.518,25.671
0.519,25.565
0.52,25.565
0.521,25.565
0.522,26.012
0.523,26.012
0.524,26.457
0.525,26.457
0.526,26.457
0.527,26.831
0.528,26.831
0.529,27.191
0.53,27.191
0.531,27.191
0.532,27.125
0.533,27.125
0.534,27.106
0.535,27.106
0.536,27.106
0.537,26.847
0.538,26.847
0.539,26.583
0.54,26.583
0.541,26.583
0.542,26.83
0.543,26.83
0.544,27.061
0.545,27.061
0.546,27.061
0.547,27.047
0.548,27.047
0.549,27.025
0.55,27.025
0.551,
0.552,27.037
0.553,27.037
0.554,27.048
0.555,27.048
0.556,27.048
0.557,26.693
0.558,26.693
0.559,26.336
0.56,26.336
0.561,26.336
0.562,26.463
0.5630000000000001,26.463
0.5640000000000001,26.594
0.5650000000000001,26.594
0.5660000000000001,26.594
0.5670000000000001,26.495
0.5680000000000001,26.495
0.5690000000000001,25.171
0.5700000000000001,25.171
0.5710000000000001,25.171
0.5720000000000001,26.443
0.5730000000000001,26.443
0.5740000000000001,26.3
0.5750000000000001,26.3
0.5760000000000001,26.3
0.577,26.52
0.5780000000000001,26.52
0.579,26.687
0.5800000000000001,26.687
0.581,26.687
0.5820000000000001,26.879
0.583,26.879
0.5840000000000001,27.017
0.585,27.017
0.5860000000000001,27.017
0.587,25.786
0.5880000000000001,25.786
0.589,
0.5900000000000001,20.794
0.591,20.794
0.5920000000000001,22.614
0.593,22.614
0.5940000000000001,23.684
0.595,23.684
0.5960000000000001,23.684
0.597,25.226
0.5980000000000001,25.226
0.599,26.062
0.6000000000000001,26.062
0.601,26.062
0.6020000000000001,26.063
0.603,26.063
0.6040000000000001,26.272
0.605,26.272
0.6060000000000001,26.272
0.607,26.172
0.6080000000000001,26.172
0.609,26.071
0.61,26.071
0.611,26.071
0.612,25.864
0.613,25.864
0.614,25.653
0.615,25.653
0.616,25.653
0.617,26.022
0.618,26.022
0.619,26.378
0.62,26.378
0.621,26.378
0.622,26.195
0.623,26.195
0.624,26.008
0.625,26.008
0.626,26.008
0.627,25.489
0.628,25.489
0.629,24.965
0.63,24.965
0.631,24.965
0.632,25.404
0.633,25.404
0.634,26.021
0.635,26.021
0.636,26.021
0.637,26.151
0.638,26.151
0.639,26.307
0.64,26.307
0.641,26.307
0.642,26.183
0.643,26.183
0.644,25.926
0.645,25.926
0.646,25.926
0.647,24.186
0.648,24.186
0.649,25.405
0.65,25.405
0.651,25.405
0.652,24.092
0.653,24.092
0.654,23.611
0.655,23.611
0.656,23.611
0.657,23.862
0.658,23.862
0.659,25.636
0.66,25.636
0.661,25.636
0.662,25.931
0.663,25.931
0.664,26.295
0.665,26.295
