lambda,radiance
0.4,103.091
0.401,
0.402,105.399
0.403,105.399
0.404,107.719
0.405,107.719
0.406,107.719
0.40700000000000003,110.85
0.40800000000000003,110.85
0.40900000000000003,114.009
0.41000000000000003,114.009
0.41100000000000003,114.009
0.41200000000000003,117.828
0.41300000000000003,117.828
0.41400000000000003,121.653
0.41500000000000004,121.653
0.41600000000000004,121.653
0.41700000000000004,120.562
0.41800000000000004,120.562
0.41900000000000004,119.412
0.42000000000000004,119.412
0.42100000000000004,119.412
0.42200000000000004,119.721
0.42300000000000004,119.721
0.42400000000000004,120.001
0.42500000000000004,120.001
0.42600000000000005,120.001
0.42700000000000005,114.218
0.42800000000000005,114.218
0.42900000000000005,108.294
0.43000000000000005,108.294
0.43100000000000005,108.294
0.43200000000000005,118.594
0.43300000000000005,118.594
0.43400000000000005,129.039
0.43500000000000005,129.039
0.43600000000000005,129.039
0.437,131.203
0.438,131.203
0.439,133.373
0.44,133.373
0.441,133.373
0.442,139.633
0.443,139.633
0.444,145.883
0.445,145.883
0.446,145.883
0.447,151.759
0.448,151.759
0.449,157.704
0.45,157.704
0.451,157.704
0.452,157.344
0.453,157.344
0.454,156.925
0.455,156.925
0.456,156.925
0.457,158.543
0.458,158.543
0.459,160.156
0.46,160.156
0.461,160.156
0.462,159.91
0.463,159.91
0.464,159.895
0.465,159.895
0.466,159.895
0.467,159.947
0.468,159.947
0.46900000000000003,159.738
0.47000000000000003,159.738
0.47100000000000003,
0.47200000000000003,161.837
0.47300000000000003,161.837
0.47400000000000003,163.832
0.47500000000000003,163.832
0.47600000000000003,163.832
0.47700000000000004,165.978
0.47800000000000004,165.978
0.47900000000000004,168.095
0.48000000000000004,168.095
0.48100000000000004,168.095
0.48200000000000004,161.479
0.48300000000000004,161.479
0.48400000000000004,154.835
0.48500000000000004,154.835
0.48600000000000004,154.835
0.48700000000000004,157.913
0.488,157.913
0.489,160.965
0.49,160.965
0.491,160.965
0.492,163.242
0.493,163.242
0.494,165.503
0.495,165.503
0.496,165.503
0.497,162.476
0.498,162.476
0.499,159.43
0.5,159.43
0.501,159.43
0.502,161.238
0.503,161.238
0.504,163.045
0.505,163.045
0.506,163.045
0.507,163.726
0.508,163.726
0.509,164.409
0.51,164.409
0.511,164.409
0.512,160.118
0.513,160.118
0.514,155.784
0.515,155.784
0.516,
0.517,155.133
0.518,155.133
0.519,154.423
0.52,154.423
0.521,154.423
0.522,157.071
0.523,157.071
0.524,159.705
0.525,159.705
0.526,159.705
0.527,161.939
0.528,161.939
0.529,164.11
0.53,164.11
0.531,164.11
0.532,163.682
0.533,163.682
0.534,163.455
0.535,163.455
0.536,163.455
0.537,161.777
0.538,161.777
0.539,160.082
0.54,160.082
0.541,160.082
0.542,161.457
0.543,161.457
0.544,162.769
0.545,162.769
