lambda,radiance
0.4,156.441
0.401,
0.402,159.712
0.403,159.712
0.404,162.997
0.405,162.997
0.406,162.997
0.40700000000000003,167.502
0.40800000000000003,167.502
0.40900000000000003,172.044
0.41000000000000003,172.044
0.41100000000000003,172.044
0.41200000000000003,177.575
0.41300000000000003,177.575
0.41400000000000003,183.104
0.41500000000000004,183.104
0.41600000000000004,183.104
0.41700000000000004,181.236
0.41800000000000004,181.236
0.41900000000000004,179.29
0.42000000000000004,179.29
0.42100000000000004,179.29
0.42200000000000004,179.54
0.42300000000000004,179.54
0.42400000000000004,179.751
0.42500000000000004,179.751
0.42600000000000005,179.751
0.42700000000000005,170.895
0.42800000000000005,170.895
0.42900000000000005,161.851
0.43000000000000005,161.851
0.43100000000000005,161.851
0.43200000000000005,177.053
0.43300000000000005,177.053
0.43400000000000005,192.442
0.43500000000000005,192.442
0.43600000000000005,192.442
0.437,195.466
0.438,195.466
0.439,198.497
0.44,198.497
0.441,198.497
0.442,207.607
0.443,207.607
0.444,216.699
0.445,216.699
0.446,216.699
0.447,225.226
0.448,225.226
0.449,233.846
0.45,233.846
0.451,233.846
0.452,233.112
0.453,233.112
0.454,232.296
0.455,232.296
0.456,232.296
0.457,234.497
0.458,234.497
0.459,236.691
0.46,236.691
0.461,236.691
0.462,236.14
0.463,236.14
0.464,235.935
0.465,235.935
0.466,235.935
0.467,235.831
0.468,235.831
0.46900000000000003,235.346
0.47000000000000003,235.346
0.47100000000000003,
0.47200000000000003,238.262
0.47300000000000003,238.262
0.47400000000000003,241.025
0.47500000000000003,241.025
0.47600000000000003,241.025
0.47700000000000004,244.007
0.47800000000000004,244.007
0.47900000000000004,246.947
0.48000000000000004,246.947
0.48100000000000004,246.947
0.48200000000000004,237.064
0.48300000000000004,237.064
0.48400000000000004,227.157
0.48500000000000004,227.157
0.48600000000000004,227.157
0.48700000000000004,231.519
0.488,231.519
0.489,235.853
0.49,235.853
0.491,235.853
0.492,239.053
0.493,239.053
0.494,242.227
0.495,242.227
0.496,242.227
0.497,237.666
0.498,237.666
0.499,233.082
0.5,233.082
0.501,233.082
0.502,235.6
0.503,235.6
0.504,238.115
0.505,238.115
0.506,238.115
0.507,238.984
0.508,238.984
0.509,239.858
0.51,239.858
0.511,239.858
0.512,233.481
0.513,233.481
0.514,227.048
0.515,227.048
0.516,
0.517,225.987
0.518,225.987
0.519,224.844
0.52,224.844
0.521,224.844
0.522,228.589
0.523,228.589
0.524,232.313
0.525,232.313
0.526,232.313
0.527,235.453
0.528,235.453
0.529,238.5
0.53,238.5
0.531,238.5
0.532,237.771
0.533,237.771
0.534,237.336
0.535,237.336
0.536,237.336
0.537,234.796
0.538,234.796
0.539,232.236
0.54,232.236
0.541,232.236
0.542,234.131
0.543,234.131
0.544,235.933
0.545,235.933
0.546,235.933
0.547,235.615
0.548,235.615
0.549,235.255
0.55,235.255
0.551,
0.552,235.316
0.553,235.316
0.554,235.375
0.555,235.375
0.556,235.375
0.557,232.272
0.558,232.272
0.559,229.157
0.56,229.157
0.561,229.157
0.562,230.248
0.5630000000000001,230.248
0.5640000000000001,231.364
0.5650000000000001,231.364
0.5660000000000001,231.364
0.5670000000000001,230.478
0.5680000000000001,230.478
0.5690000000000001,221.853
0.5700000000000001,221.853
0.5710000000000001,221.853
0.5720000000000001,230.31
0.5730000000000001,230.31
0.5740000000000001,229.862
0.5750000000000001,229.862
0.5760000000000001,229.862
0.577,230.727
0.5780000000000001,230.727
0.579,231.229
0.5800000000000001,231.229
0.581,231.229
0.5820000000000001,232.42
0.583,232.42
0.5840000000000001,233.279
0.585,233.279
0.5860000000000001,233.279
0.587,224.094
0.5880000000000001,224.094
0.589,
0.5900000000000001,188.659
0.591,188.659
0.5920000000000001,201.932
0.593,201.932
0.5940000000000001,209.749
0.595,209.749
0.5960000000000001,209.749
0.597,219.272
0.5980000000000001,219.272
0.599,224.03
0.6000000000000001,224.03
0.601,224.03
0.6020000000000001,224.164
0.603,224.164
0.6040000000000001,225.556
0.605,225.556
0.6060000000000001,225.556
0.607,224.289
0.6080000000000001,224.289
0.609,223.02
0.61,223.02
0.611,223.02
0.612,220.798
0.613,220.798
0.614,218.545
0.615,218.545
0.616,218.545
0.617,221.244
0.618,221.244
0.619,223.859
0.62,223.859
0.621,223.859
0.622,221.905
0.623,221.905
0.624,219.926
0.625,219.926
0.626,219.926
0.627,216.563
0.628,216.563
0.629,212.765
0.63,212.765
0.631,212.765
0.632,215.603
0.633,215.603
0.634,219.093
0.635,219.093
0.636,219.093
0.637,219.463
0.638,219.463
0.639,219.932
0.64,219.932
0.641,219.932
0.642,218.859
0.643,218.859
0.644,216.985
0.645,216.985
0.646,216.985
0.647,205.171
0.648,205.171
0.649,212.337
0.65,212.337
0.651,212.337
0.652,202.788
0.653,202.788
0.654,198.202
0.655,198.202
0.656,198.202
0.657,200.292
0.658,200.292
0.659,211.896
0.66,211.896
0.661,211.896
0.662,213.835
0.663,213.835
0.664,216.174
0.665,216.174
0.666,216.174
0.667,215.326
0.668,215.326
0.669,214.48
0.67,214.48
0.671,
0.672,213.908
0.673,213.908
0.674,213.325
0.675,213.325
0.676,213.325
0.677,212.603
0.678,212.603
0.679,211.73
0.68,211.73
0.681,211.73
0.682,209.915
0.683,209.915
0.684,208.309
0.685,208.309
0.686,208.309
0.687,142.549
0.6880000000000001,142.549
0.6890000000000001,183.994
0.69,183.994
0.6910000000000001,183.994
0.692,192.691
0.6930000000000001,192.691
0.694,164.711
0.6950000000000001,164.711
0.696,164.711
0.6970000000000001,198.833
0.698,198.833
0.6990000000000001,180.652
0.7,180.652
0.7010000000000001,180.652
0.702,189.084
0.7030000000000001,189.084
0.704,195.481
0.7050000000000001,195.481
0.706,195.481
0.7070000000000001,191.547
0.708,191.547
0.7090000000000001,192.572
0.71,192.572
0.7110000000000001,192.572
0.712,194.902
0.7130000000000001,194.902
0.714,182.737
0.7150000000000001,182.737
0.716,182.737
0.7170000000000001,127.389
0.718,127.389
0.7190000000000001,110.696
0.72,110.696
0.7210000000000001,110.696
0.722,187.069
0.7230000000000001,187.069
0.724,144.074
0.7250000000000001,144.074
0.726,144.074
0.7270000000000001,136.354
0.728,136.354
0.7290000000000001,152.433
0.73,152.433
0.7310000000000001,152.433
0.732,165.346
0.7330000000000001,165.346
0.734,166.427
0.7350000000000001,166.427
0.736,166.427
0.7370000000000001,179.515
0.738,179.515
0.7390000000000001,173.401
0.74,173.401
0.7410000000000001,173.401
0.742,182.504
0.7430000000000001,182.504
0.744,188.649
0.7450000000000001,188.649
0.746,188.649
0.7470000000000001,187.974
0.748,187.974
0.7490000000000001,187.137
0.75,187.137
0.7510000000000001,187.137
0.752,186.397
0.753,186.397
0.754,185.655
0.755,185.655
0.756,185.655
0.757,184.779
0.758,184.779
0.759,43.392
0.76,43.392
0.761,
0.762,98.775
0.763,98.775
0.764,118.644
0.765,118.644
0.766,118.644
0.767,165.728
0.768,165.728
0.769,176.719
0.77,176.719
0.771,176.719
0.772,178.512
0.773,178.512
0.774,178.92
0.775,178.92
0.776,178.92
0.777,178.557
0.778,178.557
0.779,177.954
0.78,177.954
0.781,177.954
0.782,177.416
0.783,177.416
0.784,176.193
0.785,176.193
0.786,176.193
0.787,168.047
0.788,168.047
0.789,161.558
0.79,161.558
0.791,161.558
0.792,167.999
0.793,167.999
0.794,165.575
0.795,165.575
0.796,165.575
0.797,167.113
0.798,167.113
0.799,168.208
0.8,168.208
0.801,168.208
0.802,164.809
0.803,164.809
0.804,158.374
0.805,158.374
0.806,158.374
0.807,165.027
0.808,165.027
0.809,161.135
0.81,161.135
0.811,161.135
0.812,140.37
0.8130000000000001,140.37
0.8140000000000001,109.37
0.8150000000000001,109.37
0.8160000000000001,109.37
0.817,116.217
0.8180000000000001,116.217
0.819,117.24
0.8200000000000001,117.24
0.821,117.24
0.8220000000000001,91.532
0.823,91.532
0.8240000000000001,132.275
0.825,132.275
0.8260000000000001,132.275
0.827,119.394
0.8280000000000001,119.394
0.829,138.696
0.8300000000000001,138.696
0.831,138.696
0.8320000000000001,115.849
0.833,115.849
0.8340000000000001,145.759
0.835,145.759
0.8360000000000001,145.759
0.837,146.319
0.8380000000000001,146.319
0.839,148.354
0.8400000000000001,148.354
0.841,148.354
