lambda,radiance
0.4,7.209
0.401,
0.402,7.388
0.403,7.388
0.404,7.568
0.405,7.568
0.406,7.568
0.40700000000000003,7.806
0.40800000000000003,7.806
0.40900000000000003,8.046
0.41000000000000003,8.046
0.41100000000000003,8.046
0.41200000000000003,8.335
0.41300000000000003,8.335
0.41400000000000003,8.625
0.41500000000000004,8.625
0.41600000000000004,8.625
0.41700000000000004,8.567
0.41800000000000004,8.567
0.41900000000000004,8.504
0.42000000000000004,8.504
0.42100000000000004,8.504
0.42200000000000004,8.545
0.42300000000000004,8.545
0.42400000000000004,8.584
0.42500000000000004,8.584
0.42600000000000005,8.584
0.42700000000000005,8.184
0.42800000000000005,8.184
0.42900000000000005,7.771
0.43000000000000005,7.771
0.43100000000000005,7.771
0.43200000000000005,8.522
0.43300000000000005,8.522
0.43400000000000005,9.286
0.43500000000000005,9.286
0.43600000000000005,9.286
0.437,9.455
0.438,9.455
0.439,9.625
0.44,9.625
0.441,9.625
0.442,10.091
0.443,10.091
0.444,10.557
0.445,10.557
0.446,10.557
0.447,10.999
0.448,10.999
0.449,11.45
0.45,11.45
0.451,11.45
0.452,11.44
0.453,11.44
0.454,11.421
0.455,11.421
0.456,11.421
0.457,11.532
0.458,11.532
0.459,11.643
0.46,11.643
0.461,11.643
0.462,11.618
0.463,11.618
0.464,11.655
0.465,11.655
0.466,11.655
0.467,11.703
0.468,11.703
0.46900000000000003,11.69
0.47000000000000003,11.69
0.47100000000000003,
0.47200000000000003,11.838
0.47300000000000003,11.838
0.47400000000000003,11.96
0.47500000000000003,11.96
0.47600000000000003,11.96
0.47700000000000004,12.087
0.47800000000000004,12.087
0.47900000000000004,12.208
0.48000000000000004,12.208
0.48100000000000004,12.208
0.48200000000000004,11.713
0.48300000000000004,11.713
0.48400000000000004,11.225
0.48500000000000004,11.225
0.48600000000000004,11.225
0.48700000000000004,11.472
0.488,11.472
0.489,11.722
0.49,11.722
0.491,11.722
0.492,11.879
0.493,11.879
0.494,12.03
0.495,12.03
0.496,12.03
0.497,11.742
0.498,11.742
0.499,11.455
0.5,11.455
0.501,11.455
0.502,11.516
0.503,11.516
0.504,11.576
0.505,11.576
0.506,11.576
0.507,11.634
0.508,11.634
0.509,11.694
0.51,11.694
0.511,11.694
0.512,11.388
0.513,11.388
0.514,11.077
0.515,11.077
0.516,
0.517,10.992
0.518,10.992
0.519,10.895
0.52,10.895
0.521,10.895
0.522,11.03
0.523,11.03
0.524,11.161
0.525,11.161
0.526,11.161
0.527,11.254
0.528,11.254
0.529,11.332
0.53,11.332
0.531,11.332
0.532,11.241
0.533,11.241
0.534,11.198
0.535,11.198
0.536,11.198
0.537,11.057
0.538,11.057
0.539,10.914
0.54,10.914
0.541,10.914
0.542,10.982
0.543,10.982
0.544,11.035
0.545,11.035
0.546,11.035
0.547,10.982
0.548,10.982
0.549,10.924
0.55,10.924
0.551,
0.552,10.869
0.553,10.869
0.554,10.816
0.555,10.816
0.556,10.816
0.557,10.612
0.558,10.612
0.559,10.409
0.56,10.409
0.561,10.409
0.562,10.4
0.5630000000000001,10.4
0.5640000000000001,10.395
0.5650000000000001,10.395
0.5660000000000001,10.395
0.5670000000000001,10.301
0.5680000000000001,10.301
0.5690000000000001,9.22
0.5700000000000001,9.22
0.5710000000000001,9.22
0.5720000000000001,10.116
0.5730000000000001,10.116
0.5740000000000001,9.855
0.5750000000000001,9.855
0.5760000000000001,9.855
0.577,10.074
0.5780000000000001,10.074
0.579,10.272
0.5800000000000001,10.272
0.581,10.272
0.5820000000000001,10.384
0.583,10.384
0.5840000000000001,10.45
0.585,10.45
0.5860000000000001,10.45
0.587,9.672
0.5880000000000001,9.672
0.589,
0.5900000000000001,6.737
0.591,6.737
0.5920000000000001,7.678
0.593,7.678
0.5940000000000001,8.218
0.595,8.218
0.5960000000000001,8.218
0.597,9.324
0.5980000000000001,9.324
0.599,9.989
0.6000000000000001,9.989
0.601,9.989
0.6020000000000001,9.917
0.603,9.917
0.6040000000000001,10.035
0.605,10.035
0.6060000000000001,10.035
0.607,10.035
0.6080000000000001,10.035
0.609,10.035
0.61,10.035
0.611,10.035
0.612,10.007
0.613,10.007
0.614,9.976
0.615,9.976
0.616,9.976
0.617,10.17
0.618,10.17
0.619,10.351
0.62,10.351
0.621,10.351
0.622,10.321
0.623,10.321
0.624,10.289
0.625,10.289
0.626,10.289
0.627,9.859
0.628,9.859
0.629,9.55
0.63,9.55
0.631,9.55
0.632,9.803
0.633,9.803
0.634,10.349
0.635,10.349
0.636,10.349
0.637,10.506
0.638,10.506
0.639,10.715
0.64,10.715
0.641,10.715
0.642,10.641
0.643,10.641
0.644,10.452
0.645,10.452
0.646,10.452
0.647,9.308
0.648,9.308
0.649,10.28
0.65,10.28
0.651,10.28
0.652,9.485
0.653,9.485
0.654,9.398
0.655,9.398
0.656,9.398
0.657,9.47
0.658,9.47
0.659,10.702
0.66,10.702
0.661,10.702
0.662,10.902
0.663,10.902
0.664,11.173
0.665,11.173
0.666,11.173
0.667,11.186
0.668,11.186
0.669,11.201
0.67,11.201
0.671,
0.672,11.228
0.673,11.228
0.674,11.255
0.675,11.255
0.676,11.255
0.677,11.266
0.678,11.266
0.679,11.253
0.68,11.253
0.681,11.253
0.682,11.178
0.683,11.178
0.684,11.139
0.685,11.139
0.686,11.139
0.687,5.418
0.6880000000000001,5.418
0.6890000000000001,8.862
0.69,8.862
0.6910000000000001,8.862
0.692,9.459
0.6930000000000001,9.459
0.694,6.894
0.6950000000000001,6.894
0.696,6.894
0.6970000000000001,10.291
0.698,10.291
0.6990000000000001,8.606
0.7,8.606
0.7010000000000001,8.606
0.702,9.575
0.7030000000000001,9.575
0.704,10.075
0.7050000000000001,10.075
0.706,10.075
0.7070000000000001,9.545
0.708,9.545
0.7090000000000001,9.722
0.71,9.722
0.7110000000000001,9.722
0.712,10.249
0.7130000000000001,10.249
0.714,8.842
0.7150000000000001,8.842
0.716,8.842
0.7170000000000001,4.577
0.718,4.577
0.7190000000000001,3.646
0.72,3.646
0.7210000000000001,3.646
0.722,9.751
0.7230000000000001,9.751
0.724,5.675
0.7250000000000001,5.675
0.726,5.675
0.7270000000000001,5.437
0.728,5.437
0.7290000000000001,6.357
0.73,6.357
0.7310000000000001,6.357
0.732,7.833
0.7330000000000001,7.833
0.734,7.616
0.7350000000000001,7.616
0.736,7.616
0.7370000000000001,9.12
0.738,9.12
