lambda,radiance
0.4,16.094
0.401,
0.402,16.456
0.403,16.456
0.404,16.82
0.405,16.82
0.406,16.82
0.40700000000000003,17.312
0.40800000000000003,17.312
0.40900000000000003,17.809
0.41000000000000003,17.809
0.41100000000000003,17.809
0.41200000000000003,18.409
0.41300000000000003,18.409
0.41400000000000003,19.013
0.41500000000000004,19.013
0.41600000000000004,19.013
0.41700000000000004,18.848
0.41800000000000004,18.848
0.41900000000000004,18.674
0.42000000000000004,18.674
0.42100000000000004,18.674
0.42200000000000004,18.729
0.42300000000000004,18.729
0.42400000000000004,18.78
0.42500000000000004,18.78
0.42600000000000005,18.78
0.42700000000000005,17.873
0.42800000000000005,17.873
0.42900000000000005,16.941
0.43000000000000005,16.941
0.43100000000000005,16.941
0.43200000000000005,18.548
0.43300000000000005,18.548
0.43400000000000005,20.177
0.43500000000000005,20.177
0.43600000000000005,20.177
0.437,20.511
0.438,20.511
0.439,20.846
0.44,20.846
0.441,20.846
0.442,21.821
0.443,21.821
0.444,22.796
0.445,22.796
0.446,22.796
0.447,23.717
0.448,23.717
0.449,24.656
0.45,24.656
0.451,24.656
0.452,24.602
0.453,24.602
0.454,24.528
0.455,24.528
0.456,24.528
0.457,24.734
0.458,24.734
0.459,24.939
0.46,24.939
0.461,24.939
0.462,24.855
0.463,24.855
0.464,24.903
0.465,24.903
0.466,24.903
0.467,24.975
0.468,24.975
0.46900000000000003,24.918
0.47000000000000003,24.918
0.47100000000000003,
0.47200000000000003,25.204
0.47300000000000003,25.204
0.47400000000000003,25.435
0.47500000000000003,25.435
0.47600000000000003,25.435
0.47700000000000004,25.677
0.47800000000000004,25.677
0.47900000000000004,25.904
0.48000000000000004,25.904
0.48100000000000004,25.904
0.48200000000000004,24.826
0.48300000000000004,24.826
0.48400000000000004,23.766
0.48500000000000004,23.766
0.48600000000000004,23.766
0.48700000000000004,24.264
0.488,24.264
0.489,24.77
0.49,24.77
0.491,24.77
0.492,25.077
0.493,25.077
0.494,25.374
0.495,25.374
0.496,25.374
0.497,24.745
0.498,24.745
0.499,24.12
0.5,24.12
0.501,24.12
0.502,24.227
0.503,24.227
0.504,24.333
0.505,24.333
0.506,24.333
0.507,24.435
0.508,24.435
0.509,24.54
0.51,24.54
0.511,24.54
0.512,23.878
0.513,23.878
0.514,23.209
0.515,23.209
0.516,
0.517,23.012
0.518,23.012
0.519,22.791
0.52,22.791
0.521,22.791
0.522,23.056
0.523,23.056
0.524,23.312
0.525,23.312
0.526,23.312
0.527,23.489
0.528,23.489
0.529,23.634
0.53,23.634
0.531,23.634
0.532,23.427
0.533,23.427
0.534,23.321
0.535,23.321
0.536,23.321
0.537,23.011
0.538,23.011
0.539,22.699
0.54,22.699
0.541,22.699
0.542,22.823
0.543,22.823
0.544,22.918
0.545,22.918
0.546,22.918
0.547,22.793
0.548,22.793
0.549,22.658
0.55,22.658
0.551,
0.552,22.533
0.553,22.533
0.554,22.41
0.555,22.41
0.556,22.41
0.557,21.977
0.558,21.977
0.559,21.547
0.56,21.547
0.561,21.547
0.562,21.517
0.5630000000000001,21.517
0.5640000000000001,21.496
