lambda,radiance
0.4,2.275
0.401,
0.402,2.334
0.403,2.334
0.404,2.394
0.405,2.394
0.406,2.394
0.40700000000000003,2.472
0.40800000000000003,2.472
0.40900000000000003,2.552
0.41000000000000003,2.552
0.41100000000000003,2.552
0.41200000000000003,2.646
0.41300000000000003,2.646
0.41400000000000003,2.741
0.41500000000000004,2.741
0.41600000000000004,2.741
0.41700000000000004,2.726
0.41800000000000004,2.726
0.41900000000000004,2.709
0.42000000000000004,2.709
0.42100000000000004,2.709
0.42200000000000004,2.725
0.42300000000000004,2.725
0.42400000000000004,2.74
0.42500000000000004,2.74
0.42600000000000005,2.74
0.42700000000000005,2.615
0.42800000000000005,2.615
0.42900000000000005,2.485
0.43000000000000005,2.485
0.43100000000000005,2.485
0.43200000000000005,2.728
0.43300000000000005,2.728
0.43400000000000005,2.976
0.43500000000000005,2.976
0.43600000000000005,2.976
0.437,3.033
0.438,3.033
0.439,3.09
0.44,3.09
0.441,3.09
0.442,3.243
0.443,3.243
0.444,3.395
0.445,3.395
0.446,3.395
0.447,3.54
0.448,3.54
0.449,3.689
0.45,3.689
0.451,3.689
0.452,3.688
0.453,3.688
0.454,3.685
0.455,3.685
0.456,3.685
0.457,3.724
0.458,3.724
0.459,3.762
0.46,3.762
0.461,3.762
0.462,3.757
0.463,3.757
0.464,3.772
0.465,3.772
0.466,3.772
0.467,3.79
0.468,3.79
0.46900000000000003,3.789
0.47000000000000003,3.789
0.47100000000000003,
0.47200000000000003,3.839
0.47300000000000003,3.839
0.47400000000000003,3.882
0.47500000000000003,3.882
0.47600000000000003,3.882
0.47700000000000004,3.926
0.47800000000000004,3.926
0.47900000000000004,3.967
0.48000000000000004,3.967
0.48100000000000004,3.967
0.48200000000000004,3.809
0.48300000000000004,3.809
0.48400000000000004,3.653
0.48500000000000004,3.653
0.48600000000000004,3.653
0.48700000000000004,3.735
0.488,3.735
0.489,3.819
0.49,3.819
0.491,3.819
0.492,3.872
0.493,3.872
0.494,3.924
0.495,3.924
0.496,3.924
0.497,3.832
0.498,3.832
0.499,3.74
0.5,3.74
0.501,3.74
0.502,3.762
0.503,3.762
0.504,3.784
0.505,3.784
0.506,3.784
0.507,3.804
0.508,3.804
0.509,3.826
0.51,3.826
0.511,3.826
0.512,3.728
0.513,3.728
0.514,3.628
0.515,3.628
0.516,
0.517,3.602
0.518,3.602
0.519,3.571
0.52,3.571
0.521,3.571
0.522,3.617
0.523,3.617
0.524,3.662
0.525,3.662
0.526,3.662
0.527,3.694
0.528,3.694
0.529,3.722
0.53,3.722
0.531,3.722
0.532,3.693
0.533,3.693
0.534,3.681
0.535,3.681
0.536,3.681
0.537,3.636
0.538,3.636
0.539,3.591
0.54,3.591
0.541,3.591
0.542,3.615
0.543,3.615
0.544,3.633
0.545,3.633
0.546,3.633
0.547,3.618
0.548,3.618
0.549,3.6
0.55,3.6
0.551,
0.552,3.583
0.553,3.583
0.554,3.566
0.555,3.566
0.556,3.566
0.557,3.501
0.558,3.501
0.559,3.435
0.56,3.435
0.561,3.435
0.562,3.433
0.5630000000000001,3.433
0.5640000000000001,3.432
0.5650000000000001,3.432
0.5660000000000001,3.432
0.5670000000000001,3.402
0.5680000000000001,3.402
0.5690000000000001,3.046
0.5700000000000001,3.046
0.5710000000000001,3.046
0.5720000000000001,3.343
0.5730000000000001,3.343
0.5740000000000001,3.258
0.5750000000000001,3.258
0.5760000000000001,3.258
0.577,3.331
0.5780000000000001,3.331
0.579,3.397
0.5800000000000001,3.397
0.581,3.397
0.5820000000000001,3.435
0.583,3.435
0.5840000000000001,3.458
0.585,3.458
0.5860000000000001,3.458
0.587,3.202
0.5880000000000001,3.202
0.589,
0.5900000000000001,2.231
0.591,2.231
0.5920000000000001,2.543
0.593,2.543
0.5940000000000001,2.723
0.595,2.723
0.5960000000000001,2.723
0.597,3.09
0.5980000000000001,3.09
0.599,3.311
0.6000000000000001,3.311
0.601,3.311
0.6020000000000001,3.288
0.603,3.288
0.6040000000000001,3.328
0.605,3.328
0.6060000000000001,3.328
0.607,3.328
0.6080000000000001,3.328
0.609,3.329
0.61,3.329
0.611,3.329
0.612,3.321
0.613,3.321
0.614,3.311
0.615,3.311
0.616,3.311
0.617,3.376
0.618,3.376
0.619,3.437
0.62,3.437
0.621,3.437
0.622,3.428
0.623,3.428
0.624,3.418
0.625,3.418
0.626,3.418
0.627,3.276
0.628,3.276
0.629,3.174
0.63,3.174
0.631,3.174
0.632,3.259
0.633,3.259
0.634,3.441
0.635,3.441
0.636,3.441
0.637,3.494
0.638,3.494
0.639,3.564
0.64,3.564
0.641,3.564
0.642,3.54
0.643,3.54
0.644,3.478
0.645,3.478
0.646,3.478
0.647,3.098
0.648,3.098
0.649,3.422
0.65,3.422
0.651,3.422
0.652,3.158
0.653,3.158
0.654,3.13
0.655,3.13
0.656,3.13
0.657,3.154
0.658,3.154
0.659,3.565
0.66,3.565
0.661,3.565
0.662,3.632
0.663,3.632
0.664,3.723
0.665,3.723
0.666,3.723
0.667,3.728
0.668,3.728
0.669,3.734
0.67,3.734
0.671,
0.672,3.744
