lambda,radiance
0.4,8.892
0.401,
0.402,9.108
0.403,9.108
0.404,9.327
0.405,9.327
0.406,9.327
0.40700000000000003,9.616
0.40800000000000003,9.616
0.40900000000000003,9.909
0.41000000000000003,9.909
0.41100000000000003,9.909
0.41200000000000003,10.26
0.41300000000000003,10.26
0.41400000000000003,10.613
0.41500000000000004,10.613
0.41600000000000004,10.613
0.41700000000000004,10.538
0.41800000000000004,10.538
0.41900000000000004,10.457
0.42000000000000004,10.457
0.42100000000000004,10.457
0.42200000000000004,10.503
0.42300000000000004,10.503
0.42400000000000004,10.547
0.42500000000000004,10.547
0.42600000000000005,10.547
0.42700000000000005,10.052
0.42800000000000005,10.052
0.42900000000000005,9.541
0.43000000000000005,9.541
0.43100000000000005,9.541
0.43200000000000005,10.461
0.43300000000000005,10.461
0.43400000000000005,11.395
0.43500000000000005,11.395
0.43600000000000005,11.395
0.437,11.599
0.438,11.599
0.439,11.803
0.44,11.803
0.441,11.803
0.442,12.371
0.443,12.371
0.444,12.938
0.445,12.938
0.446,12.938
0.447,13.476
0.448,13.476
0.449,14.026
0.45,14.026
0.451,14.026
0.452,14.01
0.453,14.01
0.454,13.983
0.455,13.983
0.456,13.983
0.457,14.115
0.458,14.115
0.459,14.247
0.46,14.247
0.461,14.247
0.462,14.213
0.463,14.213
0.464,14.255
0.465,14.255
0.466,14.255
0.467,14.31
0.468,14.31
0.46900000000000003,14.291
0.47000000000000003,14.291
0.47100000000000003,
0.47200000000000003,14.469
0.47300000000000003,14.469
0.47400000000000003,14.615
0.47500000000000003,14.615
0.47600000000000003,14.615
0.47700000000000004,14.767
0.47800000000000004,14.767
0.47900000000000004,14.911
0.48000000000000004,14.911
0.48100000000000004,14.911
0.48200000000000004,14.303
0.48300000000000004,14.303
0.48400000000000004,13.704
0.48500000000000004,13.704
0.48600000000000004,13.704
0.48700000000000004,14.003
0.488,14.003
0.489,14.306
0.49,14.306
0.491,14.306
0.492,14.494
0.493,14.494
0.494,14.676
0.495,14.676
0.496,14.676
0.497,14.323
0.498,14.323
0.499,13.97
0.5,13.97
0.501,13.97
0.502,14.042
0.503,14.042
0.504,14.113
0.505,14.113
0.506,14.113
0.507,14.181
0.508,14.181
0.509,14.252
0.51,14.252
0.511,14.252
0.512,13.876
0.513,13.876
0.514,13.496
0.515,13.496
0.516,
0.517,13.39
0.518,13.39
0.519,13.27
0.52,13.27
0.521,13.27
0.522,13.432
0.523,13.432
0.524,13.59
0.525,13.59
0.526,13.59
0.527,13.701
0.528,13.701
0.529,13.793
0.53,13.793
0.531,13.793
0.532,13.681
0.533,13.681
0.534,13.627
0.535,13.627
0.536,13.627
0.537,13.453
0.538,13.453
0.539,13.278
0.54,13.278
0.541,13.278
0.542,13.358
0.543,13.358
0.544,13.421
0.545,13.421
0.546,13.421
0.547,13.355
0.548,13.355
0.549,13.282
0.55,13.282
0.551,
0.552,13.215
0.553,13.215
0.554,13.148
0.555,13.148
0.556,13.148
0.557,12.899
0.558,12.899
0.559,12.651
0.56,12.651
0.561,12.651
0.562,12.639
0.5630000000000001,12.639
0.5640000000000001,12.632
0.5650000000000001,12.632
0.5660000000000001,12.632
0.5670000000000001,12.516
0.5680000000000001,12.516
0.5690000000000001,11.201
0.5700000000000001,11.201
0.5710000000000001,11.201
0.5720000000000001,12.289
0.5730000000000001,12.289
0.5740000000000001,11.971
0.5750000000000001,11.971
0.5760000000000001,11.971
0.577,12.236
0.5780000000000001,12.236
0.579,12.474
0.5800000000000001,12.474
0.581,12.474
0.5820000000000001,12.61
0.583,12.61
0.5840000000000001,12.689
0.585,12.689
0.5860000000000001,12.689
0.587,11.743
0.5880000000000001,11.743
0.589,
0.5900000000000001,8.179
0.591,8.179
0.5920000000000001,9.321
0.593,9.321
0.5940000000000001,9.976
0.595,9.976
0.5960000000000001,9.976
0.597,11.317
0.5980000000000001,11.317
0.599,12.123
0.6000000000000001,12.123
0.601,12.123
0.6020000000000001,12.035
0.603,12.035
0.6040000000000001,12.177
0.605,12.177
0.6060000000000001,12.177
0.607,12.176
0.6080000000000001,12.176
0.609,12.175
0.61,12.175
0.611,12.175
0.612,12.14
0.613,12.14
0.614,12.102
0.615,12.102
0.616,12.102
0.617,12.336
0.618,12.336
0.619,12.555
0.62,12.555
0.621,12.555
0.622,12.518
0.623,12.518
0.624,12.478
0.625,12.478
0.626,12.478
0.627,11.955
0.628,11.955
0.629,11.58
0.63,11.58
0.631,11.58
0.632,11.886
0.633,11.886
0.634,12.547
0.635,12.547
0.636,12.547
0.637,12.737
0.638,12.737
0.639,12.989
0.64,12.989
0.641,12.989
0.642,12.899
0.643,12.899
0.644,12.67
0.645,12.67
0.646,12.67
0.647,11.281
0.648,11.281
0.649,12.459
0.65,12.459
0.651,12.459
0.652,11.495
0.653,11.495
0.654,11.389
0.655,11.389
0.656,11.389
0.657,11.476
0.658,11.476
0.659,12.967
0.66,12.967
0.661,12.967
0.662,13.209
0.663,13.209
0.664,13.536
0.665,13.536
0.666,13.536
0.667,13.552
0.668,13.552
0.669,13.569
0.67,13.569
0.671,
0.672,13.602
0.673,13.602
0.674,13.633
0.675,13.633
0.676,13.633
0.677,13.647
0.678,13.647
0.679,13.629
0.68,13.629
0.681,13.629
