lambda,radiance
0.4,5.102
0.401,
0.402,5.237
0.403,5.237
0.404,5.374
0.405,5.374
0.406,5.374
0.40700000000000003,5.551
0.40800000000000003,5.551
0.40900000000000003,5.731
0.41000000000000003,5.731
0.41100000000000003,5.731
0.41200000000000003,5.946
0.41300000000000003,5.946
0.41400000000000003,6.162
0.41500000000000004,6.162
0.41600000000000004,6.162
0.41700000000000004,6.129
0.41800000000000004,6.129
0.41900000000000004,6.093
0.42000000000000004,6.093
0.42100000000000004,6.093
0.42200000000000004,6.13
0.42300000000000004,6.13
0.42400000000000004,6.167
0.42500000000000004,6.167
0.42600000000000005,6.167
0.42700000000000005,5.888
0.42800000000000005,5.888
0.42900000000000005,5.6
0.43000000000000005,5.6
0.43100000000000005,5.6
0.43200000000000005,6.151
0.43300000000000005,6.151
0.43400000000000005,6.713
0.43500000000000005,6.713
0.43600000000000005,6.713
0.437,6.846
0.438,6.846
0.439,6.98
0.44,6.98
0.441,6.98
0.442,7.328
0.443,7.328
0.444,7.677
0.445,7.677
0.446,7.677
0.447,8.009
0.448,8.009
0.449,8.347
0.45,8.347
0.451,8.347
0.452,8.35
0.453,8.35
0.454,8.348
0.455,8.348
0.456,8.348
0.457,8.446
0.458,8.446
0.459,8.544
0.46,8.544
0.461,8.544
0.462,8.543
0.463,8.543
0.464,8.573
0.465,8.573
0.466,8.573
0.467,8.61
0.468,8.61
0.46900000000000003,8.615
0.47000000000000003,8.615
0.47100000000000003,
0.47200000000000003,8.74
0.47300000000000003,8.74
0.47400000000000003,8.851
0.47500000000000003,8.851
0.47600000000000003,8.851
0.47700000000000004,8.969
0.47800000000000004,8.969
0.47900000000000004,9.082
0.48000000000000004,9.082
0.48100000000000004,9.082
0.48200000000000004,8.732
0.48300000000000004,8.732
0.48400000000000004,8.383
0.48500000000000004,8.383
0.48600000000000004,8.383
0.48700000000000004,8.574
0.488,8.574
0.489,8.764
0.49,8.764
0.491,8.764
0.492,8.896
0.493,8.896
0.494,9.025
0.495,9.025
0.496,9.025
0.497,8.841
0.498,8.841
0.499,8.656
0.5,8.656
0.501,8.656
0.502,8.734
0.503,8.734
0.504,8.811
0.505,8.811
0.506,8.811
0.507,8.863
0.508,8.863
0.509,8.916
0.51,8.916
0.511,8.916
0.512,8.694
0.513,8.694
0.514,8.468
0.515,8.468
0.516,
0.517,8.424
0.518,8.424
0.519,8.374
0.52,8.374
0.521,8.374
0.522,8.503
0.523,8.503
0.524,8.631
0.525,8.631
0.526,8.631
0.527,8.732
0.528,8.732
0.529,8.824
0.53,8.824
0.531,8.824
0.532,8.782
0.533,8.782
0.534,8.767
0.535,8.767
0.536,8.767
0.537,8.674
0.538,8.674
0.539,8.58
0.54,8.58
0.541,8.58
0.542,8.65
0.543,8.65
0.544,8.712
0.545,8.712
0.546,8.712
0.547,8.693
0.548,8.693
0.549,8.671
0.55,8.671
0.551,
0.552,8.654
0.553,8.654
0.554,8.637
0.555,8.637
0.556,8.637
0.557,8.502
0.558,8.502
0.559,8.367
0.56,8.367
0.561,8.367
0.562,8.386
0.5630000000000001,8.386
0.5640000000000001,8.408
0.5650000000000001,8.408
0.5660000000000001,8.408
0.5670000000000001,8.357
0.5680000000000001,8.357
0.5690000000000001,7.693
0.5700000000000001,7.693
0.5710000000000001,7.693
0.5720000000000001,8.277
0.5730000000000001,8.277
0.5740000000000001,8.146
0.5750000000000001,8.146
0.5760000000000001,8.146
0.577,8.278
0.5780000000000001,8.278
0.579,8.391
0.5800000000000001,8.391
0.581,8.391
0.5820000000000001,8.471
0.583,8.471
0.5840000000000001,8.523
0.585,8.523
0.5860000000000001,8.523
0.587,8.003
0.5880000000000001,8.003
0.589,
0.5900000000000001,5.938
0.591,5.938
0.5920000000000001,6.637
0.593,6.637
0.5940000000000001,7.043
0.595,7.043
0.5960000000000001,7.043
0.597,7.775
0.5980000000000001,7.775
0.599,8.201
0.6000000000000001,8.201
0.601,8.201
0.6020000000000001,8.173
0.603,8.173
0.6040000000000001,8.258
0.605,8.258
0.6060000000000001,8.258
0.607,8.245
