lambda,radiance
0.4,2.836
0.401,
0.402,2.912
0.403,2.912
0.404,2.988
0.405,2.988
0.406,2.988
0.40700000000000003,3.088
0.40800000000000003,3.088
0.40900000000000003,3.189
0.41000000000000003,3.189
0.41100000000000003,3.189
0.41200000000000003,3.31
0.41300000000000003,3.31
0.41400000000000003,3.431
0.41500000000000004,3.431
0.41600000000000004,3.431
0.41700000000000004,3.414
0.41800000000000004,3.414
0.41900000000000004,3.394
0.42000000000000004,3.394
0.42100000000000004,3.394
0.42200000000000004,3.416
0.42300000000000004,3.416
0.42400000000000004,3.438
0.42500000000000004,3.438
0.42600000000000005,3.438
0.42700000000000005,3.283
0.42800000000000005,3.283
0.42900000000000005,3.124
0.43000000000000005,3.124
0.43100000000000005,3.124
0.43200000000000005,3.432
0.43300000000000005,3.432
0.43400000000000005,3.747
0.43500000000000005,3.747
0.43600000000000005,3.747
0.437,3.822
0.438,3.822
0.439,3.897
0.44,3.897
0.441,3.897
0.442,4.093
0.443,4.093
0.444,4.289
0.445,4.289
0.446,4.289
0.447,4.475
0.448,4.475
0.449,4.665
0.45,4.665
0.451,4.665
0.452,4.668
0.453,4.668
0.454,4.668
0.455,4.668
0.456,4.668
0.457,4.723
0.458,4.723
0.459,4.779
0.46,4.779
0.461,4.779
0.462,4.78
0.463,4.78
0.464,4.798
0.465,4.798
0.466,4.798
0.467,4.819
0.468,4.819
0.46900000000000003,4.823
0.47000000000000003,4.823
0.47100000000000003,
0.47200000000000003,4.894
0.47300000000000003,4.894
0.47400000000000003,4.957
0.47500000000000003,4.957
0.47600000000000003,4.957
0.47700000000000004,5.024
0.47800000000000004,5.024
0.47900000000000004,5.089
0.48000000000000004,5.089
0.48100000000000004,5.089
0.48200000000000004,4.893
0.48300000000000004,4.893
0.48400000000000004,4.698
0.48500000000000004,4.698
0.48600000000000004,4.698
0.48700000000000004,4.806
0.488,4.806
0.489,4.914
0.49,4.914
0.491,4.914
0.492,4.988
0.493,4.988
0.494,5.061
0.495,5.061
0.496,5.061
0.497,4.959
0.498,4.959
0.499,4.856
0.5,4.856
0.501,4.856
0.502,4.9
0.503,4.9
0.504,4.945
0.505,4.945
0.506,4.945
0.507,4.975
0.508,4.975
0.509,5.005
0.51,5.005
0.511,5.005
0.512,4.881
0.513,4.881
0.514,4.755
0.515,4.755
0.516,
0.517,4.731
0.518,4.731
0.519,4.703
0.52,4.703
0.521,4.703
0.522,4.776
0.523,4.776
0.524,4.849
0.525,4.849
0.526,4.849
0.527,4.906
0.528,4.906
0.529,4.959
0.53,4.959
0.531,4.959
0.532,4.936
0.533,4.936
0.534,4.928
0.535,4.928
0.536,4.928
0.537,4.876
0.538,4.876
0.539,4.824
0.54,4.824
0.541,4.824
0.542,4.864
0.543,4.864
0.544,4.899
0.545,4.899
0.546,4.899
0.547,4.889
0.548,4.889
0.549,4.877
0.55,4.877
0.551,
0.552,4.868
0.553,4.868
0.554,4.859
0.555,4.859
0.556,4.859
0.557,4.784
0.558,4.784
0.559,4.708
0.56,4.708
0.561,4.708
0.562,4.719
0.5630000000000001,4.719
0.5640000000000001,4.732
0.5650000000000001,4.732
0.5660000000000001,4.732
0.5670000000000001,4.704
0.5680000000000001,4.704
0.5690000000000001,4.33
0.5700000000000001,4.33
0.5710000000000001,4.33
0.5720000000000001,4.659
0.5730000000000001,4.659
0.5740000000000001,4.586
0.5750000000000001,4.586
0.5760000000000001,4.586
0.577,4.661
0.5780000000000001,4.661
0.579,4.725
0.5800000000000001,4.725
0.581,4.725
0.5820000000000001,4.77
0.583,4.77
0.5840000000000001,4.8
0.585,4.8
0.5860000000000001,4.8
0.587,4.508
0.5880000000000001,4.508
0.589,
0.5900000000000001,3.344
0.591,3.344
0.5920000000000001,3.738
0.593,3.738
0.5940000000000001,3.967
0.595,3.967
0.5960000000000001,3.967
0.597,4.38
0.5980000000000001,4.38
0.599,4.62
0.6000000000000001,4.62
0.601,4.62
0.6020000000000001,4.605
0.603,4.605
0.6040000000000001,4.653
0.605,4.653
0.6060000000000001,4.653
0.607,4.646
0.6080000000000001,4.646
0.609,4.639
0.61,4.639
0.611,4.639
0.612,4.616
0.613,4.616
0.614,4.592
0.615,4.592
0.616,4.592
0.617,4.672
0.618,4.672
0.619,4.748
0.62,4.748
0.621,4.748
0.622,4.727
0.623,4.727
0.624,4.704
0.625,4.704
0.626,4.704
0.627,4.556
0.628,4.556
0.629,4.434
0.63,4.434
0.631,4.434
0.632,4.538
0.633,4.538
0.634,4.725
0.635,4.725
0.636,4.725
0.637,4.776
0.638,4.776
0.639,4.84
0.64,4.84
0.641,4.84
0.642,4.813
0.643,4.813
0.644,4.746
0.645,4.746
0.646,4.746
0.647,4.312
0.648,4.312
0.649,4.659
0.65,4.659
0.651,4.659
0.652,4.352
0.653,4.352
0.654,4.29
0.655,4.29
0.656,4.29
0.657,4.33
0.658,4.33
0.659,4.789
0.66,4.789
0.661,4.789
0.662,4.863
0.663,4.863
0.664,4.96
0.665,4.96
0.666,4.96
0.667,4.959
0.668,4.959
0.669,4.958
0.67,4.958
0.671,
0.672,4.962
0.673,4.962
0.674,4.966
0.675,4.966
0.676,4.966
0.677,4.965
0.678,4.965
0.679,4.955
0.68,4.955
0.681,4.955
0.682,4.92
0.683,4.92
0.684,4.897
0.685,4.897
0.686,4.897
0.687,2.671
0.6880000000000001,2.671
0.6890000000000001,4.037
0.69,4.037
0.6910000000000001,4.037
0.692,4.289
0.6930000000000001,4.289
0.694,3.29
