lambda,radiance
0.4,7.776
0.401,
0.402,7.979
0.403,7.979
0.404,8.183
0.405,8.183
0.406,8.183
0.40700000000000003,8.45
0.40800000000000003,8.45
0.40900000000000003,8.721
0.41000000000000003,8.721
0.41100000000000003,8.721
0.41200000000000003,9.044
0.41300000000000003,9.044
0.41400000000000003,9.369
0.41500000000000004,9.369
0.41600000000000004,9.369
0.41700000000000004,9.316
0.41800000000000004,9.316
0.41900000000000004,9.258
0.42000000000000004,9.258
0.42100000000000004,9.258
0.42200000000000004,9.312
0.42300000000000004,9.312
0.42400000000000004,9.364
0.42500000000000004,9.364
0.42600000000000005,9.364
0.42700000000000005,8.938
0.42800000000000005,8.938
0.42900000000000005,8.498
0.43000000000000005,8.498
0.43100000000000005,8.498
0.43200000000000005,9.331
0.43300000000000005,9.331
0.43400000000000005,10.181
0.43500000000000005,10.181
0.43600000000000005,10.181
0.437,10.379
0.438,10.379
0.439,10.578
0.44,10.578
0.441,10.578
0.442,11.103
0.443,11.103
0.444,11.629
0.445,11.629
0.446,11.629
0.447,12.128
0.448,12.128
0.449,12.636
0.45,12.636
0.451,12.636
0.452,12.638
0.453,12.638
0.454,12.631
0.455,12.631
0.456,12.631
0.457,12.777
0.458,12.777
0.459,12.922
0.46,12.922
0.461,12.922
0.462,12.917
0.463,12.917
0.464,12.96
0.465,12.96
0.466,12.96
0.467,13.013
0.468,13.013
0.46900000000000003,13.016
0.47000000000000003,13.016
0.47100000000000003,
0.47200000000000003,13.202
0.47300000000000003,13.202
0.47400000000000003,13.368
0.47500000000000003,13.368
0.47600000000000003,13.368
0.47700000000000004,13.542
0.47800000000000004,13.542
0.47900000000000004,13.711
0.48000000000000004,13.711
0.48100000000000004,13.711
0.48200000000000004,13.179
0.48300000000000004,13.179
0.48400000000000004,12.65
0.48500000000000004,12.65
0.48600000000000004,12.65
0.48700000000000004,12.935
0.488,12.935
0.489,13.22
0.49,13.22
0.491,13.22
0.492,13.416
0.493,13.416
0.494,13.608
0.495,13.608
0.496,13.608
0.497,13.328
0.498,13.328
0.499,13.047
0.5,13.047
0.501,13.047
0.502,13.162
0.503,13.162
0.504,13.277
0.505,13.277
0.506,13.277
0.507,13.353
0.508,13.353
0.509,13.431
0.51,13.431
0.511,13.431
0.512,13.094
0.513,13.094
0.514,12.751
0.515,12.751
0.516,
0.517,12.683
0.518,12.683
0.519,12.605
0.52,12.605
0.521,12.605
0.522,12.798
0.523,12.798
0.524,12.988
0.525,12.988
0.526,12.988
0.527,13.138
0.528,13.138
0.529,13.276
0.53,13.276
0.531,13.276
0.532,13.21
0.533,13.21
0.534,13.185
0.535,13.185
0.536,13.185
0.537,13.044
0.538,13.044
0.539,12.9
0.54,12.9
0.541,12.9
0.542,13.004
0.543,13.004
0.544,13.096
0.545,13.096
0.546,13.096
0.547,13.065
0.548,13.065
0.549,13.03
