lambda,radiance
0.4,29.978
0.401,
0.402,30.71
0.403,30.71
0.404,31.447
0.405,31.447
0.406,31.447
0.40700000000000003,32.422
0.40800000000000003,32.422
0.40900000000000003,33.407
0.41000000000000003,33.407
0.41100000000000003,33.407
0.41200000000000003,34.589
0.41300000000000003,34.589
0.41400000000000003,35.775
0.41500000000000004,35.775
0.41600000000000004,35.775
0.41700000000000004,35.515
0.41800000000000004,35.515
0.41900000000000004,35.236
0.42000000000000004,35.236
0.42100000000000004,35.236
0.42200000000000004,35.385
0.42300000000000004,35.385
0.42400000000000004,35.526
0.42500000000000004,35.526
0.42600000000000005,35.526
0.42700000000000005,33.868
0.42800000000000005,33.868
0.42900000000000005,32.161
0.43000000000000005,32.161
0.43100000000000005,32.161
0.43200000000000005,35.274
0.43300000000000005,35.274
0.43400000000000005,38.438
0.43500000000000005,38.438
0.43600000000000005,38.438
0.437,39.141
0.438,39.141
0.439,39.845
0.44,39.845
0.441,39.845
0.442,41.775
0.443,41.775
0.444,43.702
0.445,43.702
0.446,43.702
0.447,45.52
0.448,45.52
0.449,47.363
0.45,47.363
0.451,47.363
0.452,47.313
0.453,47.313
0.454,47.244
0.455,47.244
0.456,47.244
0.457,47.788
0.458,47.788
0.459,48.331
0.46,48.331
0.461,48.331
0.462,48.312
0.463,48.312
0.464,48.362
0.465,48.362
0.466,48.362
0.467,48.431
0.468,48.431
0.46900000000000003,48.421
0.47000000000000003,48.421
0.47100000000000003,
0.47200000000000003,49.11
0.47300000000000003,49.11
0.47400000000000003,49.769
0.47500000000000003,49.769
0.47600000000000003,49.769
0.47700000000000004,50.473
0.47800000000000004,50.473
0.47900000000000004,51.17
0.48000000000000004,51.17
0.48100000000000004,51.17
0.48200000000000004,49.206
0.48300000000000004,49.206
0.48400000000000004,47.229
0.48500000000000004,47.229
0.48600000000000004,47.229
0.48700000000000004,48.214
0.488,48.214
0.489,49.189
0.49,49.189
0.491,49.189
0.492,49.928
0.493,49.928
0.494,50.661
0.495,50.661
0.496,50.661
0.497,49.777
0.498,49.777
0.499,48.883
0.5,48.883
0.501,48.883
0.502,49.478
0.503,49.478
0.504,50.073
0.505,50.073
0.506,50.073
0.507,50.321
0.508,50.321
0.509,50.569
0.51,50.569
0.511,50.569
0.512,49.287
0.513,49.287
0.514,47.989
0.515,47.989
0.516,
0.517,47.824
0.518,47.824
0.519,47.641
0.52,47.641
0.521,47.641
0.522,48.493
0.523,48.493
0.524,49.342
0.525,49.342
0.526,49.342
0.527,50.068
0.528,50.068
0.529,50.775
0.53,50.775
0.531,50.775
0.532,50.678
0.533,50.678
0.534,50.642
0.535,50.642
0.536,50.642
0.537,50.156
0.538,50.156
0.539,49.663
0.54,49.663
0.541,49.663
0.542,50.122
0.543,50.122
0.544,50.562
0.545,50.562
0.546,50.562
0.547,50.547
0.548,50.547
0.549,50.523
0.55,50.523
0.551,
0.552,50.577
0.553,50.577
0.554,50.631
0.555,50.631
0.556,50.631
0.557,50.003
0.558,50.003
0.559,49.372
0.56,49.372
0.561,49.372
0.562,49.646
0.5630000000000001,49.646
0.5640000000000001,49.925
0.5650000000000001,49.925
0.5660000000000001,49.925
0.5670000000000001,49.772
0.5680000000000001,49.772
0.5690000000000001,47.954
0.5700000000000001,47.954
0.5710000000000001,47.954
0.5720000000000001,49.812
0.5730000000000001,49.812
0.5740000000000001,49.754
0.5750000000000001,49.754
0.5760000000000001,49.754
0.577,49.975
0.5780000000000001,49.975
0.579,50.117
0.5800000000000001,50.117
0.581,50.117
0.5820000000000001,50.41
0.583,50.41
0.5840000000000001,50.632
0.585,50.632
0.5860000000000001,50.632
0.587,48.677
0.5880000000000001,48.677
0.589,
0.5900000000000001,41.033
0.591,41.033
0.5920000000000001,43.938
0.593,43.938
0.5940000000000001,45.663
0.595,45.663
0.5960000000000001,45.663
0.597,47.754
0.5980000000000001,47.754
0.599,48.813
0.6000000000000001,48.813
0.601,48.813
0.6020000000000001,48.873
0.603,48.873
0.6040000000000001,49.205
0.605,49.205
0.6060000000000001,49.205
0.607,48.958
0.6080000000000001,48.958
0.609,48.709
0.61,48.709
0.611,48.709
0.612,48.251
0.613,48.251
0.614,47.785
0.615,47.785
0.616,47.785
0.617,48.402
0.618,48.402
0.619,49.002
0.62,49.002
0.621,49.002
0.622,48.601
0.623,48.601
0.624,48.194
0.625,48.194
0.626,48.194
0.627,47.486
0.628,47.486
0.629,46.681
0.63,46.681
0.631,46.681
0.632,47.327
0.633,47.327
0.634,48.113
0.635,48.113
0.636,48.113
0.637,48.216
0.638,48.216
0.639,48.34
0.64,48.34
0.641,48.34
0.642,48.127
0.643,48.127
0.644,47.738
0.645,47.738
0.646,47.738
0.647,45.169
0.648,45.169
0.649,46.759
0.65,46.759
0.651,46.759
0.652,44.681
0.653,44.681
0.654,43.69
0.655,43.69
0.656,43.69
0.657,44.17
0.658,44.17
0.659,46.741
0.66,46.741
0.661,46.741
0.662,47.188
0.663,47.188
0.664,47.724
0.665,47.724
0.666,47.724
0.667,47.556
0.668,47.556
0.669,47.389
0.67,47.389
0.671,
0.672,47.278
0.673,47.278
0.674,47.163
0.675,47.163
0.676,47.163
0.677,47.018
0.678,47.018
0.679,46.839
0.68,46.839
0.681,46.839
0.682,46.452
0.683,46.452
0.684,46.11
0.685,46.11
0.686,46.11
0.687,31.598
0.6880000000000001,31.598
0.6890000000000001,40.767
0.69,40.767
0.6910000000000001,40.767
0.692,42.702
0.6930000000000001,42.702
0.694,36.533
0.6950000000000001,36.533
0.696,36.533
0.6970000000000001,44.085
0.698,44.085
0.6990000000000001,40.079
0.7,40.079
0.7010000000000001,40.079
0.702,41.956
0.7030000000000001,41.956
0.704,43.386
0.7050000000000001,43.386
0.706,43.386
0.7070000000000001,42.531
0.708,42.531
0.7090000000000001,42.77
0.71,42.77
0.7110000000000001,42.77
0.712,43.297
0.7130000000000001,43.297
0.714,40.618
0.7150000000000001,40.618
0.716,40.618
0.7170000000000001,28.354
0.718,28.354
0.7190000000000001,24.653
0.72,24.653
0.7210000000000001,24.653
0.722,41.612
0.7230000000000001,41.612
0.724,32.088
0.7250000000000001,32.088
0.726,32.088
0.7270000000000001,30.377
0.728,30.377
0.7290000000000001,33.964
0.73,33.964
0.7310000000000001,33.964
0.732,36.838
0.7330000000000001,36.838
0.734,37.092
0.7350000000000001,37.092
0.736,37.092
0.7370000000000001,40.007
0.738,40.007
0.7390000000000001,38.659
0.74,38.659
0.7410000000000001,38.659
0.742,40.693
0.7430000000000001,40.693
0.744,42.069
0.7450000000000001,42.069
0.746,42.069
0.7470000000000001,41.931
0.748,41.931
0.7490000000000001,41.756
0.75,41.756
0.7510000000000001,41.756
0.752,41.602
0.753,41.602
0.754,41.449
0.755,41.449
0.756,41.449
0.757,41.265
0.758,41.265
0.759,9.732
0.76,9.732
0.761,
0.762,22.107
0.763,22.107
0.764,26.545
0.765,26.545
0.766,26.545
0.767,37.053
0.768,37.053
0.769,39.511
0.77,39.511
0.771,39.511
0.772,39.919
0.773,39.919
0.774,40.018
0.775,40.018
0.776,40.018
0.777,39.945
0.778,39.945
0.779,39.818
0.78,39.818
0.781,39.818
0.782,39.706
0.783,39.706
0.784,39.441
0.785,39.441
0.786,39.441
0.787,37.633
0.788,37.633
0.789,36.191
0.79,36.191
0.791,36.191
0.792,37.634
0.793,37.634
0.794,37.1
0.795,37.1
0.796,37.1
0.797,37.451
0.798,37.451
0.799,37.702
0.8,37.702
0.801,37.702
0.802,36.95
0.803,36.95
0.804,35.519
0.805,35.519
0.806,35.519
0.807,37.011
0.808,37.011
0.809,36.148
0.81,36.148
0.811,36.148
0.812,31.513
0.8130000000000001,31.513
0.8140000000000001,24.575
0.8150000000000001,24.575
0.8160000000000001,24.575
0.817,26.108
0.8180000000000001,26.108
0.819,26.342
0.8200000000000001,26.342
0.821,26.342
0.8220000000000001,20.585
0.823,20.585
0.8240000000000001,29.721
0.825,29.721
0.8260000000000001,29.721
0.827,26.84
0.8280000000000001,26.84
0.829,31.173
0.8300000000000001,31.173
0.831,31.173
0.8320000000000001,26.054
0.833,26.054
0.8340000000000001,32.766
0.835,32.766
0.8360000000000001,32.766
0.837,32.898
0.8380000000000001,32.898
0.839,33.36
0.8400000000000001,33.36
0.841,33.36
0.8420000000000001,35.082
0.843,35.082
0.8440000000000001,34.59
0.845,34.59
0.8460000000000001,34.59
0.847,34.218
0.8480000000000001,34.218
0.849,33.407
0.8500000000000001,33.407
0.851,33.407
0.8520000000000001,32.412
0.853,32.412
0.8540000000000001,32.039
0.855,32.039
0.8560000000000001,32.039
0.857,32.959
0.8580000000000001,32.959
0.859,34.364
0.8600000000000001,34.364
0.861,
0.8620000000000001,33.547
0.863,33.547
0.8640000000000001,32.757
0.865,32.757
0.8660000000000001,32.757
0.867,32.97
0.8680000000000001,32.97
0.869,33.201
0.8700000000000001,33.201
0.871,33.201
0.8720000000000001,33.782
0.873,33.782
0.8740000000000001,34.333
0.875,34.333
0.8760000000000001,34.333
0.877,34.084
0.8780000000000001,34.084
0.879,33.784
0.88,33.784
0.881,33.784
0.882,33.295
0.883,33.295
0.884,33.303
0.885,33.303
0.886,33.303
0.887,33.209
0.888,33.209
0.889,32.192
0.89,32.192
0.891,32.192
0.892,32.509
0.893,32.509
0.894,26.36
0.895,26.36
0.896,26.36
0.897,20.651
0.898,20.651
0.899,19.666
0.9,19.666
