lambda,radiance
0.4,133.378
0.401,
0.402,136.255
0.403,136.255
0.404,139.144
0.405,139.144
0.406,139.144
0.40700000000000003,143.077
0.40800000000000003,143.077
0.40900000000000003,147.044
0.41000000000000003,147.044
0.41100000000000003,147.044
0.41200000000000003,151.858
0.41300000000000003,151.858
0.41400000000000003,156.675
0.41500000000000004,156.675
0.41600000000000004,156.675
0.41700000000000004,155.162
0.41800000000000004,155.162
0.41900000000000004,153.577
0.42000000000000004,153.577
0.42100000000000004,153.577
0.42200000000000004,153.872
0.42300000000000004,153.872
0.42400000000000004,154.132
0.42500000000000004,154.132
0.42600000000000005,154.132
0.42700000000000005,146.61
0.42800000000000005,146.61
0.42900000000000005,138.919
0.43000000000000005,138.919
0.43100000000000005,138.919
0.43200000000000005,152.04
0.43300000000000005,152.04
0.43400000000000005,165.331
0.43500000000000005,165.331
0.43600000000000005,165.331
0.437,168.005
0.438,168.005
0.439,170.686
0.44,170.686
0.441,170.686
0.442,178.597
0.443,178.597
0.444,186.493
0.445,186.493
0.446,186.493
0.447,193.907
0.448,193.907
0.449,201.405
0.45,201.405
0.451,201.405
0.452,200.848
0.453,200.848
0.454,200.218
0.455,200.218
0.456,200.218
0.457,202.189
0.458,202.189
0.459,204.153
0.46,204.153
0.461,204.153
0.462,203.749
0.463,203.749
0.464,203.64
0.465,203.64
0.466,203.64
0.467,203.616
0.468,203.616
0.46900000000000003,203.263
0.47000000000000003,203.263
0.47100000000000003,
0.47200000000000003,205.849
0.47300000000000003,205.849
0.47400000000000003,208.303
0.47500000000000003,208.303
0.47600000000000003,208.303
0.47700000000000004,210.947
0.47800000000000004,210.947
0.47900000000000004,213.555
0.48000000000000004,213.555
0.48100000000000004,213.555
0.48200000000000004,205.07
0.48300000000000004,205.07
0.48400000000000004,196.558
0.48500000000000004,196.558
0.48600000000000004,196.558
0.48700000000000004,200.389
0.488,200.389
0.489,204.192
0.49,204.192
0.491,204.192
0.492,207.015
0.493,207.015
0.494,209.816
0.495,209.816
0.496,209.816
0.497,205.918
0.498,205.918
0.499,201.997
0.5,201.997
0.501,201.997
0.502,204.229
0.503,204.229
0.504,206.459
0.505,206.459
0.506,206.459
0.507,207.259
0.508,207.259
0.509,208.063
0.51,208.063
0.511,208.063
0.512,202.576
0.513,202.576
0.514,197.037
0.515,197.037
0.516,
0.517,196.16
0.518,196.16
0.519,195.211
0.52,195.211
0.521,195.211
0.522,198.506
0.523,198.506
0.524,201.783
0.525,201.783
0.526,201.783
0.527,204.554
0.528,204.554
0.529,207.246
0.53,207.246
0.531,207.246
0.532,206.655
0.533,206.655
0.534,206.318
0.535,206.318
0.536,206.318
0.537,204.15
0.538,204.15
0.539,201.963
0.54,201.963
0.541,201.963
0.542,203.649
0.543,203.649
0.544,205.256
0.545,205.256
0.546,205.256
0.547,205.018
0.548,205.018
0.549,204.742
0.55,204.742
0.551,
0.552,204.827
0.553,204.827
0.554,204.908
0.555,204.908
0.556,204.908
0.557,202.237
0.558,202.237
0.559,199.554
0.56,199.554
0.561,199.554
0.562,200.533
0.5630000000000001,200.533
0.5640000000000001,201.533
0.5650000000000001,201.533
0.5660000000000001,201.533
0.5670000000000001,200.79
0.5680000000000001,200.79
0.5690000000000001,193.336
0.5700000000000001,193.336
0.5710000000000001,193.336
0.5720000000000001,200.703
0.5730000000000001,200.703
0.5740000000000001,200.349
0.5750000000000001,200.349
0.5760000000000001,200.349
0.577,201.119
0.5780000000000001,201.119
0.579,201.572
0.5800000000000001,201.572
0.581,201.572
0.5820000000000001,202.632
0.583,202.632
0.5840000000000001,203.405
0.585,203.405
0.5860000000000001,203.405
0.587,195.437
0.5880000000000001,195.437
0.589,
0.5900000000000001,164.653
0.591,164.653
0.5920000000000001,176.218
0.593,176.218
0.5940000000000001,183.041
0.595,183.041
0.5960000000000001,183.041
0.597,191.325
0.5980000000000001,191.325
0.599,195.471
0.6000000000000001,195.471
0.601,195.471
0.6020000000000001,195.611
0.603,195.611
0.6040000000000001,196.843
0.605,196.843
0.6060000000000001,196.843
0.607,195.755
0.6080000000000001,195.755
0.609,194.664
0.61,194.664
0.611,194.664
0.612,192.741
0.613,192.741
0.614,190.789
0.615,190.789
0.616,190.789
0.617,193.161
0.618,193.161
0.619,195.461
0.62,195.461
0.621,195.461
0.622,193.77
0.623,193.77
0.624,192.058
0.625,192.058
0.626,192.058
0.627,189.152
0.628,189.152
0.629,185.862
0.63,185.862
0.631,185.862
