lambda,radiance
0.4,11.37
0.401,
0.402,11.635
0.403,11.635
0.404,11.902
0.405,11.902
0.406,11.902
0.40700000000000003,12.259
0.40800000000000003,12.259
0.40900000000000003,12.62
0.41000000000000003,12.62
0.41100000000000003,12.62
0.41200000000000003,13.054
0.41300000000000003,13.054
0.41400000000000003,13.491
0.41500000000000004,13.491
0.41600000000000004,13.491
0.41700000000000004,13.383
0.41800000000000004,13.383
0.41900000000000004,13.268
0.42000000000000004,13.268
0.42100000000000004,13.268
0.42200000000000004,13.315
0.42300000000000004,13.315
0.42400000000000004,13.359
0.42500000000000004,13.359
0.42600000000000005,13.359
0.42700000000000005,12.721
0.42800000000000005,12.721
0.42900000000000005,12.064
0.43000000000000005,12.064
0.43100000000000005,12.064
0.43200000000000005,13.214
0.43300000000000005,13.214
0.43400000000000005,14.382
0.43500000000000005,14.382
0.43600000000000005,14.382
0.437,14.626
0.438,14.626
0.439,14.872
0.44,14.872
0.441,14.872
0.442,15.574
0.443,15.574
0.444,16.276
0.445,16.276
0.446,16.276
0.447,16.94
0.448,16.94
0.449,17.619
0.45,17.619
0.451,17.619
0.452,17.586
0.453,17.586
0.454,17.539
0.455,17.539
0.456,17.539
0.457,17.689
0.458,17.689
0.459,17.838
0.46,17.838
0.461,17.838
0.462,17.781
0.463,17.781
0.464,17.824
0.465,17.824
0.466,17.824
0.467,17.886
0.468,17.886
0.46900000000000003,17.849
0.47000000000000003,17.849
0.47100000000000003,
0.47200000000000003,18.056
0.47300000000000003,18.056
0.47400000000000003,18.22
0.47500000000000003,18.22
0.47600000000000003,18.22
0.47700000000000004,18.392
0.47800000000000004,18.392
0.47900000000000004,18.552
0.48000000000000004,18.552
0.48100000000000004,18.552
0.48200000000000004,17.78
0.48300000000000004,17.78
0.48400000000000004,17.022
0.48500000000000004,17.022
0.48600000000000004,17.022
0.48700000000000004,17.385
0.488,17.385
0.489,17.754
0.49,17.754
0.491,17.754
0.492,17.975
0.493,17.975
0.494,18.188
0.495,18.188
0.496,18.188
0.497,17.728
0.498,17.728
0.499,17.271
0.5,17.271
0.501,17.271
0.502,17.339
0.503,17.339
0.504,17.406
0.505,17.406
0.506,17.406
0.507,17.481
0.508,17.481
0.509,17.56
0.51,17.56
0.511,17.56
0.512,17.087
0.513,17.087
0.514,16.61
0.515,16.61
0.516,
0.517,16.464
0.518,16.464
0.519,16.3
0.52,16.3
0.521,16.3
0.522,16.483
0.523,16.483
0.524,16.659
0.525,16.659
0.526,16.659
0.527,16.777
0.528,16.777
0.529,16.87
0.53,16.87
0.531,16.87
0.532,16.714
0.533,16.714
0.534,16.635
0.535,16.635
0.536,16.635
0.537,16.411
0.538,16.411
0.539,16.185
0.54,16.185
0.541,16.185
0.542,16.271
0.543,16.271
0.544,16.333
0.545,16.333
0.546,16.333
0.547,16.239
0.548,16.239
0.549,16.137
0.55,16.137
0.551,
0.552,16.039
0.553,16.039
0.554,15.942
0.555,15.942
0.556,15.942
0.557,15.625
0.558,15.625
0.559,15.309
0.56,15.309
0.561,15.309
0.562,15.279
0.5630000000000001,15.279
0.5640000000000001,15.256
0.5650000000000001,15.256
0.5660000000000001,15.256
0.5670000000000001,15.102
0.5680000000000001,15.102
0.5690000000000001,13.419
0.5700000000000001,13.419
0.5710000000000001,13.419
0.5720000000000001,14.792
0.5730000000000001,14.792
0.5740000000000001,14.37
0.5750000000000001,14.37
0.5760000000000001,14.37
0.577,14.706
0.5780000000000001,14.706
0.579,15.013
0.5800000000000001,15.013
0.581,15.013
0.5820000000000001,15.18
0.583,15.18
0.5840000000000001,15.273
0.585,15.273
0.5860000000000001,15.273
0.587,14.082
0.5880000000000001,14.082
0.589,
0.5900000000000001,9.664
0.591,9.664
0.5920000000000001,11.061
0.593,11.061
0.5940000000000001,11.86
0.595,11.86
0.5960000000000001,11.86
0.597,13.539
0.5980000000000001,13.539
0.599,14.555
0.6000000000000001,14.555
0.601,14.555
0.6020000000000001,14.433
0.603,14.433
0.6040000000000001,14.607
0.605,14.607
0.6060000000000001,14.607
0.607,14.61
0.6080000000000001,14.61
0.609,14.613
0.61,14.613
0.611,14.613
0.612,14.578
0.613,14.578
0.614,14.538
0.615,14.538
0.616,14.538
0.617,14.826
0.618,14.826
0.619,15.094
0.62,15.094
0.621,15.094
0.622,15.054
0.623,15.054
0.624,15.011
0.625,15.011
0.626,15.011
0.627,14.343
0.628,14.343
0.629,13.876
0.63,13.876
0.631,13.876
0.632,14.251
0.633,14.251
0.634,15.095
0.635,15.095
0.636,15.095
0.637,15.338
0.638,15.338
0.639,15.665
0.64,15.665
0.641,15.665
0.642,15.551
0.643,15.551
0.644,15.258
0.645,15.258
0.646,15.258
0.647,13.523
0.648,13.523
0.649,15.011
0.65,15.011
0.651,15.011
0.652,13.808
0.653,13.808
0.654,13.698
0.655,13.698
0.656,13.698
0.657,13.797
0.658,13.797
0.659,15.667
0.66,15.667
0.661,15.667
0.662,15.971
0.663,15.971
0.664,16.385
0.665,16.385
0.666,16.385
0.667,16.409
0.668,16.409
0.669,16.435
0.67,16.435
0.671,
0.672,16.48
0.673,16.48
0.674,16.523
0.675,16.523
0.676,16.523
0.677,16.545
0.678,16.545
0.679,16.526
0.68,16.526
0.681,16.526
0.682,16.416
0.683,16.416
0.684,16.362
0.685,16.362
0.686,16.362
0.687,7.747
0.6880000000000001,7.747
0.6890000000000001,12.907
0.69,12.907
0.6910000000000001,12.907
0.692,13.788
0.6930000000000001,13.788
0.694,9.931
0.6950000000000001,9.931
0.696,9.931
0.6970000000000001,15.059
0.698,15.059
0.6990000000000001,12.519
0.7,12.519
0.7010000000000001,12.519
0.702,13.994
0.7030000000000001,13.994
0.704,14.733
0.7050000000000001,14.733
0.706,14.733
0.7070000000000001,13.911
0.708,13.911
0.7090000000000001,14.175
0.71,14.175
0.7110000000000001,14.175
0.712,15.001
0.7130000000000001,15.001
0.714,12.855
0.7150000000000001,12.855
0.716,12.855
0.7170000000000001,6.507
0.718,6.507
0.7190000000000001,5.147
0.72,5.147
0.7210000000000001,5.147
0.722,14.261
0.7230000000000001,14.261
0.724,8.122
0.7250000000000001,8.122
0.726,8.122
0.7270000000000001,7.787
0.728,7.787
0.7290000000000001,9.135
0.73,9.135
0.7310000000000001,9.135
0.732,11.367
0.7330000000000001,11.367
0.734,11.014
0.7350000000000001,11.014
0.736,11.014
0.7370000000000001,13.289
0.738,13.289
0.7390000000000001,12.619
0.74,12.619
0.7410000000000001,12.619
0.742,14.124
0.7430000000000001,14.124
0.744,15.512
0.7450000000000001,15.512
0.746,15.512
0.7470000000000001,15.531
0.748,15.531
0.7490000000000001,15.505
0.75,15.505
0.7510000000000001,15.505
0.752,15.467
0.753,15.467
0.754,15.428
0.755,15.428
0.756,15.428
0.757,15.378
0.758,15.378
0.759,0.937
0.76,0.937
0.761,
0.762,4.645
0.763,4.645
0.764,6.691
0.765,6.691
0.766,6.691
0.767,12.759
0.768,12.759
0.769,14.575
0.77,14.575
0.771,14.575
0.772,14.947
0.773,14.947
0.774,15.101
0.775,15.101
0.776,15.101
0.777,15.116
0.778,15.116
0.779,15.06
0.78,15.06
0.781,15.06
0.782,15.035
0.783,15.035
0.784,14.811
0.785,14.811
0.786,14.811
0.787,13.141
0.788,13.141
0.789,12.102
0.79,12.102
0.791,12.102
0.792,13.632
0.793,13.632
0.794,13.134
0.795,13.134
0.796,13.134
0.797,13.387
0.798,13.387
0.799,13.635
0.8,13.635
0.801,13.635
0.802,13.128
0.803,13.128
0.804,11.91
0.805,11.91
0.806,11.91
0.807,13.429
0.808,13.429
0.809,12.661
0.81,12.661
0.811,12.661
0.812,9.167
0.8130000000000001,9.167
0.8140000000000001,5.81
0.8150000000000001,5.81
0.8160000000000001,5.81
0.817,7.027
0.8180000000000001,7.027
0.819,7.239
0.8200000000000001,7.239
0.821,7.239
0.8220000000000001,4.398
0.823,4.398
0.8240000000000001,9.103
0.825,9.103
0.8260000000000001,9.103
0.827,7.463
0.8280000000000001,7.463
0.829,9.865
0.8300000000000001,9.865
0.831,9.865
0.8320000000000001,7.161
0.833,7.161
0.8340000000000001,10.928
0.835,10.928
0.8360000000000001,10.928
0.837,10.852
0.8380000000000001,10.852
0.839,11.185
0.8400000000000001,11.185
0.841,11.185
0.8420000000000001,13.061
0.843,13.061
0.8440000000000001,12.652
0.845,12.652
0.8460000000000001,12.652
0.847,12.734
0.8480000000000001,12.734
0.849,12.29
0.8500000000000001,12.29
0.851,12.29
0.8520000000000001,11.809
0.853,11.809
0.8540000000000001,11.974
0.855,11.974
0.8560000000000001,11.974
0.857,12.222
0.8580000000000001,12.222
0.859,13.053
0.8600000000000001,13.053
0.861,
0.8620000000000001,12.728
0.863,12.728
0.8640000000000001,12.442
0.865,12.442
0.8660000000000001,12.442
0.867,12.514
0.8680000000000001,12.514
0.869,12.611
0.8700000000000001,12.611
0.871,12.611
0.8720000000000001,12.833
0.873,12.833
0.8740000000000001,13.013
0.875,13.013
0.8760000000000001,13.013
0.877,12.921
0.8780000000000001,12.921
0.879,12.767
0.88,12.767
0.881,12.767
0.882,12.323
0.883,12.323
0.884,12.452
0.885,12.452
0.886,12.452
0.887,12.462
0.888,12.462
0.889,11.542
0.89,11.542
0.891,11.542
0.892,11.945
0.893,11.945
0.894,7.642
0.895,7.642
0.896,7.642
0.897,4.947
0.898,4.947
0.899,4.626
0.9,4.626
