lambda,radiance
0.4,0.675
0.401,
0.402,0.693
0.403,0.693
0.404,0.711
0.405,0.711
0.406,0.711
0.40700000000000003,0.735
0.40800000000000003,0.735
0.40900000000000003,0.76
0.41000000000000003,0.76
0.41100000000000003,0.76
0.41200000000000003,0.789
0.41300000000000003,0.789
0.41400000000000003,0.818
0.41500000000000004,0.818
0.41600000000000004,0.818
0.41700000000000004,0.814
0.41800000000000004,0.814
0.41900000000000004,0.809
0.42000000000000004,0.809
0.42100000000000004,0.809
0.42200000000000004,0.815
0.42300000000000004,0.815
0.42400000000000004,0.82
0.42500000000000004,0.82
0.42600000000000005,0.82
0.42700000000000005,0.784
0.42800000000000005,0.784
0.42900000000000005,0.746
0.43000000000000005,0.746
0.43100000000000005,0.746
0.43200000000000005,0.819
0.43300000000000005,0.819
0.43400000000000005,0.895
0.43500000000000005,0.895
0.43600000000000005,0.895
0.437,0.913
0.438,0.913
0.439,0.931
0.44,0.931
0.441,0.931
0.442,0.978
0.443,0.978
0.444,1.025
0.445,1.025
0.446,1.025
0.447,1.07
0.448,1.07
0.449,1.115
0.45,1.115
0.451,1.115
0.452,1.116
0.453,1.116
0.454,1.116
0.455,1.116
0.456,1.116
0.457,1.13
0.458,1.13
0.459,1.144
0.46,1.144
0.461,1.144
0.462,1.144
0.463,1.144
0.464,1.148
0.465,1.148
0.466,1.148
0.467,1.154
0.468,1.154
0.46900000000000003,1.155
0.47000000000000003,1.155
0.47100000000000003,
0.47200000000000003,1.172
0.47300000000000003,1.172
0.47400000000000003,1.187
0.47500000000000003,1.187
0.47600000000000003,1.187
0.47700000000000004,1.203
0.47800000000000004,1.203
0.47900000000000004,1.219
0.48000000000000004,1.219
0.48100000000000004,1.219
0.48200000000000004,1.172
0.48300000000000004,1.172
0.48400000000000004,1.126
0.48500000000000004,1.126
0.48600000000000004,1.126
0.48700000000000004,1.152
0.488,1.152
0.489,1.178
0.49,1.178
0.491,1.178
0.492,1.196
0.493,1.196
0.494,1.214
0.495,1.214
0.496,1.214
0.497,1.189
0.498,1.189
0.499,1.164
0.5,1.164
0.501,1.164
0.502,1.175
0.503,1.175
0.504,1.186
0.505,1.186
0.506,1.186
0.507,1.193
0.508,1.193
0.509,1.201
0.51,1.201
0.511,1.201
0.512,1.171
0.513,1.171
0.514,1.141
0.515,1.141
0.516,
0.517,1.135
0.518,1.135
0.519,1.129
0.52,1.129
0.521,1.129
0.522,1.146
0.523,1.146
0.524,1.164
0.525,1.164
0.526,1.164
0.527,1.177
0.528,1.177
0.529,1.19
0.53,1.19
0.531,1.19
0.532,1.185
0.533,1.185
0.534,1.183
0.535,1.183
0.536,1.183
0.537,1.17
0.538,1.17
0.539,1.158
0.54,1.158
0.541,1.158
0.542,1.168
0.543,1.168
0.544,1.176
0.545,1.176
0.546,1.176
0.547,1.174
0.548,1.174
0.549,1.171
0.55,1.171
0.551,
0.552,1.169
0.553,1.169
0.554,1.167
0.555,1.167
0.556,1.167
0.557,1.148
0.558,1.148
0.559,1.13
0.56,1.13
0.561,1.13
0.562,1.133
0.5630000000000001,1.133
0.5640000000000001,1.136
0.5650000000000001,1.136
0.5660000000000001,1.136
0.5670000000000001,1.129
0.5680000000000001,1.129
0.5690000000000001,1.039
0.5700000000000001,1.039
0.5710000000000001,1.039
0.5720000000000001,1.118
0.5730000000000001,1.118
0.5740000000000001,1.101
0.5750000000000001,1.101
0.5760000000000001,1.101
0.577,1.119
0.5780000000000001,1.119
0.579,1.135
0.5800000000000001,1.135
0.581,1.135
0.5820000000000001,1.146
0.583,1.146
0.5840000000000001,1.153
0.585,1.153
0.5860000000000001,1.153
0.587,1.082
0.5880000000000001,1.082
0.589,
0.5900000000000001,0.801
0.591,0.801
0.5920000000000001,0.896
0.593,0.896
0.5940000000000001,0.952
0.595,0.952
0.5960000000000001,0.952
0.597,1.052
0.5980000000000001,1.052
0.599,1.11
0.6000000000000001,1.11
0.601,1.11
0.6020000000000001,1.106
0.603,1.106
0.6040000000000001,1.118
0.605,1.118
0.6060000000000001,1.118
0.607,1.116
0.6080000000000001,1.116
0.609,1.115
0.61,1.115
0.611,1.115
0.612,1.11
0.613,1.11
0.614,1.104
0.615,1.104
0.616,1.104
0.617,1.123
0.618,1.123
0.619,1.142
0.62,1.142
0.621,1.142
0.622,1.137
0.623,1.137
0.624,1.132
0.625,1.132
0.626,1.132
0.627,1.096
0.628,1.096
0.629,1.066
0.63,1.066
0.631,1.066
0.632,1.091
0.633,1.091
0.634,1.137
0.635,1.137
0.636,1.137
0.637,1.149
0.638,1.149
0.639,1.165
0.64,1.165
0.641,1.165
0.642,1.159
0.643,1.159
0.644,1.143
0.645,1.143
0.646,1.143
0.647,1.037
0.648,1.037
0.649,1.122
0.65,1.122
0.651,1.122
0.652,1.047
0.653,1.047
0.654,1.033
0.655,1.033
0.656,1.033
0.657,1.042
0.658,1.042
0.659,1.154
0.66,1.154
0.661,1.154
0.662,1.172
0.663,1.172
0.664,1.196
0.665,1.196
0.666,1.196
0.667,1.195
0.668,1.195
0.669,1.195
0.67,1.195
0.671,
0.672,1.196
0.673,1.196
0.674,1.197
0.675,1.197
0.676,1.197
0.677,1.197
0.678,1.197
0.679,1.195
0.68,1.195
0.681,1.195
0.682,1.187
0.683,1.187
0.684,1.181
0.685,1.181
0.686,1.181
0.687,0.641
0.6880000000000001,0.641
0.6890000000000001,0.972
0.69,0.972
0.6910000000000001,0.972
0.692,1.034
0.6930000000000001,1.034
0.694,0.791
0.6950000000000001,0.791
0.696,0.791
0.6970000000000001,1.106
0.698,1.106
0.6990000000000001,0.948
0.7,0.948
0.7010000000000001,0.948
0.702,1.035
0.7030000000000001,1.035
0.704,1.085
0.7050000000000001,1.085
0.706,1.085
0.7070000000000001,1.041
0.708,1.041
0.7090000000000001,1.057
0.71,1.057
0.7110000000000001,1.057
0.712,1.098
0.7130000000000001,1.098
0.714,0.974
0.7150000000000001,0.974
0.716,0.974
0.7170000000000001,0.553
0.718,0.553
0.7190000000000001,0.453
0.72,0.453
0.7210000000000001,0.453
0.722,1.048
0.7230000000000001,1.048
0.724,0.666
0.7250000000000001,0.666
0.726,0.666
0.7270000000000001,0.636
0.728,0.636
0.7290000000000001,0.734
0.73,0.734
0.7310000000000001,0.734
0.732,0.868
0.7330000000000001,0.868
0.734,0.855
0.7350000000000001,0.855
0.736,0.855
0.7370000000000001,0.992
0.738,0.992
0.7390000000000001,0.947
0.74,0.947
0.7410000000000001,0.947
0.742,1.038
0.7430000000000001,1.038
0.744,1.112
0.7450000000000001,1.112
0.746,1.112
0.7470000000000001,1.112
0.748,1.112
0.7490000000000001,1.109
0.75,1.109
0.7510000000000001,1.109
0.752,1.106
0.753,1.106
0.754,1.104
0.755,1.104
0.756,1.104
0.757,1.1
0.758,1.1
0.759,0.111
0.76,0.111
0.761,
0.762,0.411
0.763,0.411
0.764,0.554
0.765,0.554
0.766,0.554
0.767,0.941
0.768,0.941
0.769,1.047
0.77,1.047
0.771,1.047
0.772,1.068
0.773,1.068
0.774,1.076
0.775,1.076
0.776,1.076
0.777,1.076
0.778,1.076
0.779,1.073
0.78,1.073
0.781,1.073
0.782,1.071
0.783,1.071
0.784,1.059
0.785,1.059
0.786,1.059
0.787,0.967
0.788,0.967
0.789,0.904
0.79,0.904
0.791,0.904
0.792,0.988
0.793,0.988
0.794,0.962
0.795,0.962
0.796,0.962
0.797,0.978
0.798,0.978
0.799,0.992
0.8,0.992
0.801,0.992
0.802,0.961
0.803,0.961
0.804,0.892
0.805,0.892
0.806,0.892
0.807,0.977
0.808,0.977
0.809,0.934
0.81,0.934
0.811,0.934
0.812,0.723
0.8130000000000001,0.723
0.8140000000000001,0.494
0.8150000000000001,0.494
0.8160000000000001,0.494
0.817,0.57
0.8180000000000001,0.57
0.819,0.583
0.8200000000000001,0.583
0.821,0.583
0.8220000000000001,0.388
0.823,0.388
0.8240000000000001,0.704
0.825,0.704
0.8260000000000001,0.704
0.827,0.598
0.8280000000000001,0.598
0.829,0.754
0.8300000000000001,0.754
0.831,0.754
0.8320000000000001,0.577
0.833,0.577
0.8340000000000001,0.821
0.835,0.821
0.8360000000000001,0.821
0.837,0.82
0.8380000000000001,0.82
0.839,0.841
0.8400000000000001,0.841
0.841,0.841
0.8420000000000001,0.943
0.843,0.943
0.8440000000000001,0.921
0.845,0.921
0.8460000000000001,0.921
0.847,0.921
0.8480000000000001,0.921
0.849,0.893
0.8500000000000001,0.893
0.851,0.893
0.8520000000000001,0.861
0.853,0.861
0.8540000000000001,0.865
