lambda,radiance
0.4,10.106
0.401,
0.402,10.365
0.403,10.365
0.404,10.626
0.405,10.626
0.406,10.626
0.40700000000000003,10.969
0.40800000000000003,10.969
0.40900000000000003,11.316
0.41000000000000003,11.316
0.41100000000000003,11.316
0.41200000000000003,11.73
0.41300000000000003,11.73
0.41400000000000003,12.148
0.41500000000000004,12.148
0.41600000000000004,12.148
0.41700000000000004,12.075
0.41800000000000004,12.075
0.41900000000000004,11.995
0.42000000000000004,11.995
0.42100000000000004,11.995
0.42200000000000004,12.061
0.42300000000000004,12.061
0.42400000000000004,12.124
0.42500000000000004,12.124
0.42600000000000005,12.124
0.42700000000000005,11.569
0.42800000000000005,11.569
0.42900000000000005,10.996
0.43000000000000005,10.996
0.43100000000000005,10.996
0.43200000000000005,12.07
0.43300000000000005,12.07
0.43400000000000005,13.165
0.43500000000000005,13.165
0.43600000000000005,13.165
0.437,13.417
0.438,13.417
0.439,13.67
0.44,13.67
0.441,13.67
0.442,14.345
0.443,14.345
0.444,15.019
0.445,15.019
0.446,15.019
0.447,15.659
0.448,15.659
0.449,16.312
0.45,16.312
0.451,16.312
0.452,16.31
0.453,16.31
0.454,16.297
0.455,16.297
0.456,16.297
0.457,16.48
0.458,16.48
0.459,16.662
0.46,16.662
0.461,16.662
0.462,16.651
0.463,16.651
0.464,16.704
0.465,16.704
0.466,16.704
0.467,16.768
0.468,16.768
0.46900000000000003,16.769
0.47000000000000003,16.769
0.47100000000000003,
0.47200000000000003,17.004
0.47300000000000003,17.004
0.47400000000000003,17.212
0.47500000000000003,17.212
0.47600000000000003,17.212
0.47700000000000004,17.432
0.47800000000000004,17.432
0.47900000000000004,17.644
0.48000000000000004,17.644
0.48100000000000004,17.644
0.48200000000000004,16.956
0.48300000000000004,16.956
0.48400000000000004,16.271
0.48500000000000004,16.271
0.48600000000000004,16.271
0.48700000000000004,16.635
0.488,16.635
0.489,16.998
0.49,16.998
0.491,16.998
0.492,17.246
0.493,17.246
0.494,17.49
0.495,17.49
0.496,17.49
0.497,17.125
0.498,17.125
0.499,16.76
0.5,16.76
0.501,16.76
0.502,16.904
0.503,16.904
0.504,17.046
0.505,17.046
0.506,17.046
0.507,17.142
0.508,17.142
0.509,17.239
0.51,17.239
0.511,17.239
0.512,16.803
0.513,16.803
0.514,16.36
0.515,16.36
0.516,
0.517,16.27
0.518,16.27
0.519,16.166
0.52,16.166
0.521,16.166
0.522,16.41
0.523,16.41
0.524,16.649
0.525,16.649
0.526,16.649
0.527,16.838
0.528,16.838
0.529,17.01
0.53,17.01
0.531,17.01
0.532,16.922
0.533,16.922
0.534,16.887
0.535,16.887
0.536,16.887
0.537,16.702
0.538,16.702
0.539,16.516
0.54,16.516
0.541,16.516
0.542,16.646
0.543,16.646
0.544,16.76
0.545,16.76
0.546,16.76
0.547,16.718
0.548,16.718
0.549,16.669
0.55,16.669
0.551,
0.552,16.632
0.553,16.632
0.554,16.595
0.555,16.595
0.556,16.595
0.557,16.331
0.558,16.331
0.559,16.066
0.56,16.066
0.561,16.066
0.562,16.099
0.5630000000000001,16.099
0.5640000000000001,16.136
0.5650000000000001,16.136
0.5660000000000001,16.136
0.5670000000000001,16.034
0.5680000000000001,16.034
0.5690000000000001,14.741
0.5700000000000001,14.741
0.5710000000000001,14.741
0.5720000000000001,15.869
0.5730000000000001,15.869
0.5740000000000001,15.61
0.5750000000000001,15.61
0.5760000000000001,15.61
0.577,15.864
0.5780000000000001,15.864
0.579,16.081
0.5800000000000001,16.081
0.581,16.081
0.5820000000000001,16.232
0.583,16.232
0.5840000000000001,16.329
0.585,16.329
0.5860000000000001,16.329
0.587,15.323
0.5880000000000001,15.323
