lambda,radiance
0.4,0.224
0.401,
0.402,0.23
0.403,0.23
0.404,0.236
0.405,0.236
0.406,0.236
0.40700000000000003,0.244
0.40800000000000003,0.244
0.40900000000000003,0.252
0.41000000000000003,0.252
0.41100000000000003,0.252
0.41200000000000003,0.261
0.41300000000000003,0.261
0.41400000000000003,0.271
0.41500000000000004,0.271
0.41600000000000004,0.271
0.41700000000000004,0.27
0.41800000000000004,0.27
0.41900000000000004,0.268
0.42000000000000004,0.268
0.42100000000000004,0.268
0.42200000000000004,0.27
0.42300000000000004,0.27
0.42400000000000004,0.272
0.42500000000000004,0.272
0.42600000000000005,0.272
0.42700000000000005,0.26
0.42800000000000005,0.26
0.42900000000000005,0.247
0.43000000000000005,0.247
0.43100000000000005,0.247
0.43200000000000005,0.272
0.43300000000000005,0.272
0.43400000000000005,0.297
0.43500000000000005,0.297
0.43600000000000005,0.297
0.437,0.303
0.438,0.303
0.439,0.309
0.44,0.309
0.441,0.309
0.442,0.324
0.443,0.324
0.444,0.34
0.445,0.34
0.446,0.34
0.447,0.355
0.448,0.355
0.449,0.37
0.45,0.37
0.451,0.37
0.452,0.37
0.453,0.37
0.454,0.37
0.455,0.37
0.456,0.37
0.457,0.375
0.458,0.375
0.459,0.379
0.46,0.379
0.461,0.379
0.462,0.38
0.463,0.38
0.464,0.381
0.465,0.381
0.466,0.381
0.467,0.383
0.468,0.383
0.46900000000000003,0.383
0.47000000000000003,0.383
0.47100000000000003,
0.47200000000000003,0.389
0.47300000000000003,0.389
0.47400000000000003,0.394
0.47500000000000003,0.394
0.47600000000000003,0.394
0.47700000000000004,0.399
0.47800000000000004,0.399
0.47900000000000004,0.405
0.48000000000000004,0.405
0.48100000000000004,0.405
0.48200000000000004,0.389
0.48300000000000004,0.389
0.48400000000000004,0.374
0.48500000000000004,0.374
0.48600000000000004,0.374
0.48700000000000004,0.382
0.488,0.382
0.489,0.391
0.49,0.391
0.491,0.391
0.492,0.397
0.493,0.397
0.494,0.403
0.495,0.403
0.496,0.403
0.497,0.395
0.498,0.395
0.499,0.387
0.5,0.387
0.501,0.387
0.502,0.39
0.503,0.39
0.504,0.394
0.505,0.394
0.506,0.394
0.507,0.396
0.508,0.396
0.509,0.399
0.51,0.399
0.511,0.399
0.512,0.389
0.513,0.389
0.514,0.379
0.515,0.379
0.516,
0.517,0.377
0.518,0.377
0.519,0.375
0.52,0.375
0.521,0.375
0.522,0.381
