lambda,radiance
0.4,8.722
0.401,
0.402,8.947
0.403,8.947
0.404,9.174
0.405,9.174
0.406,9.174
0.40700000000000003,9.471
0.40800000000000003,9.471
0.40900000000000003,9.772
0.41000000000000003,9.772
0.41100000000000003,9.772
0.41200000000000003,10.132
0.41300000000000003,10.132
0.41400000000000003,10.493
0.41500000000000004,10.493
0.41600000000000004,10.493
0.41700000000000004,10.432
0.41800000000000004,10.432
0.41900000000000004,10.364
0.42000000000000004,10.364
0.42100000000000004,10.364
0.42200000000000004,10.422
0.42300000000000004,10.422
0.42400000000000004,10.478
0.42500000000000004,10.478
0.42600000000000005,10.478
0.42700000000000005,10.0
0.42800000000000005,10.0
0.42900000000000005,9.505
0.43000000000000005,9.505
0.43100000000000005,9.505
0.43200000000000005,10.435
0.43300000000000005,10.435
0.43400000000000005,11.382
0.43500000000000005,11.382
0.43600000000000005,11.382
0.437,11.601
0.438,11.601
0.439,11.822
0.44,11.822
0.441,11.822
0.442,12.406
0.443,12.406
0.444,12.991
0.445,12.991
0.446,12.991
0.447,13.546
0.448,13.546
0.449,14.112
0.45,14.112
0.451,14.112
0.452,14.111
0.453,14.111
0.454,14.101
0.455,14.101
0.456,14.101
0.457,14.26
0.458,14.26
0.459,14.419
0.46,14.419
0.461,14.419
0.462,14.41
0.463,14.41
0.464,14.457
0.465,14.457
0.466,14.457
0.467,14.514
0.468,14.514
0.46900000000000003,14.516
0.47000000000000003,14.516
0.47100000000000003,
0.47200000000000003,14.72
0.47300000000000003,14.72
0.47400000000000003,14.901
0.47500000000000003,14.901
0.47600000000000003,14.901
0.47700000000000004,15.091
0.47800000000000004,15.091
0.47900000000000004,15.275
0.48000000000000004,15.275
0.48100000000000004,15.275
0.48200000000000004,14.68
0.48300000000000004,14.68
0.48400000000000004,14.087
0.48500000000000004,14.087
0.48600000000000004,14.087
0.48700000000000004,14.403
0.488,14.403
0.489,14.719
0.49,14.719
0.491,14.719
0.492,14.934
0.493,14.934
0.494,15.146
0.495,15.146
0.496,15.146
0.497,14.829
0.498,14.829
0.499,14.512
0.5,14.512
0.501,14.512
0.502,14.635
0.503,14.635
0.504,14.758
0.505,14.758
0.506,14.758
0.507,14.841
0.508,14.841
0.509,14.926
0.51,14.926
0.511,14.926
0.512,14.549
0.513,14.549
0.514,14.166
0.515,14.166
0.516,
0.517,14.088
0.518,14.088
0.519,13.997
0.52,13.997
0.521,13.997
0.522,14.208
0.523,14.208
0.524,14.414
0.525,14.414
0.526,14.414
0.527,14.577
0.528,14.577
0.529,14.724
0.53,14.724
0.531,14.724
0.532,14.647
0.533,14.647
0.534,14.617
0.535,14.617
0.536,14.617
0.537,14.457
0.538,14.457
0.539,14.295
0.54,14.295
0.541,14.295
0.542,14.408
0.543,14.408
0.544,14.506
0.545,14.506
0.546,14.506
0.547,14.469
0.548,14.469
0.549,14.426
0.55,14.426
0.551,
0.552,14.393
0.553,14.393
0.554,14.36
0.555,14.36
0.556,14.36
0.557,14.13
0.558,14.13
0.559,13.9
0.56,13.9
0.561,13.9
0.562,13.927
0.5630000000000001,13.927
0.5640000000000001,13.958
0.5650000000000001,13.958
0.5660000000000001,13.958
0.5670000000000001,13.868
0.5680000000000001,13.868
0.5690000000000001,12.735
0.5700000000000001,12.735
0.5710000000000001,12.735
0.5720000000000001,13.722
0.5730000000000001,13.722
0.5740000000000001,13.493
0.5750000000000001,13.493
0.5760000000000001,13.493
0.577,13.717
0.5780000000000001,13.717
0.579,13.909
0.5800000000000001,13.909
0.581,13.909
0.5820000000000001,14.041
0.583,14.041
0.5840000000000001,14.126
0.585,14.126
0.5860000000000001,14.126
0.587,13.248
0.5880000000000001,13.248
0.589,
0.5900000000000001,9.773
0.591,9.773
0.5920000000000001,10.942
0.593,10.942
0.5940000000000001,11.619
0.595,11.619
0.5960000000000001,11.619
0.597,12.855
0.5980000000000001,12.855
0.599,13.577
0.6000000000000001,13.577
0.601,13.577
0.6020000000000001,13.526
0.603,13.526
0.6040000000000001,13.666
0.605,13.666
0.6060000000000001,13.666
0.607,13.645
0.6080000000000001,13.645
0.609,13.624
0.61,13.624
0.611,13.624
0.612,13.557
0.613,13.557
0.614,13.487
0.615,13.487
0.616,13.487
0.617,13.722
0.618,13.722
0.619,13.944
0.62,13.944
0.621,13.944
0.622,13.881
0.623,13.881
0.624,13.815
0.625,13.815
0.626,13.815
0.627,13.366
0.628,13.366
0.629,13.0
0.63,13.0
0.631,13.0
0.632,13.307
0.633,13.307
0.634,13.868
0.635,13.868
0.636,13.868
0.637,14.022
0.638,14.022
0.639,14.216
0.64,14.216
0.641,14.216
0.642,14.133
0.643,14.133
0.644,13.93
0.645,13.93
0.646,13.93
0.647,12.631
0.648,12.631
0.649,13.673
0.65,13.673
0.651,13.673
0.652,12.757
0.653,12.757
0.654,12.579
0.655,12.579
0.656,12.579
0.657,12.693
0.658,12.693
0.659,14.061
0.66,14.061
0.661,14.061
0.662,14.282
0.663,14.282
0.664,14.57
0.665,14.57
0.666,14.57
0.667,14.567
0.668,14.567
0.669,14.564
0.67,14.564
0.671,
0.672,14.577
0.673,14.577
0.674,14.589
0.675,14.589
0.676,14.589
0.677,14.585
0.678,14.585
0.679,14.557
0.68,14.557
0.681,14.557
0.682,14.454
0.683,14.454
0.684,14.386
0.685,14.386
0.686,14.386
0.687,7.768
0.6880000000000001,7.768
0.6890000000000001,11.82
0.69,11.82
0.6910000000000001,11.82
0.692,12.564
0.6930000000000001,12.564
0.694,9.592
0.6950000000000001,9.592
0.696,9.592
0.6970000000000001,13.456
0.698,13.456
0.6990000000000001,11.518
0.7,11.518
0.7010000000000001,11.518
0.702,12.581
0.7030000000000001,12.581
0.704,13.189
0.7050000000000001,13.189
0.706,13.189
0.7070000000000001,12.65
0.708,12.65
0.7090000000000001,12.845
0.71,12.845
0.7110000000000001,12.845
0.712,13.352
0.7130000000000001,13.352
0.714,11.818
0.7150000000000001,11.818
0.716,11.818
0.7170000000000001,6.677
0.718,6.677
0.7190000000000001,5.464
0.72,5.464
0.7210000000000001,5.464
0.722,12.726
0.7230000000000001,12.726
0.724,8.056
0.7250000000000001,8.056
0.726,8.056
0.7270000000000001,7.693
0.728,7.693
0.7290000000000001,8.879
0.73,8.879
0.7310000000000001,8.879
0.732,10.523
0.7330000000000001,10.523
0.734,10.357
0.7350000000000001,10.357
0.736,10.357
0.7370000000000001,12.034
0.738,12.034
0.7390000000000001,11.483
0.74,11.483
0.7410000000000001,11.483
0.742,12.595
0.7430000000000001,12.595
0.744,13.512
0.7450000000000001,13.512
0.746,13.512
0.7470000000000001,13.506
0.748,13.506
0.7490000000000001,13.473
0.75,13.473
0.7510000000000001,13.473
0.752,13.437
0.753,13.437
0.754,13.4
0.755,13.4
0.756,13.4
0.757,13.353
0.758,13.353
0.759,1.317
0.76,1.317
0.761,
0.762,4.947
0.763,4.947
0.764,6.679
0.765,6.679
0.766,6.679
0.767,11.401
0.768,11.401
0.769,12.706
0.77,12.706
0.771,12.706
0.772,12.966
0.773,12.966
0.774,13.062
0.775,13.062
0.776,13.062
0.777,13.062
0.778,13.062
0.779,13.02
0.78,13.02
0.781,13.02
0.782,12.994
0.783,12.994
0.784,12.847
0.785,12.847
0.786,12.847
0.787,11.709
0.788,11.709
0.789,10.946
0.79,10.946
0.791,10.946
0.792,11.979
0.793,11.979
0.794,11.654
0.795,11.654
0.796,11.654
0.797,11.85
0.798,11.85
0.799,12.02
0.8,12.02
0.801,12.02
0.802,11.644
0.803,11.644
0.804,10.797
0.805,10.797
0.806,10.797
0.807,11.834
0.808,11.834
0.809,11.308
0.81,11.308
0.811,11.308
0.812,8.731
0.8130000000000001,8.731
0.8140000000000001,5.939
0.8150000000000001,5.939
0.8160000000000001,5.939
0.817,6.87
0.8180000000000001,6.87
0.819,7.026
0.8200000000000001,7.026
0.821,7.026
0.8220000000000001,4.665
0.823,4.665
0.8240000000000001,8.504
0.825,8.504
0.8260000000000001,8.504
0.827,7.216
0.8280000000000001,7.216
0.829,9.113
0.8300000000000001,9.113
0.831,9.113
0.8320000000000001,6.955
0.833,6.955
0.8340000000000001,9.927
0.835,9.927
0.8360000000000001,9.927
0.837,9.914
0.8380000000000001,9.914
0.839,10.169
0.8400000000000001,10.169
0.841,10.169
0.8420000000000001,11.42
0.843,11.42
0.8440000000000001,11.143
0.845,11.143
0.8460000000000001,11.143
0.847,11.14
0.8480000000000001,11.14
0.849,10.803
0.8500000000000001,10.803
0.851,10.803
0.8520000000000001,10.416
0.853,10.416
0.8540000000000001,10.462
0.855,10.462
0.8560000000000001,10.462
0.857,10.713
0.8580000000000001,10.713
0.859,11.334
0.8600000000000001,11.334
0.861,
0.8620000000000001,11.059
0.863,11.059
0.8640000000000001,10.806
0.865,10.806
0.8660000000000001,10.806
0.867,10.873
0.8680000000000001,10.873
0.869,10.955
0.8700000000000001,10.955
0.871,10.955
0.8720000000000001,11.149
0.873,11.149
0.8740000000000001,11.317
0.875,11.317
0.8760000000000001,11.317
0.877,11.238
0.8780000000000001,11.238
0.879,11.119
0.88,11.119
0.881,11.119
0.882,10.821
0.883,10.821
0.884,10.892
0.885,10.892
0.886,10.892
0.887,10.888
0.888,10.888
0.889,10.255
0.89,10.255
0.891,10.255
0.892,10.521
0.893,10.521
0.894,7.308
0.895,7.308
0.896,7.308
0.897,5.061
0.898,5.061
0.899,4.768
0.9,4.768
