lambda,radiance
0.4,12.403
0.401,
0.402,12.716
0.403,12.716
0.404,13.031
0.405,13.031
0.406,13.031
0.40700000000000003,13.445
0.40800000000000003,13.445
0.40900000000000003,13.865
0.41000000000000003,13.865
0.41100000000000003,13.865
0.41200000000000003,14.367
0.41300000000000003,14.367
0.41400000000000003,14.872
0.41500000000000004,14.872
0.41600000000000004,14.872
0.41700000000000004,14.777
0.41800000000000004,14.777
0.41900000000000004,14.674
0.42000000000000004,14.674
0.42100000000000004,14.674
0.42200000000000004,14.75
0.42300000000000004,14.75
0.42400000000000004,14.822
0.42500000000000004,14.822
0.42600000000000005,14.822
0.42700000000000005,14.138
0.42800000000000005,14.138
0.42900000000000005,13.433
0.43000000000000005,13.433
0.43100000000000005,13.433
0.43200000000000005,14.74
0.43300000000000005,14.74
0.43400000000000005,16.071
0.43500000000000005,16.071
0.43600000000000005,16.071
0.437,16.373
0.438,16.373
0.439,16.677
0.44,16.677
0.441,16.677
0.442,17.494
0.443,17.494
0.444,18.311
0.445,18.311
0.446,18.311
0.447,19.086
0.448,19.086
0.449,19.876
0.45,19.876
0.451,19.876
0.452,19.868
0.453,19.868
0.454,19.847
0.455,19.847
0.456,19.847
0.457,20.064
0.458,20.064
0.459,20.28
0.46,20.28
0.461,20.28
0.462,20.26
0.463,20.26
0.464,20.32
0.465,20.32
0.466,20.32
0.467,20.394
0.468,20.394
0.46900000000000003,20.389
0.47000000000000003,20.389
0.47100000000000003,
0.47200000000000003,20.669
0.47300000000000003,20.669
0.47400000000000003,20.917
0.47500000000000003,20.917
0.47600000000000003,20.917
0.47700000000000004,21.177
0.47800000000000004,21.177
0.47900000000000004,21.429
0.48000000000000004,21.429
0.48100000000000004,21.429
0.48200000000000004,20.587
0.48300000000000004,20.587
0.48400000000000004,19.751
0.48500000000000004,19.751
0.48600000000000004,19.751
0.48700000000000004,20.188
0.488,20.188
0.489,20.625
0.49,20.625
0.491,20.625
0.492,20.922
0.493,20.922
0.494,21.213
0.495,21.213
0.496,21.213
0.497,20.764
0.498,20.764
0.499,20.315
0.5,20.315
0.501,20.315
0.502,20.482
0.503,20.482
0.504,20.649
0.505,20.649
0.506,20.649
0.507,20.761
0.508,20.761
0.509,20.875
0.51,20.875
0.511,20.875
0.512,20.343
0.513,20.343
0.514,19.804
0.515,19.804
0.516,
0.517,19.69
0.518,19.69
0.519,19.559
0.52,19.559
0.521,19.559
0.522,19.849
0.523,19.849
0.524,20.133
0.525,20.133
0.526,20.133
0.527,20.356
0.528,20.356
0.529,20.558
0.53,20.558
0.531,20.558
0.532,20.446
0.533,20.446
0.534,20.4
0.535,20.4
0.536,20.4
0.537,20.172
0.538,20.172
0.539,19.943
0.54,19.943
0.541,19.943
0.542,20.096
0.543,20.096
0.544,20.229
0.545,20.229
0.546,20.229
0.547,20.173
0.548,20.173
0.549,20.11
0.55,20.11
0.551,
0.552,20.061
0.553,20.061
0.554,20.012
0.555,20.012
0.556,20.012
0.557,19.689
0.558,19.689
0.559,19.365
0.56,19.365
0.561,19.365
0.562,19.4
0.5630000000000001,19.4
0.5640000000000001,19.441
0.5650000000000001,19.441
0.5660000000000001,19.441
0.5670000000000001,19.314
0.5680000000000001,19.314
0.5690000000000001,17.733
0.5700000000000001,17.733
0.5710000000000001,17.733
0.5720000000000001,19.105
0.5730000000000001,19.105
0.5740000000000001,18.783
0.5750000000000001,18.783
0.5760000000000001,18.783
0.577,19.093
0.5780000000000001,19.093
0.579,19.357
0.5800000000000001,19.357
0.581,19.357
0.5820000000000001,19.539
0.583,19.539
0.5840000000000001,19.655
0.585,19.655
0.5860000000000001,19.655
0.587,18.43
0.5880000000000001,18.43
0.589,
0.5900000000000001,13.595
0.591,13.595
0.5920000000000001,15.219
0.593,15.219
0.5940000000000001,16.159
0.595,16.159
0.5960000000000001,16.159
0.597,17.876
0.5980000000000001,17.876
0.599,18.877
0.6000000000000001,18.877
0.601,18.877
0.6020000000000001,18.804
0.603,18.804
0.6040000000000001,18.997
0.605,18.997
0.6060000000000001,18.997
0.607,18.966
0.6080000000000001,18.966
0.609,18.935
0.61,18.935
0.611,18.935
0.612,18.84
0.613,18.84
0.614,18.741
0.615,18.741
0.616,18.741
0.617,19.064
0.618,19.064
0.619,19.371
0.62,19.371
0.621,19.371
0.622,19.282
0.623,19.282
0.624,19.189
0.625,19.189
0.626,19.189
0.627,18.562
0.628,18.562
0.629,18.053
0.63,18.053
0.631,18.053
0.632,18.477
0.633,18.477
0.634,19.255
0.635,19.255
0.636,19.255
0.637,19.467
0.638,19.467
0.639,19.734
0.64,19.734
0.641,19.734
0.642,19.617
0.643,19.617
0.644,19.334
0.645,19.334
0.646,19.334
0.647,17.53
0.648,17.53
0.649,18.975
0.65,18.975
0.651,18.975
0.652,17.701
0.653,17.701
0.654,17.453
0.655,17.453
0.656,17.453
0.657,17.61
0.658,17.61
0.659,19.506
0.66,19.506
0.661,19.506
0.662,19.811
0.663,19.811
0.664,20.209
0.665,20.209
0.666,20.209
0.667,20.203
0.668,20.203
0.669,20.198
0.67,20.198
0.671,
0.672,20.215
0.673,20.215
0.674,20.23
0.675,20.23
0.676,20.23
0.677,20.224
0.678,20.224
0.679,20.183
0.68,20.183
0.681,20.183
0.682,20.039
0.683,20.039
0.684,19.944
0.685,19.944
0.686,19.944
0.687,10.768
0.6880000000000001,10.768
0.6890000000000001,16.385
0.69,16.385
0.6910000000000001,16.385
0.692,17.416
0.6930000000000001,17.416
0.694,13.295
0.6950000000000001,13.295
0.696,13.295
0.6970000000000001,18.649
0.698,18.649
0.6990000000000001,15.963
0.7,15.963
0.7010000000000001,15.963
0.702,17.434
0.7030000000000001,17.434
0.704,18.275
0.7050000000000001,18.275
0.706,18.275
0.7070000000000001,17.527
0.708,17.527
0.7090000000000001,17.797
0.71,17.797
0.7110000000000001,17.797
0.712,18.499
0.7130000000000001,18.499
0.714,16.372
0.7150000000000001,16.372
0.716,16.372
0.7170000000000001,9.249
0.718,9.249
0.7190000000000001,7.568
0.72,7.568
0.7210000000000001,7.568
0.722,17.627
0.7230000000000001,17.627
0.724,11.158
0.7250000000000001,11.158
0.726,11.158
0.7270000000000001,10.655
0.728,10.655
0.7290000000000001,12.296
0.73,12.296
0.7310000000000001,12.296
0.732,14.572
0.7330000000000001,14.572
0.734,14.342
0.7350000000000001,14.342
0.736,14.342
0.7370000000000001,16.663
0.738,16.663
0.7390000000000001,15.9
0.74,15.9
0.7410000000000001,15.9
0.742,17.437
