lambda,radiance
0.4,19.445
0.401,
0.402,19.912
0.403,19.912
0.404,20.383
0.405,20.383
0.406,20.383
0.40700000000000003,21.01
0.40800000000000003,21.01
0.40900000000000003,21.643
0.41000000000000003,21.643
0.41100000000000003,21.643
0.41200000000000003,22.404
0.41300000000000003,22.404
0.41400000000000003,23.169
0.41500000000000004,23.169
0.41600000000000004,23.169
0.41700000000000004,22.999
0.41800000000000004,22.999
0.41900000000000004,22.817
0.42000000000000004,22.817
0.42100000000000004,22.817
0.42200000000000004,22.913
0.42300000000000004,22.913
0.42400000000000004,23.003
0.42500000000000004,23.003
0.42600000000000005,23.003
0.42700000000000005,21.924
0.42800000000000005,21.924
0.42900000000000005,20.811
0.43000000000000005,20.811
0.43100000000000005,20.811
0.43200000000000005,22.818
0.43300000000000005,22.818
0.43400000000000005,24.857
0.43500000000000005,24.857
0.43600000000000005,24.857
0.437,25.304
0.438,25.304
0.439,25.753
0.44,25.753
0.441,25.753
0.442,26.993
0.443,26.993
0.444,28.234
0.445,28.234
0.446,28.234
0.447,29.408
0.448,29.408
0.449,30.604
0.45,30.604
0.451,30.604
0.452,30.57
0.453,30.57
0.454,30.517
0.455,30.517
0.456,30.517
0.457,30.83
0.458,30.83
0.459,31.142
0.46,31.142
0.461,31.142
0.462,31.093
0.463,31.093
0.464,31.165
0.465,31.165
0.466,31.165
0.467,31.259
0.468,31.259
0.46900000000000003,31.233
0.47000000000000003,31.233
0.47100000000000003,
0.47200000000000003,31.644
0.47300000000000003,31.644
0.47400000000000003,32.004
0.47500000000000003,32.004
0.47600000000000003,32.004
0.47700000000000004,32.384
0.47800000000000004,32.384
0.47900000000000004,32.75
0.48000000000000004,32.75
0.48100000000000004,32.75
0.48200000000000004,31.447
0.48300000000000004,31.447
0.48400000000000004,30.153
0.48500000000000004,30.153
0.48600000000000004,30.153
0.48700000000000004,30.803
0.488,30.803
0.489,31.456
0.49,31.456
0.491,31.456
0.492,31.893
0.493,31.893
0.494,32.322
0.495,32.322
0.496,32.322
0.497,31.624
0.498,31.624
0.499,30.927
0.5,30.927
0.501,30.927
0.502,31.168
0.503,31.168
0.504,31.409
0.505,31.409
0.506,31.409
0.507,31.565
0.508,31.565
0.509,31.725
0.51,31.725
0.511,31.725
0.512,30.905
0.513,30.905
0.514,30.073
0.515,30.073
0.516,
0.517,29.888
0.518,29.888
0.519,29.678
0.52,29.678
0.521,29.678
0.522,30.106
0.523,30.106
0.524,30.525
0.525,30.525
0.526,30.525
0.527,30.851
0.528,30.851
0.529,31.145
0.53,31.145
0.531,31.145
0.532,30.965
0.533,30.965
0.534,30.883
0.535,30.883
0.536,30.883
0.537,30.528
0.538,30.528
0.539,30.17
0.54,30.17
0.541,30.17
0.542,30.391
0.543,30.391
0.544,30.582
0.545,30.582
0.546,30.582
0.547,30.488
0.548,30.488
0.549,30.381
0.55,30.381
0.551,
0.552,30.299
0.553,30.299
0.554,30.217
0.555,30.217
0.556,30.217
0.557,29.722
0.558,29.722
0.559,29.227
0.56,29.227
0.561,29.227
0.562,29.272
0.5630000000000001,29.272
0.5640000000000001,29.326
0.5650000000000001,29.326
0.5660000000000001,29.326
0.5670000000000001,29.127
0.5680000000000001,29.127
0.5690000000000001,26.736
0.5700000000000001,26.736
0.5710000000000001,26.736
0.5720000000000001,28.799
0.5730000000000001,28.799
0.5740000000000001,28.307
0.5750000000000001,28.307
0.5760000000000001,28.307
0.577,28.766
0.5780000000000001,28.766
0.579,29.158
0.5800000000000001,29.158
0.581,29.158
0.5820000000000001,29.426
0.583,29.426
0.5840000000000001,29.593
0.585,29.593
0.5860000000000001,29.593
0.587,27.743
0.5880000000000001,27.743
0.589,
0.5900000000000001,20.46
0.591,20.46
0.5920000000000001,22.899
0.593,22.899
0.5940000000000001,24.309
0.595,24.309
0.5960000000000001,24.309
0.597,26.886
0.5980000000000001,26.886
0.599,28.386
0.6000000000000001,28.386
0.601,28.386
0.6020000000000001,28.271
0.603,28.271
0.6040000000000001,28.555
0.605,28.555
0.6060000000000001,28.555
0.607,28.503
0.6080000000000001,28.503
0.609,28.452
0.61,28.452
0.611,28.452
0.612,28.304
0.613,28.304
0.614,28.149
0.615,28.149
0.616,28.149
0.617,28.63
0.618,28.63
0.619,29.085
0.62,29.085
0.621,29.085
0.622,28.945
0.623,28.945
0.624,28.801
0.625,28.801
0.626,28.801
0.627,27.856
0.628,27.856
0.629,27.087
0.63,27.087
0.631,27.087
0.632,27.718
0.633,27.718
0.634,28.881
0.635,28.881
0.636,28.881
0.637,29.193
0.638,29.193
0.639,29.59
0.64,29.59
0.641,29.59
0.642,29.409
0.643,29.409
0.644,28.981
0.645,28.981
0.646,28.981
0.647,26.272
0.648,26.272
0.649,28.434
0.65,28.434
0.651,28.434
0.652,26.522
0.653,26.522
0.654,26.146
0.655,26.146
0.656,26.146
0.657,26.377
0.658,26.377
0.659,29.213
0.66,29.213
0.661,29.213
0.662,29.665
0.663,29.665
0.664,30.258
0.665,30.258
0.666,30.258
0.667,30.244
0.668,30.244
0.669,30.232
0.67,30.232
0.671,
0.672,30.254
0.673,30.254
0.674,30.274
0.675,30.274
0.676,30.274
0.677,30.261
0.678,30.261
0.679,30.197
0.68,30.197
0.681,30.197
0.682,29.979
0.683,29.979
0.684,29.835
0.685,29.835
0.686,29.835
0.687,16.107
0.6880000000000001,16.107
0.6890000000000001,24.505
0.69,24.505
0.6910000000000001,24.505
0.692,26.044
0.6930000000000001,26.044
0.694,19.88
0.6950000000000001,19.88
0.696,19.88
