lambda,radiance
0.4,16.429
0.401,
0.402,16.832
0.403,16.832
0.404,17.239
0.405,17.239
0.406,17.239
0.40700000000000003,17.776
0.40800000000000003,17.776
0.40900000000000003,18.32
0.41000000000000003,18.32
0.41100000000000003,18.32
0.41200000000000003,18.973
0.41300000000000003,18.973
0.41400000000000003,19.629
0.41500000000000004,19.629
0.41600000000000004,19.629
0.41700000000000004,19.493
0.41800000000000004,19.493
0.41900000000000004,19.346
0.42000000000000004,19.346
0.42100000000000004,19.346
0.42200000000000004,19.435
0.42300000000000004,19.435
0.42400000000000004,19.52
0.42500000000000004,19.52
0.42600000000000005,19.52
0.42700000000000005,18.61
0.42800000000000005,18.61
0.42900000000000005,17.673
0.43000000000000005,17.673
0.43100000000000005,17.673
0.43200000000000005,19.384
0.43300000000000005,19.384
0.43400000000000005,21.123
0.43500000000000005,21.123
0.43600000000000005,21.123
0.437,21.51
0.438,21.51
0.439,21.9
0.44,21.9
0.441,21.9
0.442,22.962
0.443,22.962
0.444,24.025
0.445,24.025
0.446,24.025
0.447,25.031
0.448,25.031
0.449,26.057
0.45,26.057
0.451,26.057
0.452,26.036
0.453,26.036
0.454,25.998
0.455,25.998
0.456,25.998
0.457,26.272
0.458,26.272
0.459,26.545
0.46,26.545
0.461,26.545
0.462,26.51
0.463,26.51
0.464,26.578
0.465,26.578
0.466,26.578
0.467,26.666
0.468,26.666
0.46900000000000003,26.65
0.47000000000000003,26.65
0.47100000000000003,
0.47200000000000003,27.008
0.47300000000000003,27.008
0.47400000000000003,27.322
0.47500000000000003,27.322
0.47600000000000003,27.322
0.47700000000000004,27.653
0.47800000000000004,27.653
0.47900000000000004,27.972
0.48000000000000004,27.972
0.48100000000000004,27.972
0.48200000000000004,26.865
0.48300000000000004,26.865
0.48400000000000004,25.765
0.48500000000000004,25.765
0.48600000000000004,25.765
0.48700000000000004,26.327
0.488,26.327
0.489,26.891
0.49,26.891
0.491,26.891
0.492,27.27
0.493,27.27
0.494,27.642
0.495,27.642
0.496,27.642
0.497,27.05
0.498,27.05
0.499,26.458
0.5,26.458
0.501,26.458
0.502,26.67
0.503,26.67
0.504,26.88
0.505,26.88
0.506,26.88
0.507,27.019
0.508,27.019
0.509,27.161
0.51,27.161
0.511,27.161
0.512,26.463
0.513,26.463
0.514,25.755
0.515,25.755
0.516,
0.517,25.601
0.518,25.601
0.519,25.425
0.52,25.425
0.521,25.425
0.522,25.796
0.523,25.796
0.524,26.16
0.525,26.16
0.526,26.16
0.527,26.443
0.528,26.443
0.529,26.699
0.53,26.699
0.531,26.699
0.532,26.549
0.533,26.549
0.534,26.483
0.535,26.483
0.536,26.483
0.537,26.182
0.538,26.182
0.539,25.879
0.54,25.879
0.541,25.879
0.542,26.072
0.543,26.072
0.544,26.24
0.545,26.24
0.546,26.24
0.547,26.163
0.548,26.163
0.549,26.075
0.55,26.075
0.551,
0.552,26.007
0.553,26.007
0.554,25.94
0.555,25.94
0.556,25.94
0.557,25.518
0.558,25.518
0.559,25.095
0.56,25.095
0.561,25.095
0.562,25.136
0.5630000000000001,25.136
0.5640000000000001,25.185
0.5650000000000001,25.185
0.5660000000000001,25.185
0.5670000000000001,25.017
0.5680000000000001,25.017
0.5690000000000001,22.966
0.5700000000000001,22.966
0.5710000000000001,22.966
0.5720000000000001,24.74
0.5730000000000001,24.74
0.5740000000000001,24.32
0.5750000000000001,24.32
0.5760000000000001,24.32
0.577,24.717
0.5780000000000001,24.717
0.579,25.056
0.5800000000000001,25.056
0.581,25.056
0.5820000000000001,25.289
0.583,25.289
0.5840000000000001,25.435
0.585,25.435
0.5860000000000001,25.435
0.587,23.847
0.5880000000000001,23.847
0.589,
0.5900000000000001,17.589
0.591,17.589
0.5920000000000001,19.687
0.593,19.687
0.5940000000000001,20.901
0.595,20.901
0.5960000000000001,20.901
0.597,23.119
0.5980000000000001,23.119
0.599,24.41
0.6000000000000001,24.41
0.601,24.41
0.6020000000000001,24.313
0.603,24.313
0.6040000000000001,24.56
0.605,24.56
0.6060000000000001,24.56
0.607,24.517
0.6080000000000001,24.517
0.609,24.475
0.61,24.475
0.611,24.475
0.612,24.349
0.613,24.349
0.614,24.218
0.615,24.218
0.616,24.218
0.617,24.634
0.618,24.634
0.619,25.027
0.62,25.027
0.621,25.027
0.622,24.909
0.623,24.909
0.624,24.786
0.625,24.786
0.626,24.786
0.627,23.975
0.628,23.975
0.629,23.315
0.63,23.315
0.631,23.315
0.632,23.86
0.633,23.86
0.634,24.862
0.635,24.862
0.636,24.862
0.637,25.133
0.638,25.133
0.639,25.477
0.64,25.477
0.641,25.477
0.642,25.322
0.643,25.322
0.644,24.955
0.645,24.955
0.646,24.955
0.647,22.624
0.648,22.624
0.649,24.487
0.65,24.487
0.651,24.487
0.652,22.842
0.653,22.842
0.654,22.52
0.655,22.52
0.656,22.52
0.657,22.72
0.658,22.72
0.659,25.164
0.66,25.164
0.661,25.164
0.662,25.555
0.663,25.555
0.664,26.067
0.665,26.067
0.666,26.067
0.667,26.057
0.668,26.057
0.669,26.048
0.67,26.048
0.671,
0.672,26.068
0.673,26.068
0.674,26.086
0.675,26.086
0.676,26.086
0.677,26.077
0.678,26.077
0.679,26.022
0.68,26.022
0.681,26.022
0.682,25.836
0.683,25.836
