lambda,radiance
0.4,9.544
0.401,
0.402,9.774
0.403,9.774
0.404,10.006
0.405,10.006
0.406,10.006
0.40700000000000003,10.313
0.40800000000000003,10.313
0.40900000000000003,10.624
0.41000000000000003,10.624
0.41100000000000003,10.624
0.41200000000000003,10.998
0.41300000000000003,10.998
0.41400000000000003,11.373
0.41500000000000004,11.373
0.41600000000000004,11.373
0.41700000000000004,11.29
0.41800000000000004,11.29
0.41900000000000004,11.2
0.42000000000000004,11.2
0.42100000000000004,11.2
0.42200000000000004,11.247
0.42300000000000004,11.247
0.42400000000000004,11.291
0.42500000000000004,11.291
0.42600000000000005,11.291
0.42700000000000005,10.759
0.42800000000000005,10.759
0.42900000000000005,10.21
0.43000000000000005,10.21
0.43100000000000005,10.21
0.43200000000000005,11.191
0.43300000000000005,11.191
0.43400000000000005,12.187
0.43500000000000005,12.187
0.43600000000000005,12.187
0.437,12.402
0.438,12.402
0.439,12.618
0.44,12.618
0.441,12.618
0.442,13.222
0.443,13.222
0.444,13.825
0.445,13.825
0.446,13.825
0.447,14.397
0.448,14.397
0.449,14.981
0.45,14.981
0.451,14.981
0.452,14.961
0.453,14.961
0.454,14.929
0.455,14.929
0.456,14.929
0.457,15.067
0.458,15.067
0.459,15.203
0.46,15.203
0.461,15.203
0.462,15.164
0.463,15.164
0.464,15.206
0.465,15.206
0.466,15.206
0.467,15.263
0.468,15.263
0.46900000000000003,15.24
0.47000000000000003,15.24
0.47100000000000003,
0.47200000000000003,15.426
0.47300000000000003,15.426
0.47400000000000003,15.577
0.47500000000000003,15.577
0.47600000000000003,15.577
0.47700000000000004,15.734
0.47800000000000004,15.734
0.47900000000000004,15.883
0.48000000000000004,15.883
0.48100000000000004,15.883
0.48200000000000004,15.231
0.48300000000000004,15.231
0.48400000000000004,14.59
0.48500000000000004,14.59
0.48600000000000004,14.59
0.48700000000000004,14.907
0.488,14.907
0.489,15.228
0.49,15.228
0.491,15.228
0.492,15.424
0.493,15.424
0.494,15.615
0.495,15.615
0.496,15.615
0.497,15.233
0.498,15.233
0.499,14.853
0.5,14.853
0.501,14.853
0.502,14.924
0.503,14.924
0.504,14.994
0.505,14.994
0.506,14.994
0.507,15.064
0.508,15.064
0.509,15.137
0.51,15.137
0.511,15.137
0.512,14.736
0.513,14.736
0.514,14.33
0.515,14.33
0.516,
0.517,14.213
0.518,14.213
0.519,14.081
0.52,14.081
0.521,14.081
0.522,14.249
0.523,14.249
0.524,14.412
0.525,14.412
0.526,14.412
0.527,14.525
0.528,14.525
0.529,14.617
0.53,14.617
0.531,14.617
0.532,14.493
0.533,14.493
0.534,14.433
0.535,14.433
