lambda,radiance
0.4,14.387
0.401,
0.402,14.715
0.403,14.715
0.404,15.045
0.405,15.045
0.406,15.045
0.40700000000000003,15.489
0.40800000000000003,15.489
0.40900000000000003,15.937
0.41000000000000003,15.937
0.41100000000000003,15.937
0.41200000000000003,16.478
0.41300000000000003,16.478
0.41400000000000003,17.022
0.41500000000000004,17.022
0.41600000000000004,17.022
0.41700000000000004,16.878
0.41800000000000004,16.878
0.41900000000000004,16.727
0.42000000000000004,16.727
0.42100000000000004,16.727
0.42200000000000004,16.779
0.42300000000000004,16.779
0.42400000000000004,16.828
0.42500000000000004,16.828
0.42600000000000005,16.828
0.42700000000000005,16.019
0.42800000000000005,16.019
0.42900000000000005,15.186
0.43000000000000005,15.186
0.43100000000000005,15.186
0.43200000000000005,16.629
0.43300000000000005,16.629
0.43400000000000005,18.093
0.43500000000000005,18.093
0.43600000000000005,18.093
0.437,18.395
0.438,18.395
0.439,18.699
0.44,18.699
0.441,18.699
0.442,19.576
0.443,19.576
0.444,20.453
0.445,20.453
0.446,20.453
0.447,21.283
0.448,21.283
0.449,22.129
0.45,22.129
0.451,22.129
0.452,22.083
0.453,22.083
0.454,22.019
0.455,22.019
0.456,22.019
0.457,22.205
0.458,22.205
0.459,22.39
0.46,22.39
0.461,22.39
0.462,22.316
0.463,22.316
0.464,22.364
0.465,22.364
0.466,22.364
0.467,22.433
0.468,22.433
0.46900000000000003,22.383
0.47000000000000003,22.383
0.47100000000000003,
0.47200000000000003,22.641
0.47300000000000003,22.641
0.47400000000000003,22.848
0.47500000000000003,22.848
0.47600000000000003,22.848
0.47700000000000004,23.065
0.47800000000000004,23.065
0.47900000000000004,23.268
0.48000000000000004,23.268
0.48100000000000004,23.268
0.48200000000000004,22.3
0.48300000000000004,22.3
0.48400000000000004,21.349
0.48500000000000004,21.349
0.48600000000000004,21.349
0.48700000000000004,21.798
0.488,21.798
0.489,22.256
0.49,22.256
0.491,22.256
0.492,22.532
0.493,22.532
0.494,22.799
0.495,22.799
0.496,22.799
0.497,22.231
0.498,22.231
0.499,21.666
0.5,21.666
0.501,21.666
0.502,21.758
0.503,21.758
0.504,21.85
0.505,21.85
0.506,21.85
0.507,21.942
0.508,21.942
0.509,22.038
0.51,22.038
0.511,22.038
0.512,21.445
0.513,21.445
0.514,20.844
0.515,20.844
0.516,
0.517,20.665
0.518,20.665
0.519,20.465
0.52,20.465
0.521,20.465
0.522,20.7
0.523,20.7
0.524,20.928
0.525,20.928
0.526,20.928
0.527,21.083
0.528,21.083
0.529,21.209
0.53,21.209
0.531,21.209
0.532,21.02
0.533,21.02
0.534,20.924
0.535,20.924
0.536,20.924
0.537,20.644
0.538,20.644
0.539,20.363
0.54,20.363
0.541,20.363
0.542,20.474
0.543,20.474
0.544,20.557
0.545,20.557
0.546,20.557
0.547,20.443
0.548,20.443
0.549,20.319
0.55,20.319
0.551,
0.552,20.204
0.553,20.204
0.554,20.09
0.555,20.09
0.556,20.09
0.557,19.698
0.558,19.698
0.559,19.309
0.56,19.309
0.561,19.309
0.562,19.278
0.5630000000000001,19.278
0.5640000000000001,19.257
0.5650000000000001,19.257
0.5660000000000001,19.257
0.5670000000000001,19.07
0.5680000000000001,19.07
0.5690000000000001,17.022
0.5700000000000001,17.022
0.5710000000000001,17.022
0.5720000000000001,18.7
0.5730000000000001,18.7
0.5740000000000001,18.195
0.5750000000000001,18.195
0.5760000000000001,18.195
0.577,18.601
0.5780000000000001,18.601
0.579,18.967
0.5800000000000001,18.967
0.581,18.967
0.5820000000000001,19.17
0.583,19.17
0.5840000000000001,19.285
0.585,19.285
0.5860000000000001,19.285
0.587,17.821
0.5880000000000001,17.821
0.589,
0.5900000000000001,12.35
0.591,12.35
0.5920000000000001,14.091
0.593,14.091
0.5940000000000001,15.087
0.595,15.087
0.5960000000000001,15.087
0.597,17.146
0.5980000000000001,17.146
0.599,18.385
0.6000000000000001,18.385
0.601,18.385
0.6020000000000001,18.241
0.603,18.241
0.6040000000000001,18.455
0.605,18.455
0.6060000000000001,18.455
0.607,18.451
0.6080000000000001,18.451
0.609,18.448
0.61,18.448
0.611,18.448
0.612,18.394
0.613,18.394
0.614,18.334
0.615,18.334
0.616,18.334
0.617,18.688
0.618,18.688
0.619,19.019
0.62,19.019
0.621,19.019
0.622,18.961
0.623,18.961
0.624,18.899
0.625,18.899
0.626,18.899
0.627,18.088
0.628,18.088
0.629,17.509
0.63,17.509
0.631,17.509
0.632,17.973
0.633,17.973
0.634,18.99
0.635,18.99
0.636,18.99
0.637,19.28
0.638,19.28
0.639,19.668
0.64,19.668
0.641,19.668
0.642,19.527
0.643,19.527
0.644,19.169
0.645,19.169
0.646,19.169
0.647,17.04
0.648,17.04
0.649,18.847
0.65,18.847
0.651,18.847
0.652,17.369
0.653,17.369
0.654,17.214
0.655,17.214
0.656,17.214
0.657,17.34
0.658,17.34
0.659,19.622
0.66,19.622
0.661,19.622
0.662,19.99
0.663,19.99
0.664,20.489
0.665,20.489
0.666,20.489
0.667,20.512
0.668,20.512
0.669,20.537
0.67,20.537
0.671,
0.672,20.586
0.673,20.586
0.674,20.634
0.675,20.634
0.676,20.634
0.677,20.654
0.678,20.654
0.679,20.627
0.68,20.627
0.681,20.627
0.682,20.487
0.683,20.487
0.684,20.414
0.685,20.414
0.686,20.414
0.687,9.842
0.6880000000000001,9.842
0.6890000000000001,16.192
0.69,16.192
0.6910000000000001,16.192
0.692,17.286
0.6930000000000001,17.286
0.694,12.548
0.6950000000000001,12.548
0.696,12.548
0.6970000000000001,18.824
0.698,18.824
0.6990000000000001,15.71
0.7,15.71
0.7010000000000001,15.71
0.702,17.503
0.7030000000000001,17.503
0.704,18.417
0.7050000000000001,18.417
0.706,18.417
0.7070000000000001,17.428
0.708,17.428
0.7090000000000001,17.751
0.71,17.751
0.7110000000000001,17.751
0.712,18.734
0.7130000000000001,18.734
0.714,16.124
0.7150000000000001,16.124
0.716,16.124
0.7170000000000001,8.285
0.718,8.285
0.7190000000000001,6.584
0.72,6.584
0.7210000000000001,6.584
0.722,17.809
0.7230000000000001,17.809
0.724,10.291
0.7250000000000001,10.291
0.726,10.291
0.7270000000000001,9.86
0.728,9.86
0.7290000000000001,11.54
0.73,11.54
0.7310000000000001,11.54
0.732,14.263
0.7330000000000001,14.263
0.734,13.85
0.7350000000000001,13.85
0.736,13.85
0.7370000000000001,16.624
0.738,16.624
0.7390000000000001,15.794
0.74,15.794
0.7410000000000001,15.794
0.742,17.628
0.7430000000000001,17.628
0.744,19.295
0.7450000000000001,19.295
0.746,19.295
0.7470000000000001,19.313
0.748,19.313
0.7490000000000001,19.277
0.75,19.277
0.7510000000000001,19.277
0.752,19.228
0.753,19.228
0.754,19.178
0.755,19.178
0.756,19.178
0.757,19.114
0.758,19.114
0.759,1.245
0.76,1.245
0.761,
0.762,5.939
0.763,5.939
0.764,8.477
0.765,8.477
0.766,8.477
0.767,15.919
0.768,15.919
0.769,18.12
0.77,18.12
0.771,18.12
0.772,18.569
0.773,18.569
0.774,18.753
0.775,18.753
0.776,18.753
0.777,18.767
0.778,18.767
0.779,18.699
0.78,18.699
0.781,18.699
0.782,18.666
0.783,18.666
0.784,18.397
0.785,18.397
0.786,18.397
0.787,16.383
0.788,16.383
0.789,15.118
0.79,15.118
0.791,15.118
0.792,16.96
0.793,16.96
0.794,16.362
0.795,16.362
0.796,16.362
0.797,16.673
0.798,16.673
0.799,16.971
0.8,16.971
0.801,16.971
0.802,16.352
0.803,16.352
0.804,14.88
0.805,14.88
0.806,14.88
0.807,16.713
0.808,16.713
0.809,15.785
0.81,15.785
0.811,15.785
0.812,11.529
0.8130000000000001,11.529
0.8140000000000001,7.379
0.8150000000000001,7.379
0.8160000000000001,7.379
0.817,8.869
0.8180000000000001,8.869
0.819,9.127
0.8200000000000001,9.127
0.821,9.127
0.8220000000000001,5.614
0.823,5.614
0.8240000000000001,11.415
0.825,11.415
0.8260000000000001,11.415
0.827,9.404
0.8280000000000001,9.404
0.829,12.351
0.8300000000000001,12.351
0.831,12.351
0.8320000000000001,9.028
0.833,9.028
0.8340000000000001,13.65
0.835,13.65
0.8360000000000001,13.65
0.837,13.566
0.8380000000000001,13.566
0.839,13.973
0.8400000000000001,13.973
0.841,13.973
0.8420000000000001,16.227
0.843,16.227
0.8440000000000001,15.735
0.845,15.735
0.8460000000000001,15.735
0.847,15.821
0.8480000000000001,15.821
0.849,15.28
0.8500000000000001,15.28
0.851,15.28
0.8520000000000001,14.687
0.853,14.687
0.8540000000000001,14.872
0.855,14.872
0.8560000000000001,14.872
0.857,15.186
0.8580000000000001,15.186
0.859,16.197
0.8600000000000001,16.197
0.861,
0.8620000000000001,15.794
0.863,15.794
0.8640000000000001,15.438
0.865,15.438
0.8660000000000001,15.438
0.867,15.528
0.8680000000000001,15.528
0.869,15.647
0.8700000000000001,15.647
0.871,15.647
0.8720000000000001,15.923
0.873,15.923
0.8740000000000001,16.149
0.875,16.149
0.8760000000000001,16.149
0.877,16.034
0.8780000000000001,16.034
0.879,15.845
0.88,15.845
0.881,15.845
0.882,15.312
0.883,15.312
0.884,15.463
0.885,15.463
0.886,15.463
0.887,15.473
0.888,15.473
0.889,14.364
0.89,14.364
0.891,14.364
0.892,14.847
0.893,14.847
0.894,9.607
0.895,9.607
0.896,9.607
0.897,6.277
0.898,6.277
0.899,5.876
0.9,5.876
