lambda,radiance
0.4,8.595
0.401,
0.402,8.804
0.403,8.804
0.404,9.015
0.405,9.015
0.406,9.015
0.40700000000000003,9.294
0.40800000000000003,9.294
0.40900000000000003,9.577
0.41000000000000003,9.577
0.41100000000000003,9.577
0.41200000000000003,9.916
0.41300000000000003,9.916
0.41400000000000003,10.257
0.41500000000000004,10.257
0.41600000000000004,10.257
0.41700000000000004,10.184
0.41800000000000004,10.184
0.41900000000000004,10.105
0.42000000000000004,10.105
0.42100000000000004,10.105
0.42200000000000004,10.149
0.42300000000000004,10.149
0.42400000000000004,10.191
0.42500000000000004,10.191
0.42600000000000005,10.191
0.42700000000000005,9.713
0.42800000000000005,9.713
0.42900000000000005,9.219
0.43000000000000005,9.219
0.43100000000000005,9.219
0.43200000000000005,10.107
0.43300000000000005,10.107
0.43400000000000005,11.008
0.43500000000000005,11.008
0.43600000000000005,11.008
0.437,11.205
0.438,11.205
0.439,11.402
0.44,11.402
0.441,11.402
0.442,11.949
0.443,11.949
0.444,12.497
0.445,12.497
0.446,12.497
0.447,13.016
0.448,13.016
0.449,13.546
0.45,13.546
0.451,13.546
0.452,13.53
0.453,13.53
0.454,13.503
0.455,13.503
0.456,13.503
0.457,13.629
0.458,13.629
0.459,13.755
0.46,13.755
0.461,13.755
0.462,13.721
0.463,13.721
0.464,13.761
0.465,13.761
0.466,13.761
0.467,13.815
0.468,13.815
0.46900000000000003,13.796
0.47000000000000003,13.796
0.47100000000000003,
0.47200000000000003,13.966
0.47300000000000003,13.966
0.47400000000000003,14.104
0.47500000000000003,14.104
0.47600000000000003,14.104
0.47700000000000004,14.249
0.47800000000000004,14.249
0.47900000000000004,14.385
0.48000000000000004,14.385
0.48100000000000004,14.385
0.48200000000000004,13.797
0.48300000000000004,13.797
0.48400000000000004,13.218
0.48500000000000004,13.218
0.48600000000000004,13.218
0.48700000000000004,13.506
0.488,13.506
0.489,13.798
0.49,13.798
0.491,13.798
0.492,13.978
0.493,13.978
0.494,14.152
0.495,14.152
0.496,14.152
0.497,13.807
0.498,13.807
0.499,13.464
0.5,13.464
0.501,13.464
0.502,13.53
0.503,13.53
0.504,13.594
0.505,13.594
0.506,13.594
0.507,13.659
0.508,13.659
0.509,13.727
0.51,13.727
0.511,13.727
0.512,13.364
0.513,13.364
0.514,12.997
0.515,12.997
0.516,
0.517,12.892
0.518,12.892
0.519,12.774
0.52,12.774
0.521,12.774
0.522,12.927
0.523,12.927
0.524,13.076
0.525,13.076
0.526,13.076
0.527,13.18
0.528,13.18
0.529,13.265
0.53,13.265
0.531,13.265
0.532,13.153
0.533,13.153
0.534,13.099
0.535,13.099
0.536,13.099
0.537,12.93
0.538,12.93
0.539,12.76
0.54,12.76
0.541,12.76
0.542,12.836
0.543,12.836
0.544,12.893
0.545,12.893
0.546,12.893
0.547,12.828
0.548,12.828
0.549,12.756
0.55,12.756
0.551,
0.552,12.688
0.553,12.688
0.554,12.62
0.555,12.62
0.556,12.62
0.557,12.379
0.558,12.379
0.559,12.138
0.56,12.138
0.561,12.138
0.562,12.123
0.5630000000000001,12.123
0.5640000000000001,12.113
0.5650000000000001,12.113
0.5660000000000001,12.113
0.5670000000000001,11.999
0.5680000000000001,11.999
0.5690000000000001,10.714
0.5700000000000001,10.714
0.5710000000000001,10.714
0.5720000000000001,11.774
0.5730000000000001,11.774
0.5740000000000001,11.46
0.5750000000000001,11.46
0.5760000000000001,11.46
0.577,11.719
0.5780000000000001,11.719
0.579,11.953
0.5800000000000001,11.953
0.581,11.953
0.5820000000000001,12.085
0.583,12.085
0.5840000000000001,12.161
0.585,12.161
0.5860000000000001,12.161
0.587,11.241
0.5880000000000001,11.241
0.589,
0.5900000000000001,7.792
0.591,7.792
0.5920000000000001,8.893
0.593,8.893
0.5940000000000001,9.524
0.595,9.524
0.5960000000000001,9.524
0.597,10.827
0.5980000000000001,10.827
0.599,11.613
0.6000000000000001,11.613
0.601,11.613
0.6020000000000001,11.525
0.603,11.525
0.6040000000000001,11.663
0.605,11.663
0.6060000000000001,11.663
0.607,11.663
0.6080000000000001,11.663
0.609,11.664
0.61,11.664
0.611,11.664
0.612,11.633
0.613,11.633
0.614,11.598
0.615,11.598
0.616,11.598
0.617,11.825
0.618,11.825
0.619,12.037
0.62,12.037
0.621,12.037
0.622,12.003
0.623,12.003
0.624,11.966
0.625,11.966
0.626,11.966
0.627,11.456
0.628,11.456
0.629,11.092
0.63,11.092
0.631,11.092
0.632,11.388
0.633,11.388
0.634,12.035
0.635,12.035
0.636,12.035
0.637,12.221
0.638,12.221
0.639,12.47
0.64,12.47
0.641,12.47
0.642,12.383
0.643,12.383
0.644,12.159
0.645,12.159
0.646,12.159
0.647,10.81
0.648,10.81
0.649,11.959
0.65,11.959
0.651,11.959
0.652,11.023
0.653,11.023
0.654,10.927
0.655,10.927
0.656,10.927
0.657,11.009
0.658,11.009
0.659,12.46
0.66,12.46
0.661,12.46
0.662,12.696
0.663,12.696
0.664,13.015
0.665,13.015
0.666,13.015
0.667,13.032
0.668,13.032
0.669,13.051
0.67,13.051
0.671,
0.672,13.084
0.673,13.084
0.674,13.116
0.675,13.116
0.676,13.116
0.677,13.13
0.678,13.13
