lambda,radiance
0.4,41.409
0.401,
0.402,42.407
0.403,42.407
0.404,43.412
0.405,43.412
0.406,43.412
0.40700000000000003,44.745
0.40800000000000003,44.745
0.40900000000000003,46.093
0.41000000000000003,46.093
0.41100000000000003,46.093
0.41200000000000003,47.711
0.41300000000000003,47.711
0.41400000000000003,49.333
0.41500000000000004,49.333
0.41600000000000004,49.333
0.41700000000000004,48.962
0.41800000000000004,48.962
0.41900000000000004,48.565
0.42000000000000004,48.565
0.42100000000000004,48.565
0.42200000000000004,48.759
0.42300000000000004,48.759
0.42400000000000004,48.941
0.42500000000000004,48.941
0.42600000000000005,48.941
0.42700000000000005,46.646
0.42800000000000005,46.646
0.42900000000000005,44.285
0.43000000000000005,44.285
0.43100000000000005,44.285
0.43200000000000005,48.56
0.43300000000000005,48.56
0.43400000000000005,52.904
0.43500000000000005,52.904
0.43600000000000005,52.904
0.437,53.859
0.438,53.859
0.439,54.817
0.44,54.817
0.441,54.817
0.442,57.459
0.443,57.459
0.444,60.097
0.445,60.097
0.446,60.097
0.447,62.586
0.448,62.586
0.449,65.107
0.45,65.107
0.451,65.107
0.452,65.026
0.453,65.026
0.454,64.919
0.455,64.919
0.456,64.919
0.457,65.655
0.458,65.655
0.459,66.388
0.46,66.388
0.461,66.388
0.462,66.351
0.463,66.351
0.464,66.408
0.465,66.408
0.466,66.408
0.467,66.492
0.468,66.492
0.46900000000000003,66.467
0.47000000000000003,66.467
0.47100000000000003,
0.47200000000000003,67.401
0.47300000000000003,67.401
0.47400000000000003,68.294
0.47500000000000003,68.294
0.47600000000000003,68.294
0.47700000000000004,69.249
0.47800000000000004,69.249
0.47900000000000004,70.194
0.48000000000000004,70.194
0.48100000000000004,70.194
0.48200000000000004,67.488
0.48300000000000004,67.488
0.48400000000000004,64.766
0.48500000000000004,64.766
0.48600000000000004,64.766
0.48700000000000004,66.108
0.488,66.108
0.489,67.436
0.49,67.436
0.491,67.436
0.492,68.439
0.493,68.439
0.494,69.436
0.495,69.436
0.496,69.436
0.497,68.213
0.498,68.213
0.499,66.98
0.5,66.98
0.501,66.98
0.502,67.785
0.503,67.785
0.504,68.591
0.505,68.591
0.506,68.591
0.507,68.922
0.508,68.922
0.509,69.254
0.51,69.254
0.511,69.254
0.512,67.49
0.513,67.49
0.514,65.704
0.515,65.704
0.516,
0.517,65.47
0.518,65.47
0.519,65.211
0.52,65.211
0.521,65.211
0.522,66.369
0.523,66.369
0.524,67.523
0.525,67.523
0.526,67.523
0.527,68.508
0.528,68.508
0.529,69.467
0.53,69.467
0.531,69.467
0.532,69.326
0.533,69.326
0.534,69.269
0.535,69.269
0.536,69.269
0.537,68.596
0.538,68.596
0.539,67.915
0.54,67.915
0.541,67.915
0.542,68.536
0.543,68.536
0.544,69.13
0.545,69.13
0.546,69.13
0.547,69.102
0.548,69.102
0.549,69.06
0.55,69.06
0.551,
0.552,69.129
0.553,69.129
0.554,69.196
0.555,69.196
0.556,69.196
0.557,68.332
0.558,68.332
0.559,67.463
0.56,67.463
0.561,67.463
0.562,67.832
0.5630000000000001,67.832
0.5640000000000001,68.207
0.5650000000000001,68.207
0.5660000000000001,68.207
0.5670000000000001,67.993
0.5680000000000001,67.993
0.5690000000000001,65.492
0.5700000000000001,65.492
0.5710000000000001,65.492
0.5720000000000001,68.034
0.5730000000000001,68.034
0.5740000000000001,67.946
0.5750000000000001,67.946
0.5760000000000001,67.946
0.577,68.247
0.5780000000000001,68.247
0.579,68.439
0.5800000000000001,68.439
0.581,68.439
0.5820000000000001,68.835
0.583,68.835
0.5840000000000001,69.134
0.585,69.134
0.5860000000000001,69.134
0.587,66.453
0.5880000000000001,66.453
0.589,
0.5900000000000001,55.98
0.591,55.98
0.5920000000000001,59.952
0.593,59.952
0.5940000000000001,62.308
0.595,62.308
0.5960000000000001,62.308
0.597,65.173
0.5980000000000001,65.173
0.599,66.625
0.6000000000000001,66.625
0.601,66.625
0.6020000000000001,66.701
0.603,66.701
0.6040000000000001,67.151
0.605,67.151
0.6060000000000001,67.151
0.607,66.81
0.6080000000000001,66.81
0.609,66.467
0.61,66.467
0.611,66.467
0.612,65.84
0.613,65.84
0.614,65.202
0.615,65.202
0.616,65.202
0.617,66.041
0.618,66.041
0.619,66.856
0.62,66.856
0.621,66.856
0.622,66.306
0.623,66.306
0.624,65.748
0.625,65.748
0.626,65.748
0.627,64.775
0.628,64.775
0.629,63.67
0.63,63.67
0.631,63.67
0.632,64.551
0.633,64.551
0.634,65.625
0.635,65.625
0.636,65.625
0.637,65.764
0.638,65.764
0.639,65.933
0.64,65.933
0.641,65.933
0.642,65.639
0.643,65.639
0.644,65.105
0.645,65.105
0.646,65.105
0.647,61.586
0.648,61.586
0.649,63.763
0.65,63.763
0.651,63.763
0.652,60.921
0.653,60.921
0.654,59.567
0.655,59.567
0.656,59.567
0.657,60.22
0.658,60.22
0.659,63.734
0.66,63.734
0.661,63.734
0.662,64.343
0.663,64.343
0.664,65.072
0.665,65.072
0.666,65.072
0.667,64.842
0.668,64.842
0.669,64.613
0.67,64.613
0.671,
0.672,64.459
0.673,64.459
0.674,64.302
0.675,64.302
0.676,64.302
0.677,64.102
0.678,64.102
0.679,63.857
0.68,63.857
0.681,63.857
0.682,63.327
0.683,63.327
0.684,62.86
0.685,62.86
0.686,62.86
0.687,43.028
0.6880000000000001,43.028
0.6890000000000001,55.553
0.69,55.553
0.6910000000000001,55.553
0.692,58.194
0.6930000000000001,58.194
0.694,49.758
0.6950000000000001,49.758
0.696,49.758
0.6970000000000001,60.085
0.698,60.085
0.6990000000000001,54.607
0.7,54.607
0.7010000000000001,54.607
0.702,57.173
0.7030000000000001,57.173
0.704,59.125
0.7050000000000001,59.125
0.706,59.125
0.7070000000000001,57.952
0.708,57.952
0.7090000000000001,58.279
0.71,58.279
0.7110000000000001,58.279
0.712,59.001
0.7130000000000001,59.001
0.714,55.335
0.7150000000000001,55.335
0.716,55.335
0.7170000000000001,38.586
0.718,38.586
0.7190000000000001,33.539
0.72,33.539
0.7210000000000001,33.539
0.722,56.695
0.7230000000000001,56.695
0.724,43.676
0.7250000000000001,43.676
0.726,43.676
0.7270000000000001,41.348
0.728,41.348
0.7290000000000001,46.236
0.73,46.236
0.7310000000000001,46.236
0.732,50.167
0.7330000000000001,50.167
0.734,50.508
0.7350000000000001,50.508
0.736,50.508
0.7370000000000001,54.495
0.738,54.495
0.7390000000000001,52.653
0.74,52.653
0.7410000000000001,52.653
0.742,55.432
0.7430000000000001,55.432
0.744,57.314
0.7450000000000001,57.314
0.746,57.314
0.7470000000000001,57.124
0.748,57.124
0.7490000000000001,56.884
0.75,56.884
0.7510000000000001,56.884
0.752,56.674
0.753,56.674
0.754,56.463
0.755,56.463
0.756,56.463
0.757,56.211
0.758,56.211
0.759,13.203
0.76,13.203
0.761,
0.762,30.061
0.763,30.061
0.764,36.115
0.765,36.115
0.766,36.115
0.767,50.458
0.768,50.458
0.769,53.814
0.77,53.814
0.771,53.814
0.772,54.371
0.773,54.371
0.774,54.505
0.775,54.505
0.776,54.505
0.777,54.405
0.778,54.405
0.779,54.231
0.78,54.231
0.781,54.231
0.782,54.078
0.783,54.078
0.784,53.715
0.785,53.715
0.786,53.715
0.787,51.241
0.788,51.241
0.789,49.271
0.79,49.271
0.791,49.271
0.792,51.245
0.793,51.245
0.794,50.515
0.795,50.515
0.796,50.515
0.797,50.993
0.798,50.993
0.799,51.336
0.8,51.336
0.801,51.336
0.802,50.308
0.803,50.308
0.804,48.352
0.805,48.352
0.806,48.352
0.807,50.393
0.808,50.393
0.809,49.213
0.81,49.213
0.811,49.213
0.812,42.878
0.8130000000000001,42.878
0.8140000000000001,33.414
0.8150000000000001,33.414
0.8160000000000001,33.414
0.817,35.513
0.8180000000000001,35.513
0.819,35.831
0.8200000000000001,35.831
0.821,35.831
0.8220000000000001,27.979
0.823,27.979
0.8240000000000001,40.44
0.825,40.44
0.8260000000000001,40.44
0.827,36.508
0.8280000000000001,36.508
0.829,42.418
0.8300000000000001,42.418
0.831,42.418
0.8320000000000001,35.436
0.833,35.436
0.8340000000000001,44.593
0.835,44.593
0.8360000000000001,44.593
0.837,44.771
0.8380000000000001,44.771
0.839,45.401
0.8400000000000001,45.401
0.841,45.401
0.8420000000000001,47.756
0.843,47.756
0.8440000000000001,47.084
0.845,47.084
0.8460000000000001,47.084
0.847,46.578
0.8480000000000001,46.578
0.849,45.473
0.8500000000000001,45.473
0.851,45.473
0.8520000000000001,44.116
0.853,44.116
0.8540000000000001,43.61
0.855,43.61
0.8560000000000001,43.61
0.857,44.862
0.8580000000000001,44.862
0.859,46.776
0.8600000000000001,46.776
0.861,
0.8620000000000001,45.663
0.863,45.663
0.8640000000000001,44.588
0.865,44.588
0.8660000000000001,44.588
0.867,44.876
0.8680000000000001,44.876
0.869,45.19
0.8700000000000001,45.19
0.871,45.19
0.8720000000000001,45.981
0.873,45.981
0.8740000000000001,46.73
0.875,46.73
0.8760000000000001,46.73
0.877,46.391
